-21.8723,-0.1854,-0.1576,0.1637,-6.2585,0.0459,0.2329,1.5116,4.0842,37.6767,4351.6887
-21.8873,-0.1879,-0.1299,0.1736,-6.3319,0.0448,0.2041,1.5211,3.9944,37.6408,4301.166
-21.9031,-0.1906,-0.1015,0.1843,-6.4003,0.0435,0.2148,1.5359,3.8687,37.6033,4264.2878
-21.9198,-0.1935,-0.0727,0.1954,-6.4638,0.0421,0.2636,1.5535,3.7121,37.5631,4238.6334
-21.9377,-0.1964,-0.0435,0.2067,-6.5227,0.0408,0.3465,1.5713,3.5307,37.5197,4219.9544
-21.9571,-0.1992,-0.0141,0.2176,-6.5775,0.0394,0.4579,1.5874,3.3317,37.4727,4204.3646
-21.9781,-0.2019,0.0154,0.2278,-6.6281,0.038,0.5914,1.6004,3.1233,37.4226,4200.4747
-22.0009,-0.2042,0.045,0.237,-6.6744,0.0365,0.7402,1.6102,2.9148,37.3701,4221.4101
-22.0254,-0.2063,0.0746,0.2452,-6.7161,0.0351,0.8981,1.6171,2.7161,37.3168,4261.9669
-22.0517,-0.2082,0.1041,0.2526,-6.7533,0.0335,1.0599,1.6222,2.5369,37.2642,4319.2798
-22.0801,-0.2098,0.1333,0.2589,-6.7867,0.0318,1.2209,1.6264,2.3856,37.2145,4384.4129
-22.1107,-0.2111,0.1621,0.2642,-6.8165,0.0299,1.3777,1.6306,2.2675,37.1702,4446.2415
-22.1435,-0.2123,0.1903,0.2691,-6.8421,0.0279,1.5272,1.6346,2.1834,37.1337,4499.7064
-22.1782,-0.2135,0.2179,0.2737,-6.8636,0.0259,1.6671,1.6376,2.1287,37.1075,4541.3343
-22.2148,-0.2148,0.2447,0.2787,-6.8808,0.0238,1.795,1.6379,2.0945,37.0938,4574.8679
-22.2534,-0.2163,0.2704,0.2841,-6.8937,0.0218,1.9087,1.6328,2.0688,37.0947,4604.9826
-22.2937,-0.2182,0.2949,0.2904,-6.9021,0.0199,2.006,1.6196,2.0395,37.1116,4627.5655
-22.3356,-0.2203,0.3182,0.2973,-6.9058,0.018,2.0855,1.5953,1.9955,37.1455,4641.2376
-22.379,-0.2226,0.3402,0.3049,-6.9053,0.016,2.1459,1.5576,1.9284,37.1967,4644.6121
-22.4241,-0.2251,0.3607,0.3127,-6.901,0.0139,2.1873,1.505,1.8324,37.2648,4625.3447
-22.4707,-0.2277,0.3795,0.3208,-6.8931,0.0117,2.2105,1.4372,1.7046,37.3487,4585.5384
-22.5186,-0.2303,0.3968,0.3289,-6.8815,0.0092,2.2179,1.3557,1.545,37.4464,4532.9051
-22.5674,-0.2329,0.4123,0.3368,-6.8658,0.0065,2.2125,1.2635,1.3566,37.5554,4471.5863
-22.6169,-0.2355,0.4259,0.3443,-6.8454,0.0036,2.1984,1.1662,1.1456,37.6725,4402.3109
-22.6666,-0.238,0.4375,0.3514,-6.8199,0.0006,2.1797,1.072,0.9226,37.7939,4325.314
-22.7163,-0.2404,0.4471,0.3577,-6.789,-0.0026,2.1604,0.9914,0.707,37.9156,4252.2891
-22.7657,-0.2425,0.4544,0.3631,-6.7529,-0.0059,2.1435,0.9369,0.539,38.0333,4190.0371
-22.8151,-0.2443,0.4594,0.367,-6.7123,-0.0093,2.1308,0.9192,0.4902,38.1424,4136.5226
-22.8643,-0.2457,0.4619,0.3696,-6.6681,-0.0129,2.1229,0.9427,0.5905,38.2385,4092.4686
-22.9136,-0.2468,0.462,0.3709,-6.6212,-0.0168,2.1186,1.0032,0.7737,38.3177,4061.4968
-22.9629,-0.2477,0.4596,0.3713,-6.5721,-0.0208,2.1155,1.0903,0.9792,38.376,4042.6968
-23.0121,-0.2484,0.4547,0.3709,-6.5211,-0.0252,2.1104,1.192,1.1782,38.4102,4032.6485
-23.061,-0.2491,0.4474,0.3704,-6.4684,-0.0298,2.0992,1.2979,1.3571,38.4177,4030.3907
-23.1094,-0.25,0.4376,0.3702,-6.4137,-0.0347,2.0784,1.4,1.5087,38.3965,4038.8286
-23.1569,-0.2511,0.4252,0.3706,-6.3564,-0.0399,2.0445,1.4929,1.6294,38.3454,4058.4334
-23.203,-0.2526,0.4102,0.3719,-6.2957,-0.0453,1.9951,1.5733,1.7184,38.2642,4080.3335
-23.2473,-0.2546,0.3925,0.3742,-6.2313,-0.0509,1.9286,1.6394,1.7768,38.1532,4102.3886
-23.2897,-0.2568,0.372,0.3774,-6.163,-0.0568,1.8445,1.6909,1.808,38.0136,4124.1892
-23.33,-0.2593,0.3489,0.3811,-6.0907,-0.0629,1.7435,1.7286,1.8168,37.8476,4139.2677
-23.3682,-0.2618,0.3232,0.3847,-6.0148,-0.0694,1.6266,1.7539,1.8095,37.6576,4146.6347
-23.4043,-0.2642,0.295,0.3876,-5.9357,-0.0762,1.4957,1.7687,1.7934,37.4471,4147.9809
-23.4385,-0.2664,0.2643,0.3898,-5.8541,-0.0834,1.3527,1.7749,1.7759,37.2196,4134.7741
-23.4706,-0.2684,0.2313,0.3911,-5.7699,-0.0908,1.1997,1.7741,1.764,36.9795,4108.3233
-23.5006,-0.27,0.196,0.3911,-5.6833,-0.0984,1.0389,1.7675,1.7632,36.731,4066.6887
-23.5284,-0.2714,0.1585,0.3898,-5.5937,-0.1061,0.8724,1.7556,1.7765,36.4788,4009.8813
-23.5535,-0.2726,0.1188,0.3876,-5.5007,-0.1138,0.7025,1.7378,1.8044,36.2275,3948.504
-23.5761,-0.2737,0.0769,0.3844,-5.4044,-0.1216,0.5313,1.7131,1.8447,35.9815,3893.2246
-23.5962,-0.2743,0.033,0.3797,-5.3053,-0.1295,0.3617,1.6795,1.8939,35.7452,3847.7202
-23.6139,-0.2745,-0.0129,0.3734,-5.2036,-0.1378,0.1967,1.6348,1.9474,35.5227,3809.631
-23.629,-0.2744,-0.0605,0.3659,-5.0995,-0.1465,0.0394,1.5765,2.0009,35.3175,3771.2658
-23.6418,-0.2741,-0.1097,0.3577,-4.9934,-0.1556,-0.1066,1.502,2.051,35.133,3733.7811
-23.6523,-0.2739,-0.1605,0.3492,-4.8863,-0.1651,-0.2379,1.4093,2.0958,34.9717,3702.4448
-23.6607,-0.2736,-0.2126,0.3407,-4.7783,-0.1752,-0.3513,1.2964,2.1346,34.8358,3665.7279
-23.6665,-0.2736,-0.2658,0.3326,-4.6683,-0.1857,-0.4446,1.1623,2.1687,34.7267,3622.0043
-23.6691,-0.2739,-0.3201,0.3256,-4.555,-0.1964,-0.5162,1.0064,2.2008,34.6453,3587.9163
-23.6683,-0.275,-0.3754,0.3205,-4.4384,-0.2072,-0.5665,0.829,2.2349,34.5918,3568.6306
-23.6643,-0.2766,-0.4318,0.317,-4.319,-0.2181,-0.5973,0.6311,2.276,34.5656,3554.7922
-23.6572,-0.2785,-0.489,0.3141,-4.1974,-0.2292,-0.6122,0.4146,2.3291,34.5657,3542.5805
-23.6467,-0.2804,-0.5468,0.3114,-4.0733,-0.2405,-0.6166,0.1824,2.3981,34.5903,3527.627
-23.6328,-0.2824,-0.605,0.3084,-3.9472,-0.2522,-0.6173,0.0627,2.4854,34.6374,3522.0798
-23.616,-0.2842,-0.6635,0.3046,-3.8209,-0.2643,-0.6221,0.315,2.5908,34.7043,3513.6559
-23.5964,-0.2856,-0.7223,0.2995,-3.6949,-0.2766,-0.6388,0.5706,2.7112,34.788,3486.6847
-23.5736,-0.2867,-0.781,0.2929,-3.5688,-0.2893,-0.6748,0.8238,2.8413,34.8853,3461.0025
-23.5473,-0.2872,-0.8396,0.2845,-3.4419,-0.3022,-0.7362,1.0685,2.9735,34.9927,3434.6875
-23.5169,-0.2874,-0.8981,0.2747,-3.313,-0.315,-0.8268,1.2987,3.0989,35.107,3388.8582
-23.4822,-0.2876,-0.9563,0.2643,-3.1821,-0.3278,-0.9477,1.5081,3.2083,35.2249,3352.0216
-23.4436,-0.2875,-1.0142,0.2526,-3.0504,-0.3407,-1.0971,1.6906,3.2924,35.3432,3333.7487
-23.4014,-0.2867,-1.0715,0.2388,-2.9188,-0.3538,-1.2703,1.8406,3.3424,35.4592,3323.9591
-23.3554,-0.2855,-1.1282,0.2235,-2.7875,-0.3673,-1.46,1.9534,3.3509,35.5707,3322.7062
-23.3059,-0.2843,-1.1839,0.2076,-2.6571,-0.381,-1.6573,2.025,3.3119,35.6758,3307.5223
-23.2533,-0.2829,-1.2387,0.1911,-2.529,-0.395,-1.8526,2.0527,3.2216,35.7732,3279.5376
-23.198,-0.2815,-1.2924,0.1743,-2.4035,-0.4093,-2.0368,2.0355,3.0785,35.8623,3250.4053
-23.1396,-0.2802,-1.3449,0.158,-2.2798,-0.4239,-2.2024,1.974,2.8841,35.9429,3212.0639
-23.0777,-0.2793,-1.3961,0.1426,-2.1564,-0.4386,-2.3447,1.8714,2.6435,36.0154,3183.8891
-23.0123,-0.279,-1.4458,0.1286,-2.0328,-0.4534,-2.4618,1.7333,2.3663,36.0807,3196.9835
-22.944,-0.279,-1.494,0.1159,-1.9102,-0.4684,-2.5556,1.5694,2.0689,36.1401,3219.8257
-22.8732,-0.2794,-1.5407,0.104,-1.7892,-0.4836,-2.6307,1.3946,1.7773,36.1951,3239.7401
-22.8002,-0.2799,-1.5855,0.0926,-1.6699,-0.4991,-2.6941,1.2314,1.5323,36.2475,3249.7982
-22.7253,-0.2806,-1.6283,0.0813,-1.5526,-0.515,-2.7539,1.1116,1.3899,36.299,3257.8605
-22.6491,-0.2812,-1.6691,0.0698,-1.4386,-0.5312,-2.8181,1.0705,1.3971,36.3511,3281.1554
-22.5722,-0.2817,-1.7078,0.0578,-1.3284,-0.5477,-2.8932,1.1267,1.5498,36.4051,3301.8328
-22.4945,-0.2819,-1.7443,0.0448,-1.2215,-0.5644,-2.9834,1.2669,1.7957,36.462,3327.8998
-22.4158,-0.2818,-1.7784,0.0308,-1.1164,-0.5813,-3.0901,1.4585,2.0781,36.5222,3376.2259
-22.3362,-0.2816,-1.8101,0.016,-1.0127,-0.5983,-3.2113,1.6707,2.3556,36.5857,3419.8938
-22.2557,-0.2812,-1.8395,0.0003,-0.91,-0.6153,-3.3421,1.8805,2.6011,36.6518,3429.8874
-22.1748,-0.2804,-1.8662,-0.0168,-0.8089,-0.6325,-3.4759,2.0727,2.7967,36.7192,3450.8727
-22.0937,-0.2791,-1.8903,-0.0354,-0.7097,-0.65,-3.6046,2.2374,2.9312,36.7863,3491.3605
-22.0127,-0.2775,-1.9115,-0.0552,-0.6126,-0.6677,-3.7207,2.3687,2.9985,36.8509,3538.7341
-21.932,-0.2757,-1.9298,-0.0758,-0.5182,-0.6855,-3.8173,2.464,2.997,36.9105,3579.7666
-21.8517,-0.2738,-1.9451,-0.0969,-0.4267,-0.7035,-3.8895,2.5238,2.9298,36.9625,3601.9104
-21.772,-0.2719,-1.9573,-0.1182,-0.3378,-0.7217,-3.9348,2.5511,2.804,37.0045,3625.3932
-21.6924,-0.27,-1.9662,-0.1393,-0.2507,-0.7399,-3.9526,2.5509,2.6313,37.0339,3631.9448
-21.6127,-0.2684,-1.972,-0.1596,-0.1643,-0.7581,-3.9442,2.5298,2.4275,37.049,3612.8522
-21.5328,-0.2672,-1.9744,-0.1789,-0.0785,-0.7764,-3.912,2.4953,2.2127,37.0483,3629.9521
-21.4529,-0.2663,-1.9736,-0.1976,0.0059,-0.7947,-3.8591,2.4544,2.0102,37.031,3680.9331
-21.3733,-0.2654,-1.9693,-0.2158,0.0882,-0.8132,-3.7881,2.413,1.8436,36.9974,3722.3108
-21.294,-0.2647,-1.9614,-0.2339,0.1679,-0.8319,-3.7014,2.3744,1.7308,36.9483,3751.382
-21.2154,-0.2639,-1.95,-0.2519,0.2442,-0.8508,-3.6006,2.3387,1.6764,36.8855,3777.4062
-21.1375,-0.2632,-1.935,-0.27,0.3165,-0.8699,-3.4869,2.3034,1.6675,36.8118,3795.6518
-21.0603,-0.2623,-1.9163,-0.2884,0.3847,-0.8892,-3.3611,2.2633,1.6789,36.7304,3811.8107
-20.9835,-0.2614,-1.8939,-0.307,0.4494,-0.9085,-3.2249,2.2126,1.6826,36.6453,3825.7237
-20.9068,-0.2605,-1.8679,-0.3258,0.5116,-0.928,-3.0802,2.1457,1.6551,36.5607,3862.9547
-20.8299,-0.2595,-1.8382,-0.3447,0.5718,-0.9474,-2.9302,2.0595,1.5816,36.4811,3918.4348
-20.7527,-0.2584,-1.805,-0.364,0.6303,-0.967,-2.7788,1.9544,1.4582,36.4108,3939.5276
-20.6753,-0.2573,-1.7683,-0.3835,0.6869,-0.9866,-2.6303,1.836,1.2957,36.3538,3945.9756
-20.5978,-0.2561,-1.7281,-0.4032,0.7417,-1.0063,-2.4885,1.7173,1.1299,36.3133,3957.4454
-20.5201,-0.2549,-1.6844,-0.4229,0.7949,-1.0261,-2.3562,1.6196,1.0373,36.2917,3962.1473
-20.4422,-0.2538,-1.6374,-0.4425,0.8464,-1.046,-2.2341,1.571,1.1171,36.2907,3955.957
-20.3645,-0.2526,-1.587,-0.4622,0.8962,-1.0659,-2.1201,1.5986,1.3969,36.3103,3953.94
-20.2868,-0.2515,-1.5334,-0.4815,0.9448,-1.0859,-2.0095,1.7152,1.8174,36.3499,3951.9814
-20.2091,-0.2505,-1.4767,-0.5006,0.9929,-1.106,-1.8949,1.9125,2.3137,36.4071,3944.2665
-20.1315,-0.2497,-1.417,-0.519,1.0411,-1.126,-1.7674,2.1678,2.84,36.4787,3912.2765
-20.0539,-0.2491,-1.3545,-0.5369,1.0899,-1.1461,-1.6171,2.4551,3.3638,36.5607,3876.6516
-19.9767,-0.2487,-1.2893,-0.5543,1.1389,-1.1661,-1.4352,2.7508,3.8587,36.6479,3873.0782
-19.9003,-0.2482,-1.2215,-0.5715,1.1877,-1.1862,-1.2151,3.0355,4.3027,36.735,3884.3084
-19.8251,-0.2478,-1.1513,-0.5887,1.2355,-1.2064,-0.9533,3.2936,4.6771,36.8164,3900.5073
-19.7515,-0.2474,-1.0787,-0.6056,1.282,-1.2265,-0.6507,3.5132,4.9665,36.8868,3924.9998
-19.6799,-0.2471,-1.004,-0.6224,1.3268,-1.2465,-0.3121,3.6856,5.1591,36.9412,3949.97
-19.6103,-0.2467,-0.9273,-0.6392,1.37,-1.2664,0.0542,3.8053,5.247,36.9756,3961.8091
-19.543,-0.2463,-0.8488,-0.6561,1.4119,-1.2863,0.4369,3.87,5.2265,36.9873,3974.845
-19.4779,-0.2458,-0.7687,-0.6731,1.4528,-1.3061,0.824,3.8805,5.0982,36.9747,4001.5695
-19.4152,-0.2453,-0.6871,-0.6902,1.4931,-1.3259,1.2034,3.8408,4.8671,36.9378,4054.8358
-19.355,-0.2446,-0.6044,-0.7076,1.5332,-1.3456,1.565,3.7579,4.5427,36.8784,4102.0933
-19.2974,-0.2439,-0.5208,-0.725,1.5733,-1.3652,1.9012,3.6413,4.139,36.7998,4126.1492
-19.2427,-0.2432,-0.4364,-0.7426,1.6134,-1.3847,2.2078,3.5029,3.6747,36.7065,4143.9206
-19.1908,-0.2424,-0.3514,-0.7603,1.6539,-1.4042,2.4839,3.3563,3.1741,36.6047,4146.9339
-19.1421,-0.2415,-0.2661,-0.7781,1.6946,-1.4236,2.731,3.2151,2.6687,36.5013,4135.1605
-19.0967,-0.2407,-0.1806,-0.7958,1.7357,-1.443,2.9527,3.0919,2.2015,36.404,4119.4615
-19.0549,-0.2398,-0.0952,-0.8133,1.7772,-1.4622,3.1527,2.9958,1.8316,36.3206,4110.1161
-19.0166,-0.239,-0.0102,-0.8305,1.8195,-1.4814,3.3349,2.9309,1.6289,36.2589,4093.1825
-18.9819,-0.2384,0.0744,-0.8472,1.863,-1.5005,3.5015,2.8955,1.6297,36.2257,4062.7518
-18.951,-0.2378,0.1582,-0.8636,1.9076,-1.5195,3.6532,2.8827,1.7897,36.2272,4012.6454
-18.9241,-0.2373,0.2411,-0.8794,1.9532,-1.5384,3.7891,2.8822,2.0223,36.2679,3971.7034
-18.9014,-0.237,0.3228,-0.8947,1.9997,-1.5573,3.9069,2.8827,2.2575,36.3507,3940.98
-18.883,-0.2368,0.4032,-0.9094,2.0468,-1.5761,4.0036,2.8739,2.4538,36.4764,3918.5377
-18.8691,-0.2368,0.4821,-0.9234,2.0943,-1.5947,4.0766,2.8479,2.589,36.644,3911.9558
-18.8599,-0.2369,0.5592,-0.9369,2.1421,-1.6132,4.1238,2.7997,2.6531,36.8503,3914.7451
-18.8555,-0.237,0.6345,-0.9498,2.19,-1.6317,4.1449,2.7275,2.6443,37.0902,3916.7385
-18.8558,-0.2373,0.7075,-0.9623,2.2381,-1.65,4.1407,2.6324,2.5661,37.357,3913.8012
-18.861,-0.2376,0.7783,-0.9745,2.2865,-1.6682,4.1139,2.5178,2.4268,37.6425,3922.3695
-18.8709,-0.238,0.8465,-0.9862,2.3352,-1.6863,4.0683,2.3891,2.2374,37.9374,3946.6573
-18.8855,-0.2384,0.912,-0.9976,2.3845,-1.7042,4.0081,2.2531,2.0116,38.232,3984.9451
-18.9047,-0.2389,0.9746,-1.0088,2.4342,-1.722,3.9379,2.1167,1.764,38.5164,4015.7353
-18.9284,-0.2393,1.034,-1.0199,2.4844,-1.7397,3.8616,1.9864,1.5097,38.7814,4044.1228
-18.9565,-0.2397,1.0902,-1.0309,2.5348,-1.7573,3.7824,1.8675,1.2624,39.0185,4063.4431
-18.9889,-0.2401,1.143,-1.0416,2.5854,-1.7747,3.7027,1.7633,1.0334,39.2204,4067.7199
-19.0254,-0.2404,1.1922,-1.0522,2.6359,-1.792,3.6239,1.6753,0.8294,39.3817,4061.2608
-19.0658,-0.2408,1.2376,-1.0624,2.6863,-1.8091,3.5467,1.6033,0.6507,39.4991,4055.6799
-19.1099,-0.2412,1.2792,-1.0724,2.7366,-1.8261,3.4717,1.5466,0.4913,39.5709,4047.8468
-19.1575,-0.2417,1.3168,-1.082,2.7867,-1.8429,3.3991,1.5053,0.3438,39.5981,4029.606
-19.2082,-0.2422,1.3502,-1.0911,2.8365,-1.8596,3.3287,1.4809,0.219,39.5834,3999.1793
-19.2619,-0.2428,1.3794,-1.0997,2.8858,-1.8761,3.2604,1.4769,0.2158,39.5315,3960.9937
-19.3184,-0.2435,1.4043,-1.1077,2.9344,-1.8925,3.1935,1.4975,0.3865,39.4488,3924.6501
-19.3774,-0.2443,1.4248,-1.1151,2.9821,-1.9087,3.1267,1.5461,0.6351,39.3426,3885.1321
-19.4388,-0.2452,1.4407,-1.1219,3.0288,-1.9247,3.0575,1.6235,0.9251,39.2212,3853.937
-19.5024,-0.2462,1.4521,-1.1281,3.0741,-1.9406,2.9828,1.7266,1.2411,39.093,3834.337
-19.568,-0.2472,1.4589,-1.1337,3.118,-1.9564,2.8985,1.8487,1.5704,38.9663,3821.2449
-19.6355,-0.2483,1.461,-1.1388,3.1602,-1.9721,2.8001,1.981,1.8995,38.8485,3805.6779
-19.7046,-0.2495,1.4584,-1.1434,3.2007,-1.9876,2.6832,2.1134,2.2147,38.7462,3793.9125
-19.7752,-0.2506,1.451,-1.1476,3.2395,-2.0031,2.5442,2.2359,2.5024,38.6641,3789.8591
-19.8469,-0.2517,1.4389,-1.1515,3.2766,-2.0184,2.3813,2.3395,2.7498,38.6053,3796.9746
-19.9197,-0.2529,1.4221,-1.155,3.312,-2.0337,2.1946,2.4167,2.9457,38.5712,3810.946
-19.9932,-0.2539,1.4005,-1.1583,3.3456,-2.0489,1.9864,2.4616,3.0806,38.5608,3828.7824
-20.0673,-0.255,1.3743,-1.1614,3.3774,-2.064,1.7617,2.4706,3.1477,38.5717,3849.5074
-20.1416,-0.256,1.3435,-1.1642,3.4073,-2.079,1.5267,2.4423,3.1429,38.5993,3861.5228
-20.2161,-0.2569,1.3082,-1.1667,3.4352,-2.094,1.2891,2.3773,3.0649,38.638,3864.7738
-20.2903,-0.2578,1.2685,-1.169,3.461,-2.1089,1.0564,2.2791,2.9154,38.681,3865.8441
-20.3641,-0.2586,1.2245,-1.1709,3.4844,-2.1238,0.8353,2.153,2.6991,38.7209,3870.3658
-20.4372,-0.2594,1.1763,-1.1725,3.5054,-2.1385,0.6305,2.0072,2.4233,38.75,3871.782
-20.5094,-0.2603,1.1241,-1.1736,3.5235,-2.1532,0.4446,1.8516,2.0978,38.7612,3869.1299
-20.5806,-0.2611,1.0682,-1.1744,3.5388,-2.1677,0.2778,1.6983,1.7341,38.7479,3859.4674
-20.6503,-0.2619,1.0086,-1.1746,3.5508,-2.1822,0.1278,1.5602,1.3455,38.705,3846.7392
-20.7184,-0.2626,0.9457,-1.1743,3.5593,-2.1967,-0.0087,1.4496,0.9463,38.6285,3829.842
-20.7848,-0.2635,0.8795,-1.1735,3.564,-2.211,-0.1362,1.3751,0.5523,38.5166,3813.2756
-20.8492,-0.2643,0.8105,-1.172,3.5646,-2.2253,-0.2586,1.3384,0.1941,38.3691,3804.5643
-20.9112,-0.2651,0.7388,-1.1699,3.561,-2.2396,-0.379,1.3334,0.2267,38.1878,3800.3617
-20.9708,-0.266,0.6646,-1.167,3.5531,-2.2539,-0.499,1.3482,0.523,37.9764,3794.9928
-21.0276,-0.267,0.5883,-1.1635,3.5407,-2.2681,-0.6184,1.3692,0.7839,37.7402,3787.8798
-21.0813,-0.268,0.5101,-1.1591,3.5239,-2.2824,-0.7357,1.3843,0.9911,37.4861,3783.5026
-21.1318,-0.2691,0.4303,-1.1538,3.5028,-2.2966,-0.8483,1.385,1.1386,37.2217,3780.9472
-21.1787,-0.2704,0.3492,-1.1476,3.4773,-2.311,-0.9532,1.3663,1.2244,36.9556,3782.6802
-21.2219,-0.2717,0.2671,-1.1405,3.4478,-2.3253,-1.0481,1.3269,1.2491,36.6962,3787.1136
-21.261,-0.2732,0.1842,-1.1325,3.4144,-2.3398,-1.1312,1.2684,1.2162,36.452,3796.0712
-21.296,-0.2747,0.1008,-1.1235,3.3772,-2.3543,-1.2022,1.1954,1.1319,36.2306,3802.6536
-21.3266,-0.2764,0.0172,-1.1136,3.3364,-2.3688,-1.2623,1.1144,1.0039,36.0385,3803.5359
-21.3527,-0.2783,-0.0663,-1.1029,3.2922,-2.3834,-1.3133,1.0336,0.8419,35.881,3800.8493
-21.3741,-0.2802,-0.1494,-1.0912,3.2447,-2.3981,-1.3579,0.9618,0.6569,35.7616,3799.9269
-21.3907,-0.2822,-0.2319,-1.0789,3.194,-2.4128,-1.3987,0.9061,0.4605,35.6822,3799.4919
-21.4025,-0.2843,-0.3134,-1.0658,3.1403,-2.4275,-1.4376,0.8703,0.2654,35.6428,3798.7364
-21.4094,-0.2864,-0.3938,-1.0522,3.0836,-2.4422,-1.4758,0.8532,0.0949,35.6416,3800.3637
-21.4113,-0.2885,-0.4727,-1.038,3.0238,-2.457,-1.5136,0.8487,0.1207,35.6754,3802.3551
-21.4083,-0.2907,-0.5498,-1.0234,2.9609,-2.4717,-1.5502,0.8484,0.2521,35.7394,3804.679
-21.4003,-0.2929,-0.625,-1.0083,2.8948,-2.4864,-1.5845,0.8439,0.359,35.828,3806.1675
-21.3874,-0.295,-0.698,-0.9928,2.8256,-2.501,-1.6152,0.8291,0.4325,35.9347,3813.5032
-21.3697,-0.2972,-0.7685,-0.9768,2.7531,-2.5156,-1.6418,0.8012,0.4732,36.0527,3827.6787
-21.3473,-0.2995,-0.8364,-0.9605,2.6771,-2.5302,-1.6643,0.7609,0.4879,36.1753,3846.4513
-21.3203,-0.3017,-0.9015,-0.9435,2.5978,-2.5446,-1.684,0.713,0.4902,36.2962,3867.2516
-21.2889,-0.3041,-0.9635,-0.926,2.515,-2.559,-1.7027,0.667,0.5018,36.4097,3891.4323
-21.253,-0.3065,-1.0223,-0.9079,2.4289,-2.5733,-1.7231,0.6368,0.5454,36.5113,3915.8641
-21.213,-0.3091,-1.0777,-0.8891,2.3397,-2.5876,-1.7477,0.6366,0.6327,36.5975,3937.9588
-21.1688,-0.3118,-1.1297,-0.8695,2.2474,-2.6017,-1.7784,0.6747,0.7578,36.6662,3958.5028
-21.1206,-0.3147,-1.178,-0.8492,2.1525,-2.6158,-1.8163,0.7481,0.9054,36.7166,3979.5845
-21.0685,-0.3177,-1.2226,-0.8281,2.0553,-2.6298,-1.8607,0.8456,1.0589,36.7492,3999.7317
-21.0127,-0.321,-1.2635,-0.8061,1.956,-2.6437,-1.9099,0.9543,1.2036,36.7658,4011.9451
-20.9532,-0.3244,-1.3004,-0.7834,1.855,-2.6575,-1.9608,1.0629,1.3273,36.769,4015.9802
-20.8901,-0.3279,-1.3334,-0.76,1.7528,-2.6712,-2.0096,1.1632,1.42,36.7622,4012.8984
-20.8236,-0.3317,-1.3623,-0.736,1.6495,-2.6847,-2.0524,1.2496,1.4747,36.7495,4005.3597
-20.7539,-0.3355,-1.3873,-0.7114,1.5455,-2.6981,-2.0859,1.319,1.4872,36.735,3992.4749
