-0.3424,-0.0124,0.3059,0.0009,-0.0026,-0.0003,4574.8679
-0.3615,-0.0151,0.2971,0.001,-0.0019,-0.0003,4604.9826
-0.3792,-0.0182,0.2871,0.0011,-0.0011,-0.0003,4627.5655
-0.3963,-0.0208,0.2762,0.0012,-0.0003,-0.0003,4641.2376
-0.4138,-0.0225,0.2641,0.0013,0.0004,-0.0003,4644.6121
-0.4315,-0.0238,0.2507,0.0013,0.0011,-0.0004,4625.3447
-0.4478,-0.0248,0.2362,0.0014,0.0017,-0.0004,4585.5384
-0.4612,-0.0252,0.2207,0.0014,0.0024,-0.0005,4532.9051
-0.4714,-0.0249,0.2038,0.0013,0.0031,-0.0005,4471.5863
-0.4781,-0.0243,0.1851,0.0012,0.004,-0.0005,4402.3109
-0.4811,-0.0234,0.1645,0.0011,0.0049,-0.0006,4325.314
-0.4821,-0.0219,0.1426,0.001,0.0059,-0.0006,4252.2891
-0.4832,-0.019,0.1194,0.0007,0.0067,-0.0006,4190.0371
-0.485,-0.0152,0.0951,0.0005,0.0074,-0.0007,4136.5226
-0.4881,-0.0121,0.0702,0.0003,0.008,-0.0007,4092.4686
-0.4912,-0.0095,0.0454,0.0001,0.0084,-0.0007,4061.4968
-0.4934,-0.0076,0.0205,-0.0001,0.0087,-0.0008,4042.6968
-0.4946,-0.0071,-0.0045,-0.0002,0.009,-0.0008,4032.6485
-0.4939,-0.0084,-0.0303,-0.0002,0.0094,-0.0009,4030.3907
-0.4895,-0.0107,-0.0567,-0.0001,0.0097,-0.0009,4038.8286
-0.4805,-0.014,-0.0839,0,0.0103,-0.001,4058.4334
-0.4676,-0.0182,-0.1128,0.0002,0.0109,-0.001,4080.3335
-0.4522,-0.0224,-0.1427,0.0004,0.0116,-0.0011,4102.3886
-0.435,-0.0256,-0.1721,0.0005,0.0123,-0.0011,4124.1892
-0.4162,-0.027,-0.2009,0.0005,0.0129,-0.0012,4139.2677
-0.3974,-0.0264,-0.2292,0.0005,0.0135,-0.0012,4146.6347
-0.3799,-0.0251,-0.2568,0.0003,0.014,-0.0013,4147.9809
-0.3622,-0.0236,-0.2831,0.0002,0.0145,-0.0014,4134.7741
-0.3436,-0.0212,-0.3081,0,0.0149,-0.0014,4108.3233
-0.3238,-0.0179,-0.3332,-0.0002,0.0154,-0.0014,4066.6887
-0.3012,-0.0157,-0.3584,-0.0004,0.0159,-0.0014,4009.8813
-0.2764,-0.0144,-0.3832,-0.0006,0.0165,-0.0015,3948.504
-0.2525,-0.0118,-0.4072,-0.0008,0.0171,-0.0015,3893.2246
-0.2298,-0.0073,-0.4299,-0.0011,0.0175,-0.0015,3847.7202
-0.2061,-0.0034,-0.4509,-0.0014,0.018,-0.0016,3809.631
-0.1817,-0.0014,-0.47,-0.0015,0.0184,-0.0017,3771.2658
-0.1592,-0.0008,-0.4881,-0.0016,0.0186,-0.0017,3733.7811
-0.1388,-0.0007,-0.5047,-0.0016,0.0187,-0.0018,3702.4448
-0.1157,-0.0016,-0.5193,-0.0016,0.019,-0.0019,3665.7279
-0.0861,-0.0039,-0.5326,-0.0015,0.0194,-0.002,3622.0043
-0.0521,-0.0099,-0.5451,-0.0012,0.0201,-0.002,3587.9163
-0.0189,-0.0172,-0.5586,-0.0009,0.0206,-0.002,3568.6306
0.0122,-0.0209,-0.5714,-0.0007,0.021,-0.002,3554.7922
0.0451,-0.0222,-0.58,-0.0006,0.0214,-0.0021,3542.5805
0.0815,-0.0228,-0.5869,-0.0006,0.0219,-0.0021,3527.627
0.114,-0.0216,-0.5927,-0.0007,0.0221,-0.0022,3522.0798
0.142,-0.0186,-0.5977,-0.0009,0.022,-0.0022,3513.6559
0.1729,-0.0147,-0.6,-0.0012,0.022,-0.0023,3486.6847
0.2076,-0.0096,-0.6009,-0.0015,0.022,-0.0023,3461.0025
0.247,-0.0046,-0.6016,-0.0017,0.0223,-0.0024,3434.6875
0.2917,-0.0029,-0.6014,-0.0019,0.0227,-0.0023,3388.8582
0.3345,-0.0017,-0.6003,-0.002,0.0229,-0.0023,3352.0216
0.3727,0.004,-0.5971,-0.0023,0.023,-0.0024,3333.7487
0.4116,0.0107,-0.5921,-0.0027,0.0229,-0.0024,3323.9591
0.4503,0.0132,-0.5848,-0.0029,0.0229,-0.0025,3322.7062
0.4846,0.0143,-0.5761,-0.0029,0.0226,-0.0025,3307.5223
0.5149,0.0161,-0.5661,-0.003,0.0221,-0.0025,3279.5376
0.5452,0.0163,-0.5547,-0.003,0.0217,-0.0026,3250.4053
0.5797,0.0141,-0.542,-0.0029,0.0215,-0.0026,3212.0639
0.6176,0.01,-0.5278,-0.0027,0.0216,-0.0026,3183.8891
0.6517,0.0053,-0.513,-0.0024,0.0215,-0.0026,3196.9835
0.6794,0.0022,-0.4978,-0.0022,0.0213,-0.0027,3219.8257
0.7042,0.0007,-0.4801,-0.0021,0.021,-0.0027,3239.7401
0.7278,-0.0004,-0.46,-0.002,0.0207,-0.0028,3249.7982
0.7455,-0.0004,-0.4387,-0.002,0.0202,-0.0028,3257.8605
0.7556,0.0011,-0.4169,-0.0021,0.0196,-0.0029,3281.1554
0.7637,0.0034,-0.3937,-0.0022,0.0189,-0.0029,3301.8328
0.7739,0.0066,-0.3693,-0.0024,0.0185,-0.003,3327.8998
0.7851,0.0094,-0.3448,-0.0026,0.0182,-0.003,3376.2259
0.7951,0.0114,-0.3195,-0.0027,0.018,-0.003,3419.8938
0.8029,0.0145,-0.2936,-0.0029,0.0178,-0.003,3429.8874
0.8065,0.0195,-0.2658,-0.0032,0.0175,-0.003,3450.8727
0.8078,0.0239,-0.2367,-0.0034,0.0171,-0.0031,3491.3605
0.807,0.0266,-0.2066,-0.0036,0.0167,-0.0031,3538.7341
0.8031,0.0284,-0.1754,-0.0037,0.0162,-0.0031,3579.7666
0.7984,0.0295,-0.1431,-0.0037,0.0157,-0.0031,3601.9104
0.7949,0.0297,-0.1103,-0.0037,0.0153,-0.0031,3625.3932
0.7953,0.028,-0.0771,-0.0036,0.0151,-0.0031,3631.9448
0.7983,0.0245,-0.0434,-0.0035,0.015,-0.0031,3612.8522
0.7993,0.0214,-0.0091,-0.0033,0.0149,-0.0031,3629.9521
0.7973,0.0198,0.026,-0.0032,0.0146,-0.0032,3680.9331
0.7942,0.0191,0.062,-0.0032,0.0142,-0.0032,3722.3108
0.7894,0.0185,0.0986,-0.0031,0.0137,-0.0032,3751.382
0.7823,0.0184,0.1356,-0.0031,0.013,-0.0033,3777.4062
0.7741,0.0189,0.173,-0.0032,0.0123,-0.0033,3795.6518
0.7675,0.0196,0.2106,-0.0032,0.0116,-0.0033,3811.8107
0.7645,0.0202,0.2481,-0.0032,0.0111,-0.0033,3825.7237
0.7652,0.0204,0.2854,-0.0033,0.0107,-0.0033,3862.9547
0.767,0.0208,0.3223,-0.0033,0.0104,-0.0033,3918.4348
0.7685,0.0219,0.3581,-0.0034,0.0101,-0.0034,3939.5276
0.7695,0.0225,0.3939,-0.0034,0.0097,-0.0034,3945.9756
0.7708,0.0223,0.4296,-0.0034,0.0094,-0.0034,3957.4454
0.7714,0.0222,0.4649,-0.0034,0.0092,-0.0034,3962.1473
0.7703,0.0221,0.4991,-0.0034,0.0089,-0.0034,3955.957
0.7685,0.0215,0.5324,-0.0034,0.0086,-0.0034,3953.94
0.7671,0.0204,0.5646,-0.0033,0.0084,-0.0034,3951.9814
0.7662,0.0189,0.5955,-0.0032,0.0084,-0.0034,3944.2665
0.7652,0.0167,0.6251,-0.0031,0.0085,-0.0034,3912.2765
0.7621,0.0144,0.6535,-0.003,0.0086,-0.0034,3876.6516
0.7553,0.0134,0.6806,-0.003,0.0086,-0.0034,3873.0782
0.7439,0.0131,0.7063,-0.0029,0.0085,-0.0034,3884.3084
0.7285,0.0122,0.7303,-0.0029,0.0083,-0.0034,3900.5073
0.7095,0.011,0.7528,-0.0029,0.008,-0.0034,3924.9998
0.6883,0.0104,0.7737,-0.0028,0.0077,-0.0034,3949.97
0.6657,0.0102,0.7928,-0.0029,0.0075,-0.0034,3961.8091
0.642,0.0101,0.8099,-0.0029,0.0072,-0.0034,3974.845
0.6178,0.01,0.8247,-0.0029,0.0071,-0.0034,4001.5695
0.5928,0.0101,0.8373,-0.0029,0.0071,-0.0034,4054.8358
0.5665,0.01,0.8477,-0.0029,0.007,-0.0033,4102.0933
0.5385,0.0097,0.856,-0.003,0.007,-0.0033,4126.1492
0.5091,0.0095,0.8622,-0.003,0.0071,-0.0033,4143.9206
0.478,0.0092,0.8663,-0.003,0.0071,-0.0033,4146.9339
0.4448,0.0086,0.8681,-0.003,0.0072,-0.0033,4135.1605
0.4098,0.0076,0.8675,-0.003,0.0072,-0.0033,4119.4615
0.3739,0.0061,0.8647,-0.0029,0.0074,-0.0032,4110.1161
0.3375,0.0042,0.8598,-0.0029,0.0075,-0.0032,4093.1825
0.3001,0.0022,0.8526,-0.0028,0.0077,-0.0032,4062.7518
0.2612,0.0002,0.8432,-0.0027,0.0079,-0.0032,4012.6454
0.2204,-0.002,0.8315,-0.0026,0.0081,-0.0032,3971.7034
0.1775,-0.0045,0.8177,-0.0025,0.0082,-0.0032,3940.98
0.1329,-0.0072,0.8019,-0.0024,0.0083,-0.0031,3918.5377
0.0868,-0.0097,0.7841,-0.0023,0.0084,-0.0031,3911.9558
0.0398,-0.012,0.7641,-0.0022,0.0084,-0.0031,3914.7451
-0.0078,-0.014,0.742,-0.0021,0.0084,-0.0031,3916.7385
-0.0556,-0.0158,0.7177,-0.002,0.0085,-0.003,3913.8012
-0.1031,-0.0175,0.6914,-0.002,0.0085,-0.003,3922.3695
-0.1498,-0.0191,0.663,-0.0019,0.0086,-0.003,3946.6573
-0.1953,-0.0204,0.6328,-0.0018,0.0087,-0.003,3984.9451
-0.2399,-0.0213,0.6006,-0.0018,0.0088,-0.0029,4015.7353
-0.2837,-0.0219,0.5666,-0.0018,0.0088,-0.0029,4044.1228
-0.3263,-0.0226,0.5309,-0.0018,0.0089,-0.0029,4063.4431
-0.3673,-0.0235,0.4936,-0.0017,0.0089,-0.0029,4067.7199
-0.4063,-0.0243,0.4548,-0.0017,0.0089,-0.0028,4061.2608
-0.4428,-0.025,0.4147,-0.0016,0.0088,-0.0028,4055.6799
-0.4767,-0.0259,0.3733,-0.0016,0.0088,-0.0028,4047.8468
-0.5081,-0.0268,0.3305,-0.0015,0.0088,-0.0028,4029.606
-0.5371,-0.0279,0.2867,-0.0014,0.0087,-0.0027,3999.1793
-0.5637,-0.0292,0.2419,-0.0013,0.0086,-0.0027,3960.9937
-0.5881,-0.0304,0.1963,-0.0012,0.0085,-0.0027,3924.6501
-0.6104,-0.0315,0.15,-0.0011,0.0083,-0.0027,3885.1321
-0.6309,-0.0323,0.103,-0.001,0.0081,-0.0026,3853.937
-0.6496,-0.033,0.0555,-0.0009,0.0078,-0.0026,3834.337
-0.6665,-0.0336,0.0075,-0.0008,0.0076,-0.0026,3821.2449
-0.6814,-0.034,-0.0409,-0.0007,0.0073,-0.0026,3805.6779
-0.694,-0.034,-0.0894,-0.0006,0.007,-0.0026,3793.9125
-0.7044,-0.0336,-0.1379,-0.0006,0.0067,-0.0025,3789.8591
-0.7126,-0.0329,-0.1863,-0.0005,0.0064,-0.0025,3796.9746
-0.7186,-0.0322,-0.2345,-0.0004,0.0061,-0.0025,3810.946
-0.7224,-0.0313,-0.2822,-0.0004,0.0058,-0.0025,3828.7824
-0.7237,-0.0302,-0.3291,-0.0004,0.0054,-0.0025,3849.5074
-0.7225,-0.029,-0.3751,-0.0003,0.0051,-0.0025,3861.5228
-0.7189,-0.0277,-0.42,-0.0003,0.0047,-0.0025,3864.7738
-0.713,-0.0265,-0.4636,-0.0002,0.0044,-0.0025,3865.8441
-0.7049,-0.0253,-0.5056,-0.0002,0.0039,-0.0025,3870.3658
-0.6945,-0.0241,-0.546,-0.0001,0.0035,-0.0025,3871.782
-0.6818,-0.023,-0.5845,0,0.003,-0.0025,3869.1299
-0.6668,-0.0219,-0.6208,0.0001,0.0024,-0.0025,3859.4674
-0.6497,-0.0208,-0.655,0.0002,0.0019,-0.0025,3846.7392
-0.6308,-0.0197,-0.6868,0.0003,0.0012,-0.0025,3829.842
-0.6098,-0.0187,-0.7161,0.0004,0.0005,-0.0025,3813.2756
-0.5867,-0.0178,-0.7428,0.0005,-0.0002,-0.0025,3804.5643
-0.5613,-0.0169,-0.7667,0.0006,-0.001,-0.0025,3800.3617
-0.5335,-0.0161,-0.7878,0.0007,-0.0017,-0.0025,3794.9928
-0.5034,-0.0154,-0.806,0.0008,-0.0025,-0.0025,3787.8798
-0.4711,-0.0149,-0.8213,0.001,-0.0033,-0.0026,3783.5026
-0.4365,-0.0145,-0.8337,0.0012,-0.004,-0.0026,3780.9472
-0.3996,-0.0141,-0.8431,0.0013,-0.0048,-0.0026,3782.6802
-0.3606,-0.0137,-0.8495,0.0015,-0.0054,-0.0026,3787.1136
-0.3198,-0.0134,-0.8529,0.0016,-0.0061,-0.0026,3796.0712
-0.2774,-0.0131,-0.8536,0.0018,-0.0068,-0.0027,3802.6536
-0.2336,-0.0127,-0.8513,0.002,-0.0074,-0.0027,3803.5359
-0.1885,-0.0123,-0.8462,0.0021,-0.008,-0.0027,3800.8493
-0.1424,-0.0117,-0.8382,0.0022,-0.0085,-0.0027,3799.9269
-0.0955,-0.0108,-0.8275,0.0024,-0.0091,-0.0027,3799.4919
-0.048,-0.0097,-0.8141,0.0025,-0.0096,-0.0027,3798.7364
-0.0002,-0.0085,-0.7981,0.0026,-0.0101,-0.0028,3800.3637
0.0477,-0.0072,-0.7795,0.0027,-0.0107,-0.0028,3802.3551
0.0954,-0.0058,-0.7585,0.0027,-0.0112,-0.0028,3804.679
0.1426,-0.0043,-0.7352,0.0028,-0.0118,-0.0028,3806.1675
0.1891,-0.0029,-0.7097,0.0029,-0.0123,-0.0028,3813.5032
0.2345,-0.0016,-0.6822,0.0029,-0.0129,-0.0028,3827.6787
0.2788,-0.0006,-0.6528,0.003,-0.0135,-0.0028,3846.4513
0.3218,0.0001,-0.6217,0.0031,-0.0141,-0.0027,3867.2516
0.3636,0.0006,-0.589,0.0032,-0.0147,-0.0027,3891.4323
0.4043,0.0008,-0.5549,0.0033,-0.0153,-0.0027,3915.8641
0.4437,0.0008,-0.5196,0.0034,-0.0158,-0.0027,3937.9588
0.4821,0.0005,-0.4832,0.0036,-0.0163,-0.0027,3958.5028
0.5193,0,-0.4458,0.0037,-0.0167,-0.0027,3979.5845
0.5556,-0.0006,-0.4077,0.0038,-0.0171,-0.0027,3999.7317
0.5909,-0.0013,-0.3689,0.004,-0.0175,-0.0027,4011.9451
0.6251,-0.0019,-0.3296,0.0041,-0.0177,-0.0026,4015.9802
0.6582,-0.0024,-0.2899,0.0042,-0.0179,-0.0026,4012.8984
0.6901,-0.0029,-0.2501,0.0043,-0.0181,-0.0026,4005.3597
0.7206,-0.0031,-0.2102,0.0044,-0.0182,-0.0025,3992.4749
0.7497,-0.0032,-0.1703,0.0045,-0.0182,-0.0025,3977.179
0.7772,-0.0031,-0.1306,0.0045,-0.0183,-0.0025,3960.5072
0.8029,-0.0028,-0.0912,0.0046,-0.0183,-0.0024,3942.2236
0.8268,-0.0023,-0.0522,0.0046,-0.0183,-0.0024,3922.2845
0.8486,-0.0019,-0.0138,0.0046,-0.0183,-0.0023,3904.7628
0.8682,-0.0015,0.0239,0.0046,-0.0183,-0.0023,3893.8304
0.8855,-0.0011,0.0607,0.0046,-0.0183,-0.0022,3889.3636
0.9004,-0.0008,0.0965,0.0046,-0.0182,-0.0022,3891.0277
0.9126,-0.0008,0.1312,0.0047,-0.0182,-0.0021,3898.8459
0.922,-0.001,0.1645,0.0047,-0.0182,-0.0021,3912.6371
0.9285,-0.0014,0.1964,0.0047,-0.0182,-0.002,3929.0222
0.9321,-0.0021,0.2267,0.0048,-0.0181,-0.002,3947.8965
0.9327,-0.0029,0.2554,0.0048,-0.018,-0.0019,3968.4295
0.9303,-0.0039,0.2823,0.0049,-0.0179,-0.0019,3991.1635
0.925,-0.0049,0.3074,0.005,-0.0177,-0.0018,4010.8806
0.9171,-0.006,0.3307,0.005,-0.0175,-0.0018,4025.1293
0.9066,-0.0071,0.3521,0.0051,-0.0173,-0.0017,4033.2924
0.8938,-0.008,0.3715,0.0051,-0.017,-0.0017,4034.6463
0.8791,-0.0088,0.3891,0.0051,-0.0167,-0.0016,4027.1433
0.8626,-0.0094,0.4047,0.0051,-0.0163,-0.0016,4012.0818
0.8447,-0.0098,0.4183,0.0051,-0.016,-0.0015,3992.5321
0.8256,-0.01,0.43,0.005,-0.0155,-0.0015,3968.4549
0.8054,-0.0101,0.4398,0.005,-0.0151,-0.0014,3939.2444
0.7844,-0.0101,0.4476,0.005,-0.0147,-0.0014,3908.68
0.7626,-0.0101,0.4536,0.0049,-0.0142,-0.0013,3878.5678
0.7401,-0.0101,0.4577,0.0049,-0.0138,-0.0013,3850.1786
0.7169,-0.0102,0.46,0.0048,-0.0134,-0.0012,3824.8424
0.6931,-0.0105,0.4605,0.0048,-0.013,-0.0012,3804.6032
0.6687,-0.0111,0.4592,0.0047,-0.0126,-0.0011,3793.741
0.6437,-0.0117,0.4562,0.0047,-0.0122,-0.0011,3788.2239
0.6184,-0.0127,0.4515,0.0047,-0.0119,-0.0011,3787.1131
0.5927,-0.0138,0.4451,0.0047,-0.0116,-0.001,3791.8063
0.5669,-0.0152,0.4371,0.0047,-0.0113,-0.001,3800.7323
0.5411,-0.0167,0.4276,0.0047,-0.011,-0.001,3812.5358
0.5154,-0.0182,0.4166,0.0048,-0.0107,-0.0009,3822.94
0.4901,-0.0198,0.4043,0.0048,-0.0103,-0.0009,3832.2615
0.4652,-0.0213,0.3906,0.0048,-0.01,-0.0009,3837.5284
0.4407,-0.0228,0.3756,0.0048,-0.0097,-0.0009,3836.1398
0.4168,-0.0242,0.3595,0.0048,-0.0093,-0.0009,3827.8202
0.3935,-0.0255,0.3424,0.0049,-0.0089,-0.0008,3811.9846
0.3706,-0.0267,0.3243,0.0049,-0.0085,-0.0008,3790.8431
0.3483,-0.0278,0.3054,0.0049,-0.0081,-0.0008,3763.1692
0.3263,-0.0289,0.2857,0.0048,-0.0078,-0.0008,3732.3296
0.3046,-0.03,0.2653,0.0048,-0.0074,-0.0008,3701.0495
0.2832,-0.0311,0.2444,0.0048,-0.007,-0.0008,3668.2492
0.2622,-0.0323,0.223,0.0048,-0.0067,-0.0008,3637.305
0.2415,-0.0334,0.2012,0.0048,-0.0064,-0.0008,3609.1638
0.2211,-0.0347,0.179,0.0048,-0.0061,-0.0008,3588.4814
0.2012,-0.036,0.1566,0.0048,-0.0058,-0.0008,3575.79
0.1819,-0.0374,0.1339,0.0048,-0.0056,-0.0008,3570.1297
0.1634,-0.0389,0.1112,0.0048,-0.0054,-0.0008,3573.8509
0.1458,-0.0403,0.0883,0.0048,-0.0052,-0.0008,3583.5249
0.1292,-0.0418,0.0654,0.0049,-0.005,-0.0008,3598.779
0.1138,-0.0431,0.0426,0.0049,-0.0049,-0.0008,3617.7719
0.0998,-0.0444,0.0198,0.0049,-0.0048,-0.0008,3638.3674
0.0872,-0.0456,-0.0028,0.0049,-0.0047,-0.0008,3657.3345
0.0763,-0.0466,-0.0252,0.0049,-0.0046,-0.0008,3669.8383
0.0671,-0.0474,-0.0472,0.0049,-0.0045,-0.0008,3677.2411
0.0598,-0.0481,-0.0688,0.0048,-0.0044,-0.0008,3678.7623
0.0543,-0.0485,-0.09,0.0048,-0.0043,-0.0008,3671.5083
0.0507,-0.0488,-0.1107,0.0048,-0.0043,-0.0008,3658.2976
0.0491,-0.049,-0.1306,0.0047,-0.0042,-0.0008,3639.0614
0.0492,-0.049,-0.1499,0.0047,-0.0042,-0.0008,3617.4004
0.0511,-0.0489,-0.1683,0.0047,-0.0041,-0.0008,3592.5369
0.0545,-0.0488,-0.1859,0.0046,-0.0041,-0.0008,3566.604
0.0591,-0.0486,-0.2026,0.0046,-0.0041,-0.0008,3544.2385
0.0649,-0.0484,-0.2183,0.0045,-0.0041,-0.0008,3526.5126
0.0715,-0.0481,-0.2329,0.0045,-0.0041,-0.0008,3515.3731
0.0788,-0.0478,-0.2464,0.0045,-0.0042,-0.0008,3508.9062
0.0868,-0.0475,-0.2587,0.0045,-0.0042,-0.0009,3510.1431
0.0952,-0.0471,-0.2699,0.0044,-0.0043,-0.0009,3517.5942
0.1041,-0.0467,-0.2798,0.0044,-0.0045,-0.0009,3530.992
0.1136,-0.0461,-0.2885,0.0044,-0.0046,-0.0009,3550.5251
0.1238,-0.0455,-0.2959,0.0043,-0.0047,-0.0009,3574.7961
0.1347,-0.0448,-0.302,0.0043,-0.0048,-0.0009,3600.3884
0.1464,-0.0439,-0.3068,0.0042,-0.0049,-0.001,3621.797
0.1588,-0.0429,-0.3102,0.0042,-0.005,-0.001,3638.2471
0.1719,-0.0418,-0.3122,0.0041,-0.0051,-0.001,3649.8662
0.1857,-0.0406,-0.3129,0.0041,-0.0052,-0.001,3655.3711
0.1998,-0.0393,-0.3121,0.004,-0.0052,-0.0011,3656.601
0.2142,-0.0379,-0.3099,0.004,-0.0053,-0.0011,3652.7323
0.2285,-0.0365,-0.3062,0.0039,-0.0054,-0.0011,3645.5791
0.2428,-0.0351,-0.3011,0.0038,-0.0054,-0.0011,3635.0146
0.2569,-0.0338,-0.2945,0.0038,-0.0055,-0.0012,3620.5835
0.2707,-0.0325,-0.2864,0.0037,-0.0055,-0.0012,3606.4412
0.2843,-0.0313,-0.2768,0.0036,-0.0055,-0.0012,3596.0986
0.2977,-0.0301,-0.2659,0.0036,-0.0055,-0.0012,3590.5797
0.311,-0.029,-0.2536,0.0035,-0.0055,-0.0013,3589.6927
0.3244,-0.0279,-0.24,0.0034,-0.0055,-0.0013,3594.197
0.338,-0.0269,-0.2253,0.0033,-0.0055,-0.0013,3600.5728
0.3519,-0.026,-0.2094,0.0033,-0.0055,-0.0013,3609.245
0.3661,-0.0251,-0.1924,0.0032,-0.0054,-0.0013,3620.085
0.3806,-0.0242,-0.1744,0.0031,-0.0054,-0.0014,3633.3273
0.3955,-0.0233,-0.1556,0.0031,-0.0053,-0.0014,3648.4554
0.4108,-0.0224,-0.1359,0.003,-0.0052,-0.0014,3660.6641
0.4264,-0.0216,-0.1155,0.0029,-0.0051,-0.0014,3667.474
0.4421,-0.0209,-0.0944,0.0028,-0.0049,-0.0014,3668.6445
0.458,-0.0201,-0.0727,0.0027,-0.0047,-0.0014,3660.8666
0.4739,-0.0194,-0.0505,0.0026,-0.0045,-0.0014,3647.6414
0.4895,-0.0187,-0.0279,0.0025,-0.0043,-0.0014,3631.8246
0.5049,-0.018,-0.005,0.0024,-0.0041,-0.0014,3614.1699
0.5197,-0.0174,0.0182,0.0023,-0.0039,-0.0014,3593.8719
0.5337,-0.0168,0.0414,0.0022,-0.0036,-0.0013,3570.8285
0.5467,-0.0163,0.0647,0.0021,-0.0033,-0.0013,3547.8213
0.5586,-0.0159,0.0879,0.002,-0.003,-0.0013,3527.3375
0.569,-0.0155,0.1108,0.0019,-0.0027,-0.0013,3511.2479
0.5778,-0.0153,0.1335,0.0018,-0.0023,-0.0013,3501.1575
0.585,-0.0152,0.1556,0.0017,-0.002,-0.0012,3498.5527
0.5903,-0.0151,0.1772,0.0016,-0.0016,-0.0012,3500.5305
0.5938,-0.0152,0.1981,0.0015,-0.0012,-0.0012,3503.788
0.5955,-0.0154,0.2182,0.0014,-0.0008,-0.0011,3508.6272
0.5953,-0.0158,0.2374,0.0012,-0.0003,-0.0011,3515.8757
0.5932,-0.0162,0.2555,0.0011,0.0001,-0.001,3525.54
0.5892,-0.0168,0.2726,0.001,0.0006,-0.001,3535.0748
0.5834,-0.0174,0.2884,0.0009,0.0011,-0.0009,3542.5768
0.5757,-0.0182,0.3029,0.0008,0.0016,-0.0009,3545.8269
0.5663,-0.019,0.3161,0.0007,0.0021,-0.0008,3542.9526
0.5551,-0.0198,0.3279,0.0006,0.0026,-0.0008,3534.0483
0.5423,-0.0207,0.3382,0.0005,0.0032,-0.0007,3522.1043
0.5281,-0.0217,0.3469,0.0003,0.0037,-0.0006,3509.5835
0.5126,-0.0226,0.3541,0.0002,0.0042,-0.0005,3495.6927
0.4961,-0.0236,0.3597,0.0001,0.0047,-0.0005,3479.9508
0.4788,-0.0245,0.3636,0,0.0053,-0.0004,3462.2939
0.4608,-0.0255,0.3658,-0.0002,0.0058,-0.0003,3444.5723
0.4424,-0.0265,0.3663,-0.0003,0.0063,-0.0002,3427.8198
0.4236,-0.0274,0.3651,-0.0004,0.0068,-0.0001,3412.4222
0.4046,-0.0284,0.3622,-0.0005,0.0073,-0.0001,3401.5011
