-21.8873,-0.1879,-0.1299,0.1736,-6.3319,0.0448,-0.015,-0.0025,0.0277,0.0099,-0.0734,-0.0011,4301.166
-21.9031,-0.1906,-0.1015,0.1843,-6.4003,0.0435,-0.0158,-0.0027,0.0284,0.0107,-0.0684,-0.0013,4264.2878
-21.9198,-0.1935,-0.0727,0.1954,-6.4638,0.0421,-0.0167,-0.0029,0.0288,0.0111,-0.0635,-0.0014,4238.6334
-21.9377,-0.1964,-0.0435,0.2067,-6.5227,0.0408,-0.0179,-0.0029,0.0292,0.0113,-0.0589,-0.0013,4219.9544
-21.9571,-0.1992,-0.0141,0.2176,-6.5775,0.0394,-0.0194,-0.0028,0.0294,0.0109,-0.0548,-0.0014,4204.3646
-21.9781,-0.2019,0.0154,0.2278,-6.6281,0.038,-0.021,-0.0027,0.0295,0.0102,-0.0506,-0.0014,4200.4747
-22.0009,-0.2042,0.045,0.237,-6.6744,0.0365,-0.0228,-0.0023,0.0296,0.0092,-0.0463,-0.0015,4221.4101
-22.0254,-0.2063,0.0746,0.2452,-6.7161,0.0351,-0.0245,-0.0021,0.0296,0.0082,-0.0417,-0.0014,4261.9669
-22.0517,-0.2082,0.1041,0.2526,-6.7533,0.0335,-0.0263,-0.0019,0.0295,0.0074,-0.0372,-0.0016,4319.2798
-22.0801,-0.2098,0.1333,0.2589,-6.7867,0.0318,-0.0284,-0.0016,0.0292,0.0063,-0.0334,-0.0017,4384.4129
-22.1107,-0.2111,0.1621,0.2642,-6.8165,0.0299,-0.0306,-0.0013,0.0288,0.0053,-0.0298,-0.0019,4446.2415
-22.1435,-0.2123,0.1903,0.2691,-6.8421,0.0279,-0.0328,-0.0012,0.0282,0.0049,-0.0256,-0.002,4499.7064
-22.1782,-0.2135,0.2179,0.2737,-6.8636,0.0259,-0.0347,-0.0012,0.0276,0.0046,-0.0215,-0.002,4541.3343
-22.2148,-0.2148,0.2447,0.2787,-6.8808,0.0238,-0.0366,-0.0013,0.0268,0.005,-0.0172,-0.0021,4574.8679
-22.2534,-0.2163,0.2704,0.2841,-6.8937,0.0218,-0.0386,-0.0015,0.0257,0.0054,-0.0129,-0.002,4604.9826
-22.2937,-0.2182,0.2949,0.2904,-6.9021,0.0199,-0.0403,-0.0019,0.0245,0.0063,-0.0084,-0.0019,4627.5655
-22.3356,-0.2203,0.3182,0.2973,-6.9058,0.018,-0.0419,-0.0021,0.0233,0.0069,-0.0037,-0.0019,4641.2376
-22.379,-0.2226,0.3402,0.3049,-6.9053,0.016,-0.0434,-0.0023,0.022,0.0076,0.0005,-0.002,4644.6121
-22.4241,-0.2251,0.3607,0.3127,-6.901,0.0139,-0.0451,-0.0025,0.0205,0.0078,0.0043,-0.0021,4625.3447
-22.4707,-0.2277,0.3795,0.3208,-6.8931,0.0117,-0.0466,-0.0026,0.0188,0.0081,0.0079,-0.0022,4585.5384
-22.5186,-0.2303,0.3968,0.3289,-6.8815,0.0092,-0.0479,-0.0026,0.0173,0.0081,0.0116,-0.0025,4532.9051
-22.5674,-0.2329,0.4123,0.3368,-6.8658,0.0065,-0.0488,-0.0026,0.0155,0.0079,0.0157,-0.0027,4471.5863
-22.6169,-0.2355,0.4259,0.3443,-6.8454,0.0036,-0.0495,-0.0026,0.0136,0.0075,0.0204,-0.0029,4402.3109
-22.6666,-0.238,0.4375,0.3514,-6.8199,0.0006,-0.0497,-0.0025,0.0116,0.0071,0.0255,-0.003,4325.314
-22.7163,-0.2404,0.4471,0.3577,-6.789,-0.0026,-0.0497,-0.0024,0.0096,0.0063,0.0309,-0.0032,4252.2891
-22.7657,-0.2425,0.4544,0.3631,-6.7529,-0.0059,-0.0494,-0.0021,0.0073,0.0054,0.0361,-0.0033,4190.0371
-22.8151,-0.2443,0.4594,0.367,-6.7123,-0.0093,-0.0494,-0.0018,0.005,0.0039,0.0406,-0.0034,4136.5226
-22.8643,-0.2457,0.4619,0.3696,-6.6681,-0.0129,-0.0492,-0.0014,0.0025,0.0026,0.0442,-0.0036,4092.4686
-22.9136,-0.2468,0.462,0.3709,-6.6212,-0.0168,-0.0493,-0.0011,0.0001,0.0013,0.0469,-0.0039,4061.4968
-22.9629,-0.2477,0.4596,0.3713,-6.5721,-0.0208,-0.0493,-0.0009,-0.0024,0.0004,0.0491,-0.004,4042.6968
-23.0121,-0.2484,0.4547,0.3709,-6.5211,-0.0252,-0.0492,-0.0007,-0.0049,-0.0004,0.051,-0.0044,4032.6485
-23.061,-0.2491,0.4474,0.3704,-6.4684,-0.0298,-0.0489,-0.0007,-0.0073,-0.0005,0.0527,-0.0046,4030.3907
-23.1094,-0.25,0.4376,0.3702,-6.4137,-0.0347,-0.0484,-0.0009,-0.0098,-0.0002,0.0547,-0.0049,4038.8286
-23.1569,-0.2511,0.4252,0.3706,-6.3564,-0.0399,-0.0475,-0.0011,-0.0124,0.0004,0.0573,-0.0052,4058.4334
-23.203,-0.2526,0.4102,0.3719,-6.2957,-0.0453,-0.0461,-0.0015,-0.015,0.0013,0.0607,-0.0054,4080.3335
-23.2473,-0.2546,0.3925,0.3742,-6.2313,-0.0509,-0.0443,-0.002,-0.0177,0.0023,0.0644,-0.0056,4102.3886
-23.2897,-0.2568,0.372,0.3774,-6.163,-0.0568,-0.0424,-0.0022,-0.0205,0.0032,0.0683,-0.0059,4124.1892
-23.33,-0.2593,0.3489,0.3811,-6.0907,-0.0629,-0.0403,-0.0025,-0.0231,0.0037,0.0723,-0.0061,4139.2677
-23.3682,-0.2618,0.3232,0.3847,-6.0148,-0.0694,-0.0382,-0.0025,-0.0257,0.0036,0.0759,-0.0065,4146.6347
-23.4043,-0.2642,0.295,0.3876,-5.9357,-0.0762,-0.0361,-0.0024,-0.0282,0.0029,0.0791,-0.0068,4147.9809
-23.4385,-0.2664,0.2643,0.3898,-5.8541,-0.0834,-0.0342,-0.0022,-0.0307,0.0022,0.0816,-0.0072,4134.7741
-23.4706,-0.2684,0.2313,0.3911,-5.7699,-0.0908,-0.0321,-0.002,-0.033,0.0013,0.0842,-0.0074,4108.3233
-23.5006,-0.27,0.196,0.3911,-5.6833,-0.0984,-0.03,-0.0016,-0.0353,0,0.0866,-0.0076,4066.6887
-23.5284,-0.2714,0.1585,0.3898,-5.5937,-0.1061,-0.0278,-0.0014,-0.0375,-0.0013,0.0896,-0.0077,4009.8813
-23.5535,-0.2726,0.1188,0.3876,-5.5007,-0.1138,-0.0251,-0.0012,-0.0397,-0.0022,0.093,-0.0077,3948.504
-23.5761,-0.2737,0.0769,0.3844,-5.4044,-0.1216,-0.0226,-0.0011,-0.0419,-0.0032,0.0963,-0.0078,3893.2246
-23.5962,-0.2743,0.033,0.3797,-5.3053,-0.1295,-0.0201,-0.0006,-0.0439,-0.0047,0.0991,-0.0079,3847.7202
-23.6139,-0.2745,-0.0129,0.3734,-5.2036,-0.1378,-0.0177,-0.0002,-0.0459,-0.0063,0.1017,-0.0083,3809.631
-23.629,-0.2744,-0.0605,0.3659,-5.0995,-0.1465,-0.0151,0.0001,-0.0476,-0.0075,0.1041,-0.0087,3771.2658
-23.6418,-0.2741,-0.1097,0.3577,-4.9934,-0.1556,-0.0128,0.0003,-0.0492,-0.0082,0.1061,-0.0091,3733.7811
-23.6523,-0.2739,-0.1605,0.3492,-4.8863,-0.1651,-0.0105,0.0002,-0.0508,-0.0085,0.1071,-0.0095,3702.4448
-23.6607,-0.2736,-0.2126,0.3407,-4.7783,-0.1752,-0.0084,0.0003,-0.0521,-0.0085,0.108,-0.0101,3665.7279
-23.6665,-0.2736,-0.2658,0.3326,-4.6683,-0.1857,-0.0058,0,-0.0532,-0.0081,0.11,-0.0105,3622.0043
-23.6691,-0.2739,-0.3201,0.3256,-4.555,-0.1964,-0.0026,-0.0003,-0.0543,-0.007,0.1133,-0.0107,3587.9163
-23.6683,-0.275,-0.3754,0.3205,-4.4384,-0.2072,0.0008,-0.0011,-0.0553,-0.0051,0.1166,-0.0108,3568.6306
-23.6643,-0.2766,-0.4318,0.317,-4.319,-0.2181,0.004,-0.0016,-0.0564,-0.0035,0.1194,-0.0109,3554.7922
-23.6572,-0.2785,-0.489,0.3141,-4.1974,-0.2292,0.0071,-0.0019,-0.0572,-0.0029,0.1216,-0.0111,3542.5805
-23.6467,-0.2804,-0.5468,0.3114,-4.0733,-0.2405,0.0105,-0.0019,-0.0578,-0.0027,0.1241,-0.0113,3527.627
-23.6328,-0.2824,-0.605,0.3084,-3.9472,-0.2522,0.0139,-0.002,-0.0582,-0.003,0.1261,-0.0117,3522.0798
-23.616,-0.2842,-0.6635,0.3046,-3.8209,-0.2643,0.0168,-0.0018,-0.0585,-0.0038,0.1263,-0.0121,3513.6559
-23.5964,-0.2856,-0.7223,0.2995,-3.6949,-0.2766,0.0196,-0.0014,-0.0588,-0.0051,0.126,-0.0123,3486.6847
-23.5736,-0.2867,-0.781,0.2929,-3.5688,-0.2893,0.0228,-0.0011,-0.0587,-0.0066,0.1261,-0.0127,3461.0025
-23.5473,-0.2872,-0.8396,0.2845,-3.4419,-0.3022,0.0263,-0.0005,-0.0586,-0.0084,0.1269,-0.0129,3434.6875
-23.5169,-0.2874,-0.8981,0.2747,-3.313,-0.315,0.0304,-0.0002,-0.0585,-0.0098,0.1289,-0.0128,3388.8582
-23.4822,-0.2876,-0.9563,0.2643,-3.1821,-0.3278,0.0347,-0.0002,-0.0582,-0.0104,0.1309,-0.0128,3352.0216
-23.4436,-0.2875,-1.0142,0.2526,-3.0504,-0.3407,0.0386,0.0001,-0.0579,-0.0117,0.1317,-0.0129,3333.7487
-23.4014,-0.2867,-1.0715,0.2388,-2.9188,-0.3538,0.0422,0.0008,-0.0573,-0.0138,0.1316,-0.0131,3323.9591
-23.3554,-0.2855,-1.1282,0.2235,-2.7875,-0.3673,0.046,0.0012,-0.0567,-0.0153,0.1313,-0.0135,3322.7062
-23.3059,-0.2843,-1.1839,0.2076,-2.6571,-0.381,0.0495,0.0012,-0.0557,-0.0159,0.1304,-0.0137,3307.5223
-23.2533,-0.2829,-1.2387,0.1911,-2.529,-0.395,0.0526,0.0014,-0.0548,-0.0165,0.1281,-0.014,3279.5376
-23.198,-0.2815,-1.2924,0.1743,-2.4035,-0.4093,0.0553,0.0014,-0.0537,-0.0168,0.1255,-0.0143,3250.4053
-23.1396,-0.2802,-1.3449,0.158,-2.2798,-0.4239,0.0584,0.0013,-0.0525,-0.0163,0.1237,-0.0146,3212.0639
-23.0777,-0.2793,-1.3961,0.1426,-2.1564,-0.4386,0.0619,0.0009,-0.0512,-0.0154,0.1234,-0.0147,3183.8891
-23.0123,-0.279,-1.4458,0.1286,-2.0328,-0.4534,0.0654,0.0003,-0.0497,-0.014,0.1236,-0.0148,3196.9835
-22.944,-0.279,-1.494,0.1159,-1.9102,-0.4684,0.0683,0,-0.0482,-0.0127,0.1226,-0.015,3219.8257
-22.8732,-0.2794,-1.5407,0.104,-1.7892,-0.4836,0.0708,-0.0004,-0.0467,-0.0119,0.121,-0.0152,3239.7401
-22.8002,-0.2799,-1.5855,0.0926,-1.6699,-0.4991,0.073,-0.0005,-0.0448,-0.0114,0.1193,-0.0155,3249.7982
-22.7253,-0.2806,-1.6283,0.0813,-1.5526,-0.515,0.0749,-0.0007,-0.0428,-0.0113,0.1173,-0.0159,3257.8605
-22.6491,-0.2812,-1.6691,0.0698,-1.4386,-0.5312,0.0762,-0.0006,-0.0408,-0.0115,0.114,-0.0162,3281.1554
-22.5722,-0.2817,-1.7078,0.0578,-1.3284,-0.5477,0.0769,-0.0005,-0.0387,-0.012,0.1102,-0.0165,3301.8328
-22.4945,-0.2819,-1.7443,0.0448,-1.2215,-0.5644,0.0777,-0.0002,-0.0365,-0.013,0.1069,-0.0167,3327.8998
-22.4158,-0.2818,-1.7784,0.0308,-1.1164,-0.5813,0.0787,1.00E-04,-0.0341,-0.014,0.1051,-0.0169,3376.2259
-22.3362,-0.2816,-1.8101,0.016,-1.0127,-0.5983,0.0796,0.0002,-0.0317,-0.0148,0.1037,-0.017,3419.8938
-22.2557,-0.2812,-1.8395,0.0003,-0.91,-0.6153,0.0805,0.0004,-0.0294,-0.0157,0.1027,-0.017,3429.8874
-22.1748,-0.2804,-1.8662,-0.0168,-0.8089,-0.6325,0.0809,0.0008,-0.0267,-0.0171,0.1011,-0.0172,3450.8727
-22.0937,-0.2791,-1.8903,-0.0354,-0.7097,-0.65,0.0811,0.0013,-0.0241,-0.0186,0.0992,-0.0175,3491.3605
-22.0127,-0.2775,-1.9115,-0.0552,-0.6126,-0.6677,0.081,0.0016,-0.0212,-0.0198,0.0971,-0.0177,3538.7341
-21.932,-0.2757,-1.9298,-0.0758,-0.5182,-0.6855,0.0807,0.0018,-0.0183,-0.0206,0.0944,-0.0178,3579.7666
-21.8517,-0.2738,-1.9451,-0.0969,-0.4267,-0.7035,0.0803,0.0019,-0.0153,-0.0211,0.0915,-0.018,3601.9104
-21.772,-0.2719,-1.9573,-0.1182,-0.3378,-0.7217,0.0797,0.0019,-0.0122,-0.0213,0.0889,-0.0182,3625.3932
-21.6924,-0.27,-1.9662,-0.1393,-0.2507,-0.7399,0.0796,0.0019,-0.0089,-0.0211,0.0871,-0.0182,3631.9448
-21.6127,-0.2684,-1.972,-0.1596,-0.1643,-0.7581,0.0797,0.0016,-0.0058,-0.0203,0.0864,-0.0182,3612.8522
-21.5328,-0.2672,-1.9744,-0.1789,-0.0785,-0.7764,0.0799,0.0012,-0.0024,-0.0193,0.0858,-0.0183,3629.9521
-21.4529,-0.2663,-1.9736,-0.1976,0.0059,-0.7947,0.0799,0.0009,0.0008,-0.0187,0.0844,-0.0183,3680.9331
-21.3733,-0.2654,-1.9693,-0.2158,0.0882,-0.8132,0.0796,0.0009,0.0043,-0.0182,0.0823,-0.0185,3722.3108
-21.294,-0.2647,-1.9614,-0.2339,0.1679,-0.8319,0.0793,0.0007,0.0079,-0.0181,0.0797,-0.0187,3751.382
-21.2154,-0.2639,-1.95,-0.2519,0.2442,-0.8508,0.0786,0.0008,0.0114,-0.018,0.0763,-0.0189,3777.4062
-21.1375,-0.2632,-1.935,-0.27,0.3165,-0.8699,0.0779,0.0007,0.015,-0.0181,0.0723,-0.0191,3795.6518
-21.0603,-0.2623,-1.9163,-0.2884,0.3847,-0.8892,0.0772,0.0009,0.0187,-0.0184,0.0682,-0.0193,3811.8107
-20.9835,-0.2614,-1.8939,-0.307,0.4494,-0.9085,0.0768,0.0009,0.0224,-0.0186,0.0647,-0.0193,3825.7237
-20.9068,-0.2605,-1.8679,-0.3258,0.5116,-0.928,0.0767,0.0009,0.026,-0.0188,0.0622,-0.0195,3862.9547
-20.8299,-0.2595,-1.8382,-0.3447,0.5718,-0.9474,0.0769,0.001,0.0297,-0.0189,0.0602,-0.0194,3918.4348
-20.7527,-0.2584,-1.805,-0.364,0.6303,-0.967,0.0772,0.0011,0.0332,-0.0193,0.0585,-0.0196,3939.5276
-20.6753,-0.2573,-1.7683,-0.3835,0.6869,-0.9866,0.0774,0.0011,0.0367,-0.0195,0.0566,-0.0196,3945.9756
-20.5978,-0.2561,-1.7281,-0.4032,0.7417,-1.0063,0.0775,0.0012,0.0402,-0.0197,0.0548,-0.0197,3957.4454
-20.5201,-0.2549,-1.6844,-0.4229,0.7949,-1.0261,0.0777,0.0012,0.0437,-0.0197,0.0532,-0.0198,3962.1473
-20.4422,-0.2538,-1.6374,-0.4425,0.8464,-1.046,0.0779,0.0011,0.047,-0.0196,0.0515,-0.0199,3955.957
-20.3645,-0.2526,-1.587,-0.4622,0.8962,-1.0659,0.0777,0.0012,0.0504,-0.0197,0.0498,-0.0199,3953.94
-20.2868,-0.2515,-1.5334,-0.4815,0.9448,-1.0859,0.0777,0.0011,0.0536,-0.0193,0.0486,-0.02,3951.9814
-20.2091,-0.2505,-1.4767,-0.5006,0.9929,-1.106,0.0777,0.001,0.0567,-0.0191,0.0481,-0.0201,3944.2665
-20.1315,-0.2497,-1.417,-0.519,1.0411,-1.126,0.0776,0.0008,0.0597,-0.0184,0.0482,-0.02,3912.2765
-20.0539,-0.2491,-1.3545,-0.5369,1.0899,-1.1461,0.0776,0.0006,0.0625,-0.0179,0.0488,-0.0201,3876.6516
-19.9767,-0.2487,-1.2893,-0.5543,1.1389,-1.1661,0.0772,0.0004,0.0652,-0.0174,0.049,-0.02,3873.0782
-19.9003,-0.2482,-1.2215,-0.5715,1.1877,-1.1862,0.0764,0.0005,0.0678,-0.0172,0.0488,-0.0201,3884.3084
-19.8251,-0.2478,-1.1513,-0.5887,1.2355,-1.2064,0.0752,0.0004,0.0702,-0.0172,0.0478,-0.0202,3900.5073
-19.7515,-0.2474,-1.0787,-0.6056,1.282,-1.2265,0.0736,0.0004,0.0726,-0.0169,0.0465,-0.0201,3924.9998
-19.6799,-0.2471,-1.004,-0.6224,1.3268,-1.2465,0.0716,0.0003,0.0747,-0.0168,0.0448,-0.02,3949.97
-19.6103,-0.2467,-0.9273,-0.6392,1.37,-1.2664,0.0696,0.0004,0.0767,-0.0168,0.0432,-0.0199,3961.8091
-19.543,-0.2463,-0.8488,-0.6561,1.4119,-1.2863,0.0673,0.0004,0.0785,-0.0169,0.0419,-0.0199,3974.845
-19.4779,-0.2458,-0.7687,-0.6731,1.4528,-1.3061,0.0651,0.0005,0.0801,-0.017,0.0409,-0.0198,4001.5695
-19.4152,-0.2453,-0.6871,-0.6902,1.4931,-1.3259,0.0627,0.0005,0.0816,-0.0171,0.0403,-0.0198,4054.8358
-19.355,-0.2446,-0.6044,-0.7076,1.5332,-1.3456,0.0602,0.0007,0.0827,-0.0174,0.0401,-0.0197,4102.0933
-19.2974,-0.2439,-0.5208,-0.725,1.5733,-1.3652,0.0576,0.0007,0.0836,-0.0174,0.0401,-0.0196,4126.1492
-19.2427,-0.2432,-0.4364,-0.7426,1.6134,-1.3847,0.0547,0.0007,0.0844,-0.0176,0.0401,-0.0195,4143.9206
-19.1908,-0.2424,-0.3514,-0.7603,1.6539,-1.4042,0.0519,0.0008,0.085,-0.0177,0.0405,-0.0195,4146.9339
-19.1421,-0.2415,-0.2661,-0.7781,1.6946,-1.4236,0.0487,0.0009,0.0853,-0.0178,0.0407,-0.0194,4135.1605
-19.0967,-0.2407,-0.1806,-0.7958,1.7357,-1.443,0.0454,0.0008,0.0855,-0.0177,0.0411,-0.0194,4119.4615
-19.0549,-0.2398,-0.0952,-0.8133,1.7772,-1.4622,0.0418,0.0009,0.0854,-0.0175,0.0415,-0.0192,4110.1161
-19.0166,-0.239,-0.0102,-0.8305,1.8195,-1.4814,0.0383,0.0008,0.085,-0.0172,0.0423,-0.0192,4093.1825
-18.9819,-0.2384,0.0744,-0.8472,1.863,-1.5005,0.0347,0.0006,0.0846,-0.0167,0.0435,-0.0191,4062.7518
-18.951,-0.2378,0.1582,-0.8636,1.9076,-1.5195,0.0309,0.0006,0.0838,-0.0164,0.0446,-0.019,4012.6454
-18.9241,-0.2373,0.2411,-0.8794,1.9532,-1.5384,0.0269,0.0005,0.0829,-0.0158,0.0456,-0.0189,3971.7034
-18.9014,-0.237,0.3228,-0.8947,1.9997,-1.5573,0.0227,0.0003,0.0817,-0.0153,0.0465,-0.0189,3940.98
-18.883,-0.2368,0.4032,-0.9094,2.0468,-1.5761,0.0184,0.0002,0.0804,-0.0147,0.0471,-0.0188,3918.5377
-18.8691,-0.2368,0.4821,-0.9234,2.0943,-1.5947,0.0139,0,0.0789,-0.014,0.0475,-0.0186,3911.9558
-18.8599,-0.2369,0.5592,-0.9369,2.1421,-1.6132,0.0092,-1.00E-04,0.0771,-0.0135,0.0478,-0.0185,3914.7451
-18.8555,-0.237,0.6345,-0.9498,2.19,-1.6317,0.0044,-1.00E-04,0.0753,-0.0129,0.0479,-0.0185,3916.7385
-18.8558,-0.2373,0.7075,-0.9623,2.2381,-1.65,-0.0003,-0.0003,0.073,-0.0125,0.0481,-0.0183,3913.8012
-18.861,-0.2376,0.7783,-0.9745,2.2865,-1.6682,-0.0052,-0.0003,0.0708,-0.0122,0.0484,-0.0182,3922.3695
-18.8709,-0.238,0.8465,-0.9862,2.3352,-1.6863,-0.0099,-0.0004,0.0682,-0.0117,0.0487,-0.0181,3946.6573
-18.8855,-0.2384,0.912,-0.9976,2.3845,-1.7042,-0.0146,-0.0004,0.0655,-0.0114,0.0493,-0.0179,3984.9451
-18.9047,-0.2389,0.9746,-1.0088,2.4342,-1.722,-0.0192,-0.0005,0.0626,-0.0112,0.0497,-0.0178,4015.7353
-18.9284,-0.2393,1.034,-1.0199,2.4844,-1.7397,-0.0237,-0.0004,0.0594,-0.0111,0.0502,-0.0177,4044.1228
-18.9565,-0.2397,1.0902,-1.0309,2.5348,-1.7573,-0.0281,-0.0004,0.0562,-0.011,0.0504,-0.0176,4063.4431
-18.9889,-0.2401,1.143,-1.0416,2.5854,-1.7747,-0.0324,-0.0004,0.0528,-0.0107,0.0506,-0.0174,4067.7199
-19.0254,-0.2404,1.1922,-1.0522,2.6359,-1.792,-0.0365,-0.0003,0.0492,-0.0106,0.0505,-0.0173,4061.2608
-19.0658,-0.2408,1.2376,-1.0624,2.6863,-1.8091,-0.0404,-0.0004,0.0454,-0.0102,0.0504,-0.0171,4055.6799
-19.1099,-0.2412,1.2792,-1.0724,2.7366,-1.8261,-0.0441,-0.0004,0.0416,-0.01,0.0503,-0.017,4047.8468
-19.1575,-0.2417,1.3168,-1.082,2.7867,-1.8429,-0.0476,-0.0005,0.0376,-0.0096,0.0501,-0.0168,4029.606
-19.2082,-0.2422,1.3502,-1.0911,2.8365,-1.8596,-0.0507,-0.0005,0.0334,-0.0091,0.0498,-0.0167,3999.1793
-19.2619,-0.2428,1.3794,-1.0997,2.8858,-1.8761,-0.0537,-0.0006,0.0292,-0.0086,0.0493,-0.0165,3960.9937
-19.3184,-0.2435,1.4043,-1.1077,2.9344,-1.8925,-0.0565,-0.0007,0.0249,-0.008,0.0486,-0.0164,3924.6501
-19.3774,-0.2443,1.4248,-1.1151,2.9821,-1.9087,-0.059,-0.0008,0.0205,-0.0074,0.0477,-0.0162,3885.1321
-19.4388,-0.2452,1.4407,-1.1219,3.0288,-1.9247,-0.0614,-0.0009,0.0159,-0.0068,0.0467,-0.016,3853.937
-19.5024,-0.2462,1.4521,-1.1281,3.0741,-1.9406,-0.0636,-0.001,0.0114,-0.0062,0.0453,-0.0159,3834.337
-19.568,-0.2472,1.4589,-1.1337,3.118,-1.9564,-0.0656,-0.001,0.0068,-0.0056,0.0439,-0.0158,3821.2449
-19.6355,-0.2483,1.461,-1.1388,3.1602,-1.9721,-0.0675,-0.0011,0.0021,-0.0051,0.0422,-0.0157,3805.6779
-19.7046,-0.2495,1.4584,-1.1434,3.2007,-1.9876,-0.0691,-0.0012,-0.0026,-0.0046,0.0405,-0.0155,3793.9125
-19.7752,-0.2506,1.451,-1.1476,3.2395,-2.0031,-0.0706,-0.0011,-0.0074,-0.0042,0.0388,-0.0155,3789.8591
-19.8469,-0.2517,1.4389,-1.1515,3.2766,-2.0184,-0.0717,-0.0011,-0.0121,-0.0039,0.0371,-0.0153,3796.9746
-19.9197,-0.2529,1.4221,-1.155,3.312,-2.0337,-0.0728,-0.0012,-0.0168,-0.0035,0.0354,-0.0153,3810.946
-19.9932,-0.2539,1.4005,-1.1583,3.3456,-2.0489,-0.0735,-0.001,-0.0216,-0.0033,0.0336,-0.0152,3828.7824
-20.0673,-0.255,1.3743,-1.1614,3.3774,-2.064,-0.0741,-0.0011,-0.0262,-0.0031,0.0318,-0.0151,3849.5074
-20.1416,-0.256,1.3435,-1.1642,3.4073,-2.079,-0.0743,-0.001,-0.0308,-0.0028,0.0299,-0.015,3861.5228
-20.2161,-0.2569,1.3082,-1.1667,3.4352,-2.094,-0.0745,-0.0009,-0.0353,-0.0025,0.0279,-0.015,3864.7738
-20.2903,-0.2578,1.2685,-1.169,3.461,-2.1089,-0.0742,-0.0009,-0.0397,-0.0023,0.0258,-0.0149,3865.8441
