-12.056,-0.0457,0.1602,0.0172,-1.2805,0.027,1.2677,0.4125,0.9202,22.8118,3172.6823
-12.0936,-0.0459,0.1509,0.018,-1.2838,0.0291,1.253,0.4198,0.9254,22.8673,3174.3116
-12.1314,-0.0461,0.1396,0.0189,-1.2879,0.0312,1.2453,0.4842,0.9752,22.9293,3176.7391
-12.1693,-0.0464,0.1263,0.0198,-1.2929,0.0333,1.2412,0.5815,1.0563,22.9962,3178.4275
-12.2074,-0.0467,0.111,0.0206,-1.2989,0.0354,1.2367,0.6895,1.1508,23.0663,3179.0555
-12.2456,-0.0469,0.0938,0.0215,-1.3059,0.0376,1.2273,0.794,1.2427,23.1376,3179.3086
-12.2839,-0.0472,0.0745,0.0223,-1.3138,0.0397,1.209,0.8868,1.3197,23.2081,3179.0864
-12.3221,-0.0474,0.0533,0.023,-1.3227,0.0418,1.1789,0.9629,1.3738,23.2757,3178.2845
-12.3603,-0.0476,0.03,0.0237,-1.3326,0.044,1.1352,1.0198,1.4006,23.3383,3177.7107
-12.3982,-0.0478,0.0048,0.0243,-1.3436,0.0461,1.0778,1.0565,1.3986,23.3942,3178.6756
-12.4357,-0.048,-0.0223,0.0249,-1.3556,0.0481,1.008,1.0737,1.3692,23.4414,3180.756
-12.4728,-0.0481,-0.0513,0.0255,-1.3687,0.0502,0.9279,1.0731,1.3164,23.4784,3181.3752
-12.5093,-0.0483,-0.0821,0.0261,-1.3829,0.0522,0.8404,1.0574,1.2457,23.5038,3180.1741
-12.545,-0.0485,-0.1148,0.0267,-1.3982,0.0542,0.7484,1.0296,1.1643,23.5167,3177.7636
-12.5797,-0.0487,-0.1491,0.0274,-1.4147,0.0562,0.6546,0.9927,1.0802,23.516,3174.3743
-12.6133,-0.049,-0.1851,0.0281,-1.4324,0.0581,0.5613,0.9493,1.0014,23.5015,3169.6336
-12.6457,-0.0493,-0.2227,0.0289,-1.4513,0.0599,0.4704,0.9012,0.9343,23.4728,3163.9826
-12.6765,-0.0495,-0.2617,0.0298,-1.4713,0.0617,0.3834,0.8488,0.8831,23.4302,3158.347
-12.7057,-0.0498,-0.3021,0.0307,-1.4924,0.0635,0.3013,0.7917,0.8488,23.3739,3151.9923
-12.7331,-0.0501,-0.3439,0.0316,-1.5145,0.0652,0.2254,0.7287,0.8302,23.3048,3142.7338
-12.7584,-0.0505,-0.3868,0.0326,-1.5377,0.0668,0.1565,0.6584,0.8252,23.2239,3131.9296
-12.7816,-0.0508,-0.4307,0.0335,-1.5619,0.0684,0.0955,0.5804,0.8335,23.1322,3123.3766
-12.8025,-0.0511,-0.4757,0.0344,-1.5871,0.07,0.0428,0.4964,0.8575,23.0313,3118.1144
-12.8212,-0.0514,-0.5215,0.0351,-1.6134,0.0715,-0.0019,0.4136,0.902,22.9228,3114.3044
-12.8374,-0.0516,-0.568,0.0357,-1.6408,0.0729,-0.0397,0.3494,0.9721,22.8085,3110.4597
-12.8512,-0.0518,-0.6152,0.0362,-1.6689,0.0742,-0.0727,0.3346,1.0705,22.6902,3106.7477
-12.8624,-0.052,-0.6628,0.0366,-1.6978,0.0754,-0.1043,0.3904,1.196,22.5699,3103.7328
-12.8711,-0.0521,-0.7108,0.037,-1.7273,0.0766,-0.1388,0.5021,1.3434,22.4495,3102.4892
-12.8773,-0.0524,-0.759,0.0375,-1.7572,0.0777,-0.1807,0.6434,1.5045,22.3311,3104.9398
-12.881,-0.0526,-0.8072,0.0381,-1.7876,0.0788,-0.2347,0.7964,1.67,22.2166,3111.5983
-12.8823,-0.0529,-0.8554,0.0388,-1.8184,0.0798,-0.3045,0.9493,1.8298,22.1078,3118.9849
-12.8813,-0.0532,-0.9034,0.0396,-1.8494,0.0807,-0.3924,1.0934,1.9742,22.0062,3123.817
-12.8781,-0.0536,-0.9511,0.0407,-1.8806,0.0816,-0.4988,1.2215,2.0942,21.9134,3126.8713
-12.8728,-0.054,-0.9983,0.0418,-1.9119,0.0824,-0.622,1.3275,2.1817,21.8306,3131.0497
-12.8655,-0.0545,-1.045,0.0431,-1.9432,0.0832,-0.7578,1.4064,2.2303,21.7585,3137.7824
-12.8563,-0.0551,-1.0908,0.0445,-1.9744,0.0839,-0.9009,1.454,2.2351,21.698,3146.7319
-12.8454,-0.0556,-1.1358,0.0459,-2.0056,0.0845,-1.0446,1.4676,2.1935,21.6491,3156.2054
-12.8328,-0.0562,-1.1797,0.0473,-2.0366,0.0851,-1.1823,1.4459,2.1053,21.612,3163.957
-12.8185,-0.0567,-1.2225,0.0486,-2.0673,0.0857,-1.3083,1.3892,1.9738,21.5861,3167.931
-12.8027,-0.0572,-1.2639,0.0497,-2.0977,0.0862,-1.4188,1.3002,1.8063,21.5709,3168.7751
-12.7854,-0.0577,-1.304,0.0506,-2.1275,0.0868,-1.5121,1.1843,1.6168,21.5654,3170.435
-12.7666,-0.058,-1.3425,0.0512,-2.1567,0.0873,-1.5896,1.0514,1.4286,21.5683,3174.5773
-12.7463,-0.0583,-1.3793,0.0515,-2.1853,0.0877,-1.655,0.9181,1.2795,21.5784,3178.8332
-12.7245,-0.0586,-1.4143,0.0514,-2.2133,0.0882,-1.714,0.812,1.2189,21.5941,3182.0266
-12.7014,-0.0587,-1.4473,0.0511,-2.2407,0.0887,-1.7737,0.7701,1.2841,21.6139,3186.0985
-12.677,-0.0588,-1.4784,0.0504,-2.2677,0.0891,-1.841,0.8195,1.4687,21.6365,3191.0018
-12.6514,-0.0588,-1.5073,0.0494,-2.2943,0.0895,-1.9217,0.9529,1.733,21.6603,3196.1476
-12.6245,-0.0588,-1.534,0.0482,-2.3207,0.0899,-2.0194,1.1392,2.0346,21.6844,3201.0222
-12.5965,-0.0587,-1.5584,0.0469,-2.3469,0.0903,-2.1349,1.3485,2.3409,21.7077,3209.4751
-12.5673,-0.0587,-1.5803,0.0454,-2.3728,0.0906,-2.2659,1.5592,2.6279,21.7296,3220.5956
-12.537,-0.0586,-1.5997,0.044,-2.3987,0.0909,-2.4071,1.7562,2.8775,21.7498,3229.8686
-12.5056,-0.0587,-1.6165,0.0427,-2.4245,0.0912,-2.5509,1.9286,3.0756,21.7683,3237.7758
-12.4733,-0.0588,-1.6307,0.0415,-2.4503,0.0915,-2.6884,2.0683,3.2115,21.7855,3246.4169
-12.4399,-0.0589,-1.6421,0.0405,-2.4761,0.0916,-2.8108,2.1697,3.2775,21.8018,3256.8876
-12.4056,-0.0592,-1.6507,0.0396,-2.502,0.0918,-2.9103,2.2294,3.2688,21.8183,3267.4321
-12.3705,-0.0595,-1.6565,0.0389,-2.528,0.0919,-2.9816,2.2462,3.1834,21.8358,3275.3082
-12.3345,-0.0598,-1.6594,0.0383,-2.5539,0.0919,-3.0223,2.2212,3.0225,21.8556,3281.6385
-12.2977,-0.0602,-1.6594,0.0376,-2.5797,0.0919,-3.033,2.1579,2.7904,21.8787,3287.2048
-12.2602,-0.0606,-1.6564,0.0369,-2.6053,0.0919,-3.0172,2.0627,2.4939,21.9061,3288.7056
-12.222,-0.0609,-1.6504,0.0361,-2.6306,0.0918,-2.9808,1.9446,2.1429,21.9386,3285.9362
-12.1831,-0.0612,-1.6414,0.035,-2.6554,0.0916,-2.9303,1.8153,1.7497,21.977,3283.0237
-12.1436,-0.0615,-1.6294,0.0337,-2.6797,0.0914,-2.8725,1.6898,1.3293,22.0212,3280.3814
-12.1035,-0.0617,-1.6143,0.0321,-2.7033,0.0912,-2.8131,1.5847,0.9018,22.0712,3276.1855
-12.063,-0.0618,-1.5963,0.0301,-2.726,0.0909,-2.7556,1.5159,0.506,22.1265,3266.8969
-12.0219,-0.0618,-1.5752,0.0278,-2.7478,0.0906,-2.7016,1.4948,0.3151,22.1859,3254.608
-11.9804,-0.0618,-1.5512,0.0252,-2.7686,0.0903,-2.6502,1.5232,0.5465,22.2481,3244.3434
-11.9386,-0.0617,-1.5242,0.0223,-2.7882,0.09,-2.5987,1.5937,0.8788,22.3115,3237.6878
-11.8965,-0.0615,-1.4944,0.0191,-2.8068,0.0896,-2.5433,1.6929,1.1909,22.3739,3235.3467
-11.8541,-0.0614,-1.4616,0.0158,-2.8243,0.0893,-2.4797,1.807,1.4607,22.4332,3238.3358
-11.8117,-0.0612,-1.4261,0.0123,-2.8408,0.0889,-2.4035,1.925,1.6834,22.4874,3243.6351
-11.7694,-0.0609,-1.3879,0.0087,-2.8564,0.0885,-2.3115,2.0397,1.8616,22.5342,3248.3272
-11.7271,-0.0607,-1.3471,0.0051,-2.871,0.088,-2.2011,2.1474,2.0042,22.5719,3253.1109
-11.6851,-0.0606,-1.3037,0.0016,-2.8846,0.0875,-2.0707,2.2471,2.1242,22.5988,3260.4202
-11.6435,-0.0604,-1.2578,-0.0019,-2.8971,0.0869,-1.9196,2.34,2.2375,22.6141,3271.7802
-11.6024,-0.0603,-1.2096,-0.0053,-2.9086,0.0862,-1.7475,2.4277,2.3593,22.617,3283.2787
-11.5619,-0.0603,-1.1591,-0.0086,-2.9189,0.0856,-1.5544,2.5114,2.5007,22.6077,3291.1846
-11.5222,-0.0603,-1.1065,-0.0116,-2.928,0.0848,-1.341,2.5913,2.6648,22.5869,3294.7995
-11.4835,-0.0604,-1.0519,-0.0146,-2.9357,0.0841,-1.108,2.6657,2.8467,22.556,3292.4304
-11.4459,-0.0606,-0.9954,-0.0174,-2.942,0.0832,-0.8571,2.731,3.0341,22.5168,3284.1519
-11.4095,-0.0607,-0.9371,-0.0203,-2.9467,0.0823,-0.5913,2.7822,3.2106,22.4718,3273.2754
-11.3746,-0.0609,-0.8773,-0.0231,-2.9496,0.0813,-0.3148,2.8136,3.358,22.4237,3261.167
-11.3411,-0.0611,-0.8159,-0.0259,-2.9506,0.0803,-0.0333,2.8193,3.459,22.3755,3246.6079
-11.3092,-0.0613,-0.7533,-0.0289,-2.9494,0.0792,0.2464,2.7943,3.4987,22.3303,3227.7172
-11.2791,-0.0614,-0.6895,-0.0321,-2.9458,0.0781,0.5169,2.7353,3.4655,22.2912,3205.21
-11.2507,-0.0614,-0.6247,-0.0355,-2.9396,0.0769,0.7709,2.641,3.3519,22.2607,3183.6316
-11.2242,-0.0614,-0.5591,-0.0391,-2.9307,0.0757,1.0027,2.5133,3.155,22.2412,3165.1916
-11.1998,-0.0614,-0.4928,-0.0429,-2.9189,0.0744,1.2084,2.3573,2.8764,22.2343,3150.6009
-11.1774,-0.0613,-0.426,-0.0471,-2.9041,0.0732,1.3872,2.1822,2.5223,22.241,3141.2496
-11.1571,-0.0611,-0.3589,-0.0514,-2.8862,0.0718,1.5411,2.0012,2.1035,22.2614,3135.8786
-11.1392,-0.0609,-0.2916,-0.056,-2.8653,0.0705,1.6745,1.832,1.6353,22.2949,3132.3814
-11.1236,-0.0606,-0.2244,-0.0607,-2.8412,0.0691,1.7939,1.6951,1.1394,22.3401,3131.419
-11.1105,-0.0603,-0.1574,-0.0655,-2.8141,0.0678,1.906,1.6099,0.655,22.3946,3135.6089
-11.0999,-0.06,-0.0907,-0.0705,-2.7841,0.0664,2.0167,1.5871,0.3512,22.4556,3145.6338
-11.0921,-0.0597,-0.0247,-0.0755,-2.7513,0.065,2.1302,1.6225,0.5943,22.5196,3158.9401
-11.0872,-0.0594,0.0406,-0.0807,-2.7159,0.0635,2.2479,1.6985,1.0056,22.583,3171.2696
-11.0851,-0.059,0.1048,-0.0859,-2.6781,0.062,2.3682,1.7917,1.3888,22.6419,3181.1351
-11.0861,-0.0587,0.168,-0.0911,-2.6378,0.0604,2.4872,1.8804,1.7044,22.6924,3187.5104
-11.0901,-0.0583,0.2298,-0.0964,-2.5953,0.0588,2.5993,1.9475,1.9341,22.731,3190.1398
-11.0973,-0.058,0.2901,-0.1017,-2.5504,0.0572,2.6988,1.9821,2.0669,22.7548,3191.1243
-11.1076,-0.0577,0.3487,-0.1069,-2.5034,0.0554,2.781,1.9786,2.0972,22.7615,3191.4022
-11.1211,-0.0574,0.4054,-0.1121,-2.4542,0.0537,2.8431,1.9369,2.0242,22.7495,3188.6004
-11.1379,-0.0572,0.4601,-0.1171,-2.403,0.0518,2.8852,1.8618,1.8515,22.7184,3180.8165
-11.1579,-0.057,0.5126,-0.1222,-2.3496,0.05,2.9099,1.7636,1.5876,22.6687,3167.7676
-11.1811,-0.0568,0.5627,-0.1271,-2.2942,0.048,2.9218,1.6575,1.2451,22.6019,3152.76
-11.2075,-0.0566,0.6103,-0.1321,-2.2367,0.0461,2.9264,1.5629,0.8424,22.5204,3138.8725
-11.237,-0.0565,0.6553,-0.1371,-2.1772,0.044,2.9286,1.5009,0.4143,22.4275,3127.0851
-11.2695,-0.0563,0.6974,-0.1422,-2.1156,0.042,2.9319,1.488,0.2504,22.3272,3118.0879
-11.305,-0.0561,0.7366,-0.1475,-2.0521,0.0398,2.9369,1.5293,0.6632,22.2241,3110.7182
-11.3433,-0.0558,0.7727,-0.1529,-1.9866,0.0377,2.9418,1.6156,1.1325,22.1229,3103.0354
-11.3844,-0.0555,0.8056,-0.1585,-1.9192,0.0355,2.9421,1.7285,1.5801,22.0283,3095.752
-11.4281,-0.0552,0.8352,-0.1644,-1.85,0.0332,2.9318,1.8475,1.9826,21.945,3091.1703
-11.4742,-0.0547,0.8613,-0.1705,-1.7791,0.031,2.9043,1.9548,2.3241,21.8772,3090.5024
-11.5227,-0.0542,0.884,-0.1769,-1.7066,0.0287,2.8545,2.0368,2.5926,21.8282,3094.0753
-11.5734,-0.0537,0.9032,-0.1835,-1.6327,0.0264,2.779,2.0842,2.7805,21.8007,3097.5398
-11.6262,-0.0531,0.9186,-0.1904,-1.5576,0.0241,2.6775,2.092,2.884,21.7965,3100.3131
-11.6809,-0.0524,0.9304,-0.1975,-1.4816,0.0218,2.5528,2.0587,2.9036,21.8159,3102.11
-11.7376,-0.0517,0.9385,-0.2047,-1.4048,0.0194,2.4102,1.986,2.8434,21.8586,3103.1613
-11.796,-0.051,0.9427,-0.2121,-1.3277,0.0171,2.2567,1.8783,2.7113,21.923,3105.3118
-11.8561,-0.0502,0.9432,-0.2196,-1.2504,0.0147,2.1,1.7424,2.518,22.0066,3108.7729
-11.9177,-0.0494,0.9398,-0.2272,-1.1732,0.0123,1.9472,1.5868,2.2768,22.106,3111.6369
-11.9807,-0.0486,0.9325,-0.2349,-1.0962,0.0098,1.8039,1.4217,2.0024,22.2173,3112.1978
-12.0448,-0.0478,0.9215,-0.2427,-1.0197,0.0073,1.6736,1.258,1.7105,22.3361,3108.8821
-12.11,-0.047,0.9068,-0.2504,-0.9437,0.0048,1.5574,1.1073,1.4168,22.4578,3105.2321
-12.1759,-0.0463,0.8883,-0.2581,-0.8685,0.0022,1.4546,0.9803,1.1363,22.5781,3102.9526
-12.2424,-0.0455,0.8662,-0.2656,-0.7942,-0.0004,1.3632,0.8853,0.8826,22.6926,3101.9118
-12.3094,-0.0448,0.8406,-0.2731,-0.7211,-0.003,1.2802,0.826,0.668,22.7977,3101.8662
-12.3766,-0.0442,0.8115,-0.2805,-0.6492,-0.0057,1.2026,0.7999,0.5033,22.8904,3101.4115
-12.4439,-0.0435,0.7791,-0.2878,-0.5787,-0.0084,1.1277,0.7999,0.3983,22.9687,3099.0235
-12.5109,-0.0429,0.7435,-0.2951,-0.5099,-0.0111,1.0533,0.8178,0.3574,23.0314,3096.2938
-12.5775,-0.0423,0.7048,-0.3024,-0.4429,-0.0138,0.9777,0.8478,0.3729,23.0783,3095.5988
-12.6435,-0.0417,0.6632,-0.3098,-0.3779,-0.0165,0.8996,0.8867,0.4301,23.1102,3099.4642
-12.7088,-0.041,0.6188,-0.3173,-0.315,-0.0192,0.8176,0.9335,0.5173,23.1287,3106.3086
-12.7731,-0.0402,0.5719,-0.325,-0.2546,-0.022,0.7306,0.9873,0.6262,23.1363,3113.4203
-12.8362,-0.0395,0.5226,-0.3328,-0.1966,-0.0248,0.6374,1.0464,0.7482,23.136,3119.4185
-12.898,-0.0386,0.4711,-0.3409,-0.1413,-0.0275,0.537,1.1076,0.8729,23.1311,3124.225
-12.9583,-0.0377,0.4176,-0.3492,-0.0887,-0.0302,0.4287,1.1663,0.9886,23.1253,3128.4009
-13.0168,-0.0367,0.3624,-0.3577,-0.0388,-0.033,0.313,1.2175,1.0836,23.1222,3133.6207
-13.0736,-0.0357,0.3056,-0.3663,0.0083,-0.0357,0.1908,1.2561,1.1469,23.125,3140.191
-13.1283,-0.0346,0.2474,-0.3751,0.0525,-0.0384,0.0643,1.2785,1.1696,23.1367,3146.2229
-13.1808,-0.0335,0.1882,-0.384,0.0939,-0.0411,-0.0638,1.2824,1.1446,23.1593,3149.508
-13.2309,-0.0324,0.128,-0.3929,0.1325,-0.0438,-0.1907,1.2679,1.0679,23.1945,3149.884
-13.2785,-0.0312,0.0672,-0.4018,0.168,-0.0465,-0.3139,1.2379,0.9386,23.2428,3147.895
-13.3235,-0.0301,0.006,-0.4108,0.2006,-0.0492,-0.4318,1.1984,0.7588,23.3041,3146.3051
-13.3656,-0.0289,-0.0555,-0.4196,0.2303,-0.0519,-0.544,1.1579,0.534,23.3771,3144.9469
-13.4046,-0.0278,-0.117,-0.4284,0.2572,-0.0546,-0.6515,1.1274,0.2732,23.4601,3143.644
-13.4404,-0.0267,-0.1782,-0.4371,0.2814,-0.0573,-0.7565,1.1174,0.0531,23.5503,3142.2472
-13.4727,-0.0256,-0.239,-0.4457,0.3029,-0.06,-0.8616,1.135,0.3295,23.6448,3140.7443
-13.5015,-0.0246,-0.2992,-0.454,0.3216,-0.0628,-0.9694,1.181,0.6339,23.7401,3140.2311
-13.5267,-0.0236,-0.3585,-0.4621,0.3377,-0.0655,-1.0816,1.2497,0.9269,23.8323,3142.9899
-13.5483,-0.0226,-0.4167,-0.47,0.3509,-0.0683,-1.1988,1.331,1.1939,23.9181,3149.4471
-13.5661,-0.0217,-0.4737,-0.4777,0.3612,-0.071,-1.3195,1.414,1.4222,23.9938,3158.4702
-13.5802,-0.0209,-0.5293,-0.4852,0.3687,-0.0738,-1.4412,1.4887,1.6007,24.0564,3168.2549
-13.5905,-0.02,-0.5832,-0.4925,0.3732,-0.0765,-1.5598,1.5476,1.7209,24.1036,3178.4211
-13.5973,-0.0192,-0.6354,-0.4998,0.3749,-0.0792,-1.6712,1.5858,1.7772,24.1334,3189.8543
-13.6004,-0.0184,-0.6857,-0.5069,0.3737,-0.0819,-1.7715,1.6015,1.7673,24.1447,3202.9405
-13.6,-0.0175,-0.734,-0.5141,0.3697,-0.0846,-1.8578,1.5955,1.6931,24.1372,3217.1158
-13.5961,-0.0166,-0.7801,-0.5213,0.3631,-0.0873,-1.9288,1.5717,1.5605,24.1114,3230.9296
-13.5889,-0.0157,-0.8239,-0.5285,0.3538,-0.09,-1.9847,1.5361,1.3814,24.0684,3242.2727
-13.5784,-0.0148,-0.8653,-0.5358,0.3422,-0.0926,-2.0268,1.4966,1.1752,24.01,3248.6568
-13.5646,-0.0138,-0.9042,-0.5431,0.3285,-0.0953,-2.0572,1.4615,0.974,23.9384,3249.8442
-13.5476,-0.0127,-0.9405,-0.5505,0.313,-0.0979,-2.0779,1.4384,0.8305,23.8565,3246.9555
-13.5275,-0.0117,-0.9741,-0.5578,0.296,-0.1005,-2.0903,1.4317,0.8074,23.7671,3242.2155
-13.5043,-0.0106,-1.0051,-0.565,0.2777,-0.1031,-2.0944,1.4419,0.9184,23.6733,3235.5342
-13.4782,-0.0096,-1.0333,-0.5721,0.2584,-0.1057,-2.0895,1.465,1.1099,23.5778,3229.4463
-13.4492,-0.0086,-1.0586,-0.5792,0.238,-0.1083,-2.0737,1.4941,1.323,23.4835,3225.31
-13.4177,-0.0075,-1.0812,-0.586,0.2168,-0.1108,-2.0447,1.521,1.5195,23.3926,3220.9988
-13.3836,-0.0065,-1.1009,-0.5928,0.1947,-0.1134,-2.0006,1.5378,1.6766,23.3072,3213.8197
-13.3472,-0.0055,-1.1177,-0.5993,0.1721,-0.116,-1.9406,1.5386,1.7803,23.2285,3204.9973
-13.3085,-0.0046,-1.1317,-0.6056,0.1489,-0.1186,-1.8651,1.5194,1.823,23.1576,3201.873
-13.2678,-0.0037,-1.1428,-0.6117,0.1256,-0.1212,-1.7763,1.479,1.8015,23.0948,3204.5293
-13.2251,-0.0029,-1.1511,-0.6175,0.1021,-0.1238,-1.6775,1.4184,1.7165,23.04,3210.7984
-13.1807,-0.0021,-1.1567,-0.6229,0.0785,-0.1264,-1.5729,1.3415,1.5724,22.9925,3220.054
-13.1348,-0.0014,-1.1595,-0.628,0.0549,-0.1289,-1.4666,1.2543,1.3768,22.9516,3230.6685
-13.0875,-0.0007,-1.1596,-0.6328,0.0313,-0.1315,-1.3622,1.1649,1.1395,22.916,3238.8285
-13.0392,-0.0001,-1.1571,-0.6374,0.0078,-0.134,-1.2619,1.0827,0.873,22.8844,3243.8884
-12.9899,0.0004,-1.1521,-0.6417,-0.0155,-0.1366,-1.1665,1.0167,0.5919,22.8555,3248.2581
-12.9399,0.001,-1.1447,-0.6459,-0.0384,-0.1391,-1.0751,0.974,0.317,22.8278,3253.8694
-12.8894,0.0015,-1.1348,-0.6499,-0.0609,-0.1417,-0.9861,0.9568,0.1384,22.8002,3257.4135
-12.8385,0.002,-1.1228,-0.6537,-0.0826,-0.1442,-0.897,0.9615,0.2891,22.7717,3254.7412
-12.7873,0.0025,-1.1086,-0.6575,-0.1035,-0.1468,-0.8059,0.9806,0.4986,22.7416,3248.2476
-12.7362,0.003,-1.0923,-0.6612,-0.1234,-0.1493,-0.7112,1.0051,0.6762,22.7095,3239.2456
-12.6853,0.0036,-1.0742,-0.6648,-0.1423,-0.1518,-0.6125,1.0273,0.8081,22.6752,3227.6628
-12.6347,0.0041,-1.0543,-0.6684,-0.1599,-0.1543,-0.5104,1.042,0.8894,22.639,3215.3912
-12.5846,0.0047,-1.0327,-0.672,-0.1763,-0.1568,-0.4063,1.047,0.9202,22.6012,3204.997
-12.5353,0.0053,-1.0096,-0.6755,-0.1911,-0.1593,-0.3018,1.0428,0.9052,22.5626,3196.039
-12.4868,0.0059,-0.9851,-0.6789,-0.2045,-0.1617,-0.1984,1.0319,0.8547,22.524,3187.4035
