-12.056,-0.0457,0.1602,0.0172,-1.2805,0.027,-0.0374,-0.0002,-0.0075,0.0008,-0.0023,0.0021,3172.6823
-12.0936,-0.0459,0.1509,0.018,-1.2838,0.0291,-0.0376,-0.0002,-0.0093,0.0008,-0.0033,0.0021,3174.3116
-12.1314,-0.0461,0.1396,0.0189,-1.2879,0.0312,-0.0378,-0.0002,-0.0113,0.0009,-0.0041,0.0021,3176.7391
-12.1693,-0.0464,0.1263,0.0198,-1.2929,0.0333,-0.0379,-0.0003,-0.0133,0.0009,-0.005,0.0021,3178.4275
-12.2074,-0.0467,0.111,0.0206,-1.2989,0.0354,-0.0381,-0.0003,-0.0153,0.0008,-0.006,0.0021,3179.0555
-12.2456,-0.0469,0.0938,0.0215,-1.3059,0.0376,-0.0382,-0.0002,-0.0172,0.0009,-0.007,0.0022,3179.3086
-12.2839,-0.0472,0.0745,0.0223,-1.3138,0.0397,-0.0383,-0.0003,-0.0193,0.0008,-0.0079,0.0021,3179.0864
-12.3221,-0.0474,0.0533,0.023,-1.3227,0.0418,-0.0382,-0.0002,-0.0212,0.0007,-0.0089,0.0021,3178.2845
-12.3603,-0.0476,0.03,0.0237,-1.3326,0.044,-0.0382,-0.0002,-0.0233,0.0007,-0.0099,0.0022,3177.7107
-12.3982,-0.0478,0.0048,0.0243,-1.3436,0.0461,-0.0379,-0.0002,-0.0252,0.0006,-0.011,0.0021,3178.6756
-12.4357,-0.048,-0.0223,0.0249,-1.3556,0.0481,-0.0375,-0.0002,-0.0271,0.0006,-0.012,0.002,3180.756
-12.4728,-0.0481,-0.0513,0.0255,-1.3687,0.0502,-0.0371,-1.00E-04,-0.029,0.0006,-0.0131,0.0021,3181.3752
-12.5093,-0.0483,-0.0821,0.0261,-1.3829,0.0522,-0.0365,-0.0002,-0.0308,0.0006,-0.0142,0.002,3180.1741
-12.545,-0.0485,-0.1148,0.0267,-1.3982,0.0542,-0.0357,-0.0002,-0.0327,0.0006,-0.0153,0.002,3177.7636
-12.5797,-0.0487,-0.1491,0.0274,-1.4147,0.0562,-0.0347,-0.0002,-0.0343,0.0007,-0.0165,0.002,3174.3743
-12.6133,-0.049,-0.1851,0.0281,-1.4324,0.0581,-0.0336,-0.0003,-0.036,0.0007,-0.0177,0.0019,3169.6336
-12.6457,-0.0493,-0.2227,0.0289,-1.4513,0.0599,-0.0324,-0.0003,-0.0376,0.0008,-0.0189,0.0018,3163.9826
-12.6765,-0.0495,-0.2617,0.0298,-1.4713,0.0617,-0.0308,-0.0002,-0.039,0.0009,-0.02,0.0018,3158.347
-12.7057,-0.0498,-0.3021,0.0307,-1.4924,0.0635,-0.0292,-0.0003,-0.0404,0.0009,-0.0211,0.0018,3151.9923
-12.7331,-0.0501,-0.3439,0.0316,-1.5145,0.0652,-0.0274,-0.0003,-0.0418,0.0009,-0.0221,0.0017,3142.7338
-12.7584,-0.0505,-0.3868,0.0326,-1.5377,0.0668,-0.0253,-0.0004,-0.0429,0.001,-0.0232,0.0016,3131.9296
-12.7816,-0.0508,-0.4307,0.0335,-1.5619,0.0684,-0.0232,-0.0003,-0.0439,0.0009,-0.0242,0.0016,3123.3766
-12.8025,-0.0511,-0.4757,0.0344,-1.5871,0.07,-0.0209,-0.0003,-0.045,0.0009,-0.0252,0.0016,3118.1144
-12.8212,-0.0514,-0.5215,0.0351,-1.6134,0.0715,-0.0187,-0.0003,-0.0458,0.0007,-0.0263,0.0015,3114.3044
-12.8374,-0.0516,-0.568,0.0357,-1.6408,0.0729,-0.0162,-0.0002,-0.0465,0.0006,-0.0274,0.0014,3110.4597
-12.8512,-0.0518,-0.6152,0.0362,-1.6689,0.0742,-0.0138,-0.0002,-0.0472,0.0005,-0.0281,0.0013,3106.7477
-12.8624,-0.052,-0.6628,0.0366,-1.6978,0.0754,-0.0112,-0.0002,-0.0476,0.0004,-0.0289,0.0012,3103.7328
-12.8711,-0.0521,-0.7108,0.037,-1.7273,0.0766,-0.0087,-0.0001,-0.048,0.0004,-0.0295,0.0012,3102.4892
-12.8773,-0.0524,-0.759,0.0375,-1.7572,0.0777,-0.0062,-0.0003,-0.0482,0.0005,-0.0299,0.0011,3104.9398
-12.881,-0.0526,-0.8072,0.0381,-1.7876,0.0788,-0.0037,-0.0002,-0.0482,0.0006,-0.0304,0.0011,3111.5983
-12.8823,-0.0529,-0.8554,0.0388,-1.8184,0.0798,-0.0013,-0.0003,-0.0482,0.0007,-0.0308,0.001,3118.9849
-12.8813,-0.0532,-0.9034,0.0396,-1.8494,0.0807,0.001,-0.0003,-0.048,0.0008,-0.031,0.0009,3123.817
-12.8781,-0.0536,-0.9511,0.0407,-1.8806,0.0816,0.0032,-0.0004,-0.0477,0.0011,-0.0312,0.0009,3126.8713
-12.8728,-0.054,-0.9983,0.0418,-1.9119,0.0824,0.0053,-0.0004,-0.0472,0.0011,-0.0313,0.0008,3131.0497
-12.8655,-0.0545,-1.045,0.0431,-1.9432,0.0832,0.0073,-0.0005,-0.0467,0.0013,-0.0313,0.0008,3137.7824
-12.8563,-0.0551,-1.0908,0.0445,-1.9744,0.0839,0.0092,-0.0006,-0.0458,0.0014,-0.0312,0.0007,3146.7319
-12.8454,-0.0556,-1.1358,0.0459,-2.0056,0.0845,0.0109,-0.0005,-0.045,0.0014,-0.0312,0.0006,3156.2054
-12.8328,-0.0562,-1.1797,0.0473,-2.0366,0.0851,0.0126,-0.0006,-0.0439,0.0014,-0.031,0.0006,3163.957
-12.8185,-0.0567,-1.2225,0.0486,-2.0673,0.0857,0.0143,-0.0005,-0.0428,0.0013,-0.0307,0.0006,3167.931
-12.8027,-0.0572,-1.2639,0.0497,-2.0977,0.0862,0.0158,-0.0005,-0.0414,0.0011,-0.0304,0.0005,3168.7751
-12.7854,-0.0577,-1.304,0.0506,-2.1275,0.0868,0.0173,-0.0005,-0.0401,0.0009,-0.0298,0.0006,3170.435
-12.7666,-0.058,-1.3425,0.0512,-2.1567,0.0873,0.0188,-0.0003,-0.0385,0.0006,-0.0292,0.0005,3174.5773
-12.7463,-0.0583,-1.3793,0.0515,-2.1853,0.0877,0.0203,-0.0003,-0.0368,0.0003,-0.0286,0.0004,3178.8332
-12.7245,-0.0586,-1.4143,0.0514,-2.2133,0.0882,0.0218,-0.0003,-0.035,-1.00E-04,-0.028,0.0005,3182.0266
-12.7014,-0.0587,-1.4473,0.0511,-2.2407,0.0887,0.0231,-0.0001,-0.033,-0.0003,-0.0274,0.0005,3186.0985
-12.677,-0.0588,-1.4784,0.0504,-2.2677,0.0891,0.0244,-1.00E-04,-0.0311,-0.0007,-0.027,0.0004,3191.0018
-12.6514,-0.0588,-1.5073,0.0494,-2.2943,0.0895,0.0256,0,-0.0289,-0.001,-0.0266,0.0004,3196.1476
-12.6245,-0.0588,-1.534,0.0482,-2.3207,0.0899,0.0269,0,-0.0267,-0.0012,-0.0264,0.0004,3201.0222
-12.5965,-0.0587,-1.5584,0.0469,-2.3469,0.0903,0.028,1.00E-04,-0.0244,-0.0013,-0.0262,0.0004,3209.4751
-12.5673,-0.0587,-1.5803,0.0454,-2.3728,0.0906,0.0292,0,-0.0219,-0.0015,-0.0259,0.0003,3220.5956
-12.537,-0.0586,-1.5997,0.044,-2.3987,0.0909,0.0303,0.0001,-0.0194,-0.0014,-0.0259,0.0003,3229.8686
-12.5056,-0.0587,-1.6165,0.0427,-2.4245,0.0912,0.0314,-0.0001,-0.0168,-0.0013,-0.0258,0.0003,3237.7758
-12.4733,-0.0588,-1.6307,0.0415,-2.4503,0.0915,0.0323,-1.00E-04,-0.0142,-0.0012,-0.0258,0.0003,3246.4169
-12.4399,-0.0589,-1.6421,0.0405,-2.4761,0.0916,0.0334,-0.0001,-0.0114,-0.001,-0.0258,0.0001,3256.8876
-12.4056,-0.0592,-1.6507,0.0396,-2.502,0.0918,0.0343,-0.0003,-0.0086,-0.0009,-0.0259,0.0002,3267.4321
-12.3705,-0.0595,-1.6565,0.0389,-2.528,0.0919,0.0351,-0.0003,-0.0058,-0.0007,-0.026,1.00E-04,3275.3082
-12.3345,-0.0598,-1.6594,0.0383,-2.5539,0.0919,0.036,-0.0003,-0.0029,-0.0006,-0.0259,0,3281.6385
-12.2977,-0.0602,-1.6594,0.0376,-2.5797,0.0919,0.0368,-0.0004,0,-0.0007,-0.0258,0,3287.2048
-12.2602,-0.0606,-1.6564,0.0369,-2.6053,0.0919,0.0375,-0.0004,0.003,-0.0007,-0.0256,0,3288.7056
-12.222,-0.0609,-1.6504,0.0361,-2.6306,0.0918,0.0382,-0.0003,0.006,-0.0008,-0.0253,-1.00E-04,3285.9362
-12.1831,-0.0612,-1.6414,0.035,-2.6554,0.0916,0.0389,-0.0003,0.009,-0.0011,-0.0248,-0.0002,3283.0237
-12.1436,-0.0615,-1.6294,0.0337,-2.6797,0.0914,0.0395,-0.0003,0.012,-0.0013,-0.0243,-0.0002,3280.3814
-12.1035,-0.0617,-1.6143,0.0321,-2.7033,0.0912,0.0401,-0.0002,0.0151,-0.0016,-0.0236,-0.0002,3276.1855
-12.063,-0.0618,-1.5963,0.0301,-2.726,0.0909,0.0405,-0.0001,0.018,-0.002,-0.0227,-0.0003,3266.8969
-12.0219,-0.0618,-1.5752,0.0278,-2.7478,0.0906,0.0411,0,0.0211,-0.0023,-0.0218,-0.0003,3254.608
-11.9804,-0.0618,-1.5512,0.0252,-2.7686,0.0903,0.0415,0,0.024,-0.0026,-0.0208,-0.0003,3244.3434
-11.9386,-0.0617,-1.5242,0.0223,-2.7882,0.09,0.0418,0.0001,0.027,-0.0029,-0.0196,-0.0003,3237.6878
-11.8965,-0.0615,-1.4944,0.0191,-2.8068,0.0896,0.0421,0.0002,0.0298,-0.0032,-0.0186,-0.0004,3235.3467
-11.8541,-0.0614,-1.4616,0.0158,-2.8243,0.0893,0.0424,1.00E-04,0.0328,-0.0033,-0.0175,-0.0003,3238.3358
-11.8117,-0.0612,-1.4261,0.0123,-2.8408,0.0889,0.0424,0.0002,0.0355,-0.0035,-0.0165,-0.0004,3243.6351
-11.7694,-0.0609,-1.3879,0.0087,-2.8564,0.0885,0.0423,0.0003,0.0382,-0.0036,-0.0156,-0.0004,3248.3272
-11.7271,-0.0607,-1.3471,0.0051,-2.871,0.088,0.0423,0.0002,0.0408,-0.0036,-0.0146,-0.0005,3253.1109
-11.6851,-0.0606,-1.3037,0.0016,-2.8846,0.0875,0.042,1.00E-04,0.0434,-0.0035,-0.0136,-0.0005,3260.4202
-11.6435,-0.0604,-1.2578,-0.0019,-2.8971,0.0869,0.0416,0.0002,0.0459,-0.0035,-0.0125,-0.0006,3271.7802
-11.6024,-0.0603,-1.2096,-0.0053,-2.9086,0.0862,0.0411,0.0001,0.0482,-0.0034,-0.0115,-0.0007,3283.2787
-11.5619,-0.0603,-1.1591,-0.0086,-2.9189,0.0856,0.0405,0,0.0505,-0.0033,-0.0103,-0.0006,3291.1846
-11.5222,-0.0603,-1.1065,-0.0116,-2.928,0.0848,0.0397,0,0.0526,-0.003,-0.0091,-0.0008,3294.7995
-11.4835,-0.0604,-1.0519,-0.0146,-2.9357,0.0841,0.0387,-0.0001,0.0546,-0.003,-0.0077,-0.0007,3292.4304
-11.4459,-0.0606,-0.9954,-0.0174,-2.942,0.0832,0.0376,-0.0002,0.0565,-0.0028,-0.0063,-0.0009,3284.1519
-11.4095,-0.0607,-0.9371,-0.0203,-2.9467,0.0823,0.0364,-1.00E-04,0.0583,-0.0029,-0.0047,-0.0009,3273.2754
-11.3746,-0.0609,-0.8773,-0.0231,-2.9496,0.0813,0.0349,-0.0002,0.0598,-0.0028,-0.0029,-0.001,3261.167
-11.3411,-0.0611,-0.8159,-0.0259,-2.9506,0.0803,0.0335,-0.0002,0.0614,-0.0028,-0.001,-0.001,3246.6079
-11.3092,-0.0613,-0.7533,-0.0289,-2.9494,0.0792,0.0319,-0.0002,0.0626,-0.003,0.0012,-0.0011,3227.7172
-11.2791,-0.0614,-0.6895,-0.0321,-2.9458,0.0781,0.0301,-0.0001,0.0638,-0.0032,0.0036,-0.0011,3205.21
-11.2507,-0.0614,-0.6247,-0.0355,-2.9396,0.0769,0.0284,0,0.0648,-0.0034,0.0062,-0.0012,3183.6316
-11.2242,-0.0614,-0.5591,-0.0391,-2.9307,0.0757,0.0265,0,0.0656,-0.0036,0.0089,-0.0012,3165.1916
-11.1998,-0.0614,-0.4928,-0.0429,-2.9189,0.0744,0.0244,0,0.0663,-0.0038,0.0118,-0.0013,3150.6009
-11.1774,-0.0613,-0.426,-0.0471,-2.9041,0.0732,0.0224,0.0001,0.0668,-0.0042,0.0148,-0.0012,3141.2496
-11.1571,-0.0611,-0.3589,-0.0514,-2.8862,0.0718,0.0203,0.0002,0.0671,-0.0043,0.0179,-0.0014,3135.8786
-11.1392,-0.0609,-0.2916,-0.056,-2.8653,0.0705,0.0179,0.0002,0.0673,-0.0046,0.0209,-0.0013,3132.3814
-11.1236,-0.0606,-0.2244,-0.0607,-2.8412,0.0691,0.0156,0.0003,0.0672,-0.0047,0.0241,-0.0014,3131.419
-11.1105,-0.0603,-0.1574,-0.0655,-2.8141,0.0678,0.0131,0.0003,0.067,-0.0048,0.0271,-0.0013,3135.6089
-11.0999,-0.06,-0.0907,-0.0705,-2.7841,0.0664,0.0106,0.0003,0.0667,-0.005,0.03,-0.0014,3145.6338
-11.0921,-0.0597,-0.0247,-0.0755,-2.7513,0.065,0.0078,0.0003,0.066,-0.005,0.0328,-0.0014,3158.9401
-11.0872,-0.0594,0.0406,-0.0807,-2.7159,0.0635,0.0049,0.0003,0.0653,-0.0052,0.0354,-0.0015,3171.2696
-11.0851,-0.059,0.1048,-0.0859,-2.6781,0.062,0.0021,0.0004,0.0642,-0.0052,0.0378,-0.0015,3181.1351
-11.0861,-0.0587,0.168,-0.0911,-2.6378,0.0604,-0.001,0.0003,0.0632,-0.0052,0.0403,-0.0016,3187.5104
-11.0901,-0.0583,0.2298,-0.0964,-2.5953,0.0588,-0.004,0.0004,0.0618,-0.0053,0.0425,-0.0016,3190.1398
-11.0973,-0.058,0.2901,-0.1017,-2.5504,0.0572,-0.0072,0.0003,0.0603,-0.0053,0.0449,-0.0016,3191.1243
-11.1076,-0.0577,0.3487,-0.1069,-2.5034,0.0554,-0.0103,0.0003,0.0586,-0.0052,0.047,-0.0018,3191.4022
-11.1211,-0.0574,0.4054,-0.1121,-2.4542,0.0537,-0.0135,0.0003,0.0567,-0.0052,0.0492,-0.0017,3188.6004
-11.1379,-0.0572,0.4601,-0.1171,-2.403,0.0518,-0.0168,0.0002,0.0547,-0.005,0.0512,-0.0019,3180.8165
-11.1579,-0.057,0.5126,-0.1222,-2.3496,0.05,-0.02,0.0002,0.0525,-0.0051,0.0534,-0.0018,3167.7676
-11.1811,-0.0568,0.5627,-0.1271,-2.2942,0.048,-0.0232,0.0002,0.0501,-0.0049,0.0554,-0.002,3152.76
-11.2075,-0.0566,0.6103,-0.1321,-2.2367,0.0461,-0.0264,0.0002,0.0476,-0.005,0.0575,-0.0019,3138.8725
-11.237,-0.0565,0.6553,-0.1371,-2.1772,0.044,-0.0295,1.00E-04,0.045,-0.005,0.0595,-0.0021,3127.0851
-11.2695,-0.0563,0.6974,-0.1422,-2.1156,0.042,-0.0325,0.0002,0.0421,-0.0051,0.0616,-0.002,3118.0879
-11.305,-0.0561,0.7366,-0.1475,-2.0521,0.0398,-0.0355,0.0002,0.0392,-0.0053,0.0635,-0.0022,3110.7182
-11.3433,-0.0558,0.7727,-0.1529,-1.9866,0.0377,-0.0383,0.0003,0.0361,-0.0054,0.0655,-0.0021,3103.0354
-11.3844,-0.0555,0.8056,-0.1585,-1.9192,0.0355,-0.0411,0.0003,0.0329,-0.0056,0.0674,-0.0022,3095.752
-11.4281,-0.0552,0.8352,-0.1644,-1.85,0.0332,-0.0437,0.0003,0.0296,-0.0059,0.0692,-0.0023,3091.1703
-11.4742,-0.0547,0.8613,-0.1705,-1.7791,0.031,-0.0461,0.0005,0.0261,-0.0061,0.0709,-0.0022,3090.5024
-11.5227,-0.0542,0.884,-0.1769,-1.7066,0.0287,-0.0485,0.0005,0.0227,-0.0064,0.0725,-0.0023,3094.0753
-11.5734,-0.0537,0.9032,-0.1835,-1.6327,0.0264,-0.0507,0.0005,0.0192,-0.0066,0.0739,-0.0023,3097.5398
-11.6262,-0.0531,0.9186,-0.1904,-1.5576,0.0241,-0.0528,0.0006,0.0154,-0.0069,0.0751,-0.0023,3100.3131
-11.6809,-0.0524,0.9304,-0.1975,-1.4816,0.0218,-0.0547,0.0007,0.0118,-0.0071,0.076,-0.0023,3102.11
-11.7376,-0.0517,0.9385,-0.2047,-1.4048,0.0194,-0.0567,0.0007,0.0081,-0.0072,0.0768,-0.0024,3103.1613
-11.796,-0.051,0.9427,-0.2121,-1.3277,0.0171,-0.0584,0.0007,0.0042,-0.0074,0.0771,-0.0023,3105.3118
-11.8561,-0.0502,0.9432,-0.2196,-1.2504,0.0147,-0.0601,0.0008,0.0005,-0.0075,0.0773,-0.0024,3108.7729
-11.9177,-0.0494,0.9398,-0.2272,-1.1732,0.0123,-0.0616,0.0008,-0.0034,-0.0076,0.0772,-0.0024,3111.6369
-11.9807,-0.0486,0.9325,-0.2349,-1.0962,0.0098,-0.063,0.0008,-0.0073,-0.0077,0.077,-0.0025,3112.1978
-12.0448,-0.0478,0.9215,-0.2427,-1.0197,0.0073,-0.0641,0.0008,-0.011,-0.0078,0.0765,-0.0025,3108.8821
-12.11,-0.047,0.9068,-0.2504,-0.9437,0.0048,-0.0652,0.0008,-0.0147,-0.0077,0.076,-0.0025,3105.2321
-12.1759,-0.0463,0.8883,-0.2581,-0.8685,0.0022,-0.0659,0.0007,-0.0185,-0.0077,0.0752,-0.0026,3102.9526
-12.2424,-0.0455,0.8662,-0.2656,-0.7942,-0.0004,-0.0665,0.0008,-0.0221,-0.0075,0.0743,-0.0026,3101.9118
-12.3094,-0.0448,0.8406,-0.2731,-0.7211,-0.003,-0.067,0.0007,-0.0256,-0.0075,0.0731,-0.0026,3101.8662
-12.3766,-0.0442,0.8115,-0.2805,-0.6492,-0.0057,-0.0672,0.0006,-0.0291,-0.0074,0.0719,-0.0027,3101.4115
-12.4439,-0.0435,0.7791,-0.2878,-0.5787,-0.0084,-0.0673,0.0007,-0.0324,-0.0073,0.0705,-0.0027,3099.0235
-12.5109,-0.0429,0.7435,-0.2951,-0.5099,-0.0111,-0.067,0.0006,-0.0356,-0.0073,0.0688,-0.0027,3096.2938
-12.5775,-0.0423,0.7048,-0.3024,-0.4429,-0.0138,-0.0666,0.0006,-0.0387,-0.0073,0.067,-0.0027,3095.5988
-12.6435,-0.0417,0.6632,-0.3098,-0.3779,-0.0165,-0.066,0.0006,-0.0416,-0.0074,0.065,-0.0027,3099.4642
-12.7088,-0.041,0.6188,-0.3173,-0.315,-0.0192,-0.0653,0.0007,-0.0444,-0.0075,0.0629,-0.0027,3106.3086
-12.7731,-0.0402,0.5719,-0.325,-0.2546,-0.022,-0.0643,0.0008,-0.0469,-0.0077,0.0604,-0.0028,3113.4203
-12.8362,-0.0395,0.5226,-0.3328,-0.1966,-0.0248,-0.0631,0.0007,-0.0493,-0.0078,0.058,-0.0028,3119.4185
-12.898,-0.0386,0.4711,-0.3409,-0.1413,-0.0275,-0.0618,0.0009,-0.0515,-0.0081,0.0553,-0.0027,3124.225
-12.9583,-0.0377,0.4176,-0.3492,-0.0887,-0.0302,-0.0603,0.0009,-0.0535,-0.0083,0.0526,-0.0027,3128.4009
-13.0168,-0.0367,0.3624,-0.3577,-0.0388,-0.033,-0.0585,0.001,-0.0552,-0.0085,0.0499,-0.0028,3133.6207
-13.0736,-0.0357,0.3056,-0.3663,0.0083,-0.0357,-0.0568,0.001,-0.0568,-0.0086,0.0471,-0.0027,3140.191
-13.1283,-0.0346,0.2474,-0.3751,0.0525,-0.0384,-0.0547,0.0011,-0.0582,-0.0088,0.0442,-0.0027,3146.2229
-13.1808,-0.0335,0.1882,-0.384,0.0939,-0.0411,-0.0525,0.0011,-0.0592,-0.0089,0.0414,-0.0027,3149.508
-13.2309,-0.0324,0.128,-0.3929,0.1325,-0.0438,-0.0501,0.0011,-0.0602,-0.0089,0.0386,-0.0027,3149.884
-13.2785,-0.0312,0.0672,-0.4018,0.168,-0.0465,-0.0476,0.0012,-0.0608,-0.0089,0.0355,-0.0027,3147.895
-13.3235,-0.0301,0.006,-0.4108,0.2006,-0.0492,-0.045,0.0011,-0.0612,-0.009,0.0326,-0.0027,3146.3051
-13.3656,-0.0289,-0.0555,-0.4196,0.2303,-0.0519,-0.0421,0.0012,-0.0615,-0.0088,0.0297,-0.0027,3144.9469
-13.4046,-0.0278,-0.117,-0.4284,0.2572,-0.0546,-0.039,0.0011,-0.0615,-0.0088,0.0269,-0.0027,3143.644
-13.4404,-0.0267,-0.1782,-0.4371,0.2814,-0.0573,-0.0358,0.0011,-0.0612,-0.0087,0.0242,-0.0027,3142.2472
-13.4727,-0.0256,-0.239,-0.4457,0.3029,-0.06,-0.0323,0.0011,-0.0608,-0.0086,0.0215,-0.0027,3140.7443
