Actual_Value,Predicted_Value
3415.3014,3435.497
3608.956,3625.703
3253.9204,3262.0972
3504.4704,3497.0789
3409.5255,3400.0386
3443.5763,3435.076
3497.4829,3489.371
3552.0104,3500.8464
3146.0842,3139.7563
3114.3044,3097.5623
3518.655,3508.6448
3639.9454,3644.2603
3432.8652,3451.0369
3534.714,3544.0286
3301.0878,3288.138
3484.4789,3467.613
3522.0869,3538.8545
3526.7009,3540.3374
3507.4054,3499.916
3166.7901,3173.6
3210.9535,3219.5286
3479.7164,3488.2483
3531.298,3553.572
3473.607,3469.6006
3342.8085,3352.091
3606.4582,3604.862
3552.9396,3539.0747
3678.0888,3653.249
3420.9121,3409.5178
3486.0984,3476.3083
3287.559,3290.1536
3336.9052,3325.2388
3386.1188,3384.607
3443.6295,3429.3335
3511.1664,3501.3928
3444.2482,3440.603
3498.9663,3482.5886
3473.6652,3484.0605
3478.2971,3472.7466
3467.1448,3468.881
3300.5213,3309.9802
3314.9462,3287.156
3410.5494,3401.948
3475.5757,3474.9321
3306.4116,3314.5137
3233.8162,3219.487
3104.9398,3107.0703
3228.5752,3237.6577
3351.9711,3354.18
3564.3061,3547.8076
3485.0737,3467.0198
3401.52,3400.5493
3316.62,3313.4453
3538.3329,3527.8584
3712.1508,3703.5598
3586.7426,3589.8633
3506.3199,3498.6821
3442.4431,3431.442
3560.2079,3559.0427
3289.3176,3273.95
3468.4294,3467.8713
3477.7842,3479.9966
3551.0668,3531.9314
3164.4458,3160.4998
3541.2657,3542.907
3477.9166,3478.0535
3474.9819,3496.6545
3482.2281,3457.226
3455.1583,3458.2363
3291.2263,3290.4133
3653.0276,3648.8584
3529.1463,3561.0654
3567.1993,3554.3303
3306.2977,3300.5305
3445.0033,3448.7842
3507.9715,3489.6125
3541.0453,3540.3538
3361.2625,3355.6953
3460.9456,3458.5312
3516.4665,3531.3018
3540.4159,3531.8752
3292.872,3285.063
3489.7675,3477.383
3322.6962,3325.73
3402.323,3405.394
3436.7454,3437.7388
3529.3884,3529.8098
3282.2407,3277.1611
3265.4199,3271.7756
3496.7313,3506.8376
3555.0463,3548.819
3198.0496,3191.9097
3485.5552,3485.6594
3553.4146,3568.357
3331.3754,3317.9724
3589.9073,3587.1953
3280.5304,3285.2405
3534.5302,3541.6416
3174.3743,3176.9543
3650.2125,3648.7092
3440.7774,3434.049
3409.3922,3398.5366
3280.4483,3286.1418
3513.6007,3505.9673
3449.0157,3437.6853
3296.5028,3306.4568
3545.894,3537.5154
3519.3632,3515.5034
3636.8144,3634.373
3353.7905,3335.1938
3628.994,3620.8008
3441.7869,3454.7363
3442.8788,3435.9585
3433.2208,3443.6335
3224.9785,3230.0103
3202.9825,3185.6155
3464.6263,3466.0056
3591.2045,3584.7673
3386.4049,3368.4026
3643.6928,3614.237
3400.8601,3389.2114
3494.5449,3516.1584
3559.5651,3556.2786
3390.0247,3420.8086
3292.322,3299.1128
3424.8877,3447.1829
3225.2911,3243.2383
3390.611,3393.8184
3536.6836,3557.334
3452.0143,3434.737
3508.3945,3499.8345
3436.778,3444.245
3426.0932,3417.9436
3608.5448,3613.0593
3603.0135,3603.2273
3401.1001,3393.7654
3422.409,3416.2712
3371.9255,3375.7993
3269.4061,3260.9185
3538.05,3532.2651
3384.1403,3398.1533
3486.014,3491.2783
3518.7471,3509.5098
3344.1339,3330.9683
3460.2297,3457.496
3521.9059,3529.3599
3568.456,3572.6426
3363.7757,3367.7744
3377.1326,3383.3403
3334.6969,3342.794
3438.2534,3437.8735
3164.3113,3195.285
3549.4582,3535.0461
3479.2247,3475.2373
3350.3847,3349.4944
3716.9807,3705.497
3298.8297,3287.554
3283.4249,3266.5283
3345.3275,3346.368
3446.6863,3449.1226
3624.9849,3627.7346
3364.1581,3375.4062
3451.4343,3441.787
3470.0023,3468.1248
3397.4378,3389.2341
3381.4745,3390.7424
3610.5107,3603.1213
3547.6822,3544.3003
3414.4092,3410.373
3367.9376,3361.8489
3349.9992,3370.4172
3460.3917,3474.252
3379.0522,3376.7976
3138.1934,3144.7947
3167.1935,3177.4148
3624.2068,3619.5918
3397.4932,3401.7507
3365.8985,3376.115
3519.9572,3517.945
3406.3131,3400.716
3282.9366,3284.4126
3590.6545,3589.0483
3387.647,3391.18
3336.0017,3338.6658
3555.8778,3541.3965
3484.6787,3487.67
3397.9921,3397.4697
3686.6937,3680.1775
3542.3714,3533.617
3350.1599,3344.3398
3373.4906,3375.1704
3322.3961,3324.094
3411.2829,3413.2004
3371.6698,3363.9211
3523.0982,3511.2559
3521.3562,3518.094
3439.608,3423.0107
3457.4844,3464.973
3450.9283,3436.9468
3567.9953,3549.8035
3220.544,3198.6538
3291.5119,3306.8042
3165.2056,3160.9546
3428.6627,3437.9277
3212.1881,3218.7898
3600.1855,3580.7656
3583.6104,3556.691
3443.738,3448.1611
3481.2425,3482.882
3631.0803,3639.6335
3381.9263,3368.5706
3504.4779,3525.325
3215.8894,3206.893
3414.5045,3408.5154
3520.1732,3515.2915
3475.1512,3486.2908
3486.4587,3463.4714
3479.7668,3485.12
3465.6252,3473.2017
3406.849,3411.372
3305.9966,3282.2864
3429.4776,3430.374
3282.3952,3280.0173
3574.2593,3587.902
3298.9794,3294.6636
3432.2734,3419.9563
3545.8139,3562.2214
3413.7881,3399.2468
3504.3293,3498.1167
3369.8641,3377.2283
3440.2293,3427.8838
3636.4074,3625.037
3465.4497,3449.3838
3442.9501,3437.4172
3403.834,3407.251
3406.3945,3400.6445
3457.0139,3470.4558
3255.7854,3264.071
3401.3641,3385.4949
3477.6875,3467.3413
3508.9534,3533.6855
3574.3004,3585.588
3594.1984,3583.6213
3602.8604,3600.1199
3350.7193,3335.1655
3471.0772,3458.2712
3344.6299,3324.4138
3443.3061,3440.1648
3350.6317,3379.5752
3319.4263,3325.8481
3173.875,3207.4246
3558.7745,3561.8127
3410.5835,3414.8303
3380.7797,3375.825
3617.4601,3618.707
3501.3951,3505.0432
3475.2424,3489.9138
3445.7666,3446.4607
3394.8817,3393.836
3573.3129,3566.2925
3550.3924,3554.5654
3422.2465,3426.9539
3385.2233,3406.6528
3513.1156,3494.3833
3434.7685,3426.8555
3452.8586,3437.4744
3434.8125,3420.4084
3462.2413,3443.7676
3281.5533,3278.6274
3570.1856,3564.18
3345.5892,3333.2017
3206.6786,3212.0835
3479.406,3481.2063
3362.0308,3375.1309
3326.9509,3324.926
3382.0264,3381.7952
3551.8475,3546.4412
3547.3213,3550.0403
3558.9761,3558.0127
3302.2315,3300.4563
3422.3554,3416.1206
3555.9162,3542.2104
3301.7586,3301.622
3493.3837,3485.7615
3305.6476,3312.3691
3480.568,3474.1758
3642.2785,3633.7979
3332.5244,3331.5825
3463.7399,3459.9727
3421.7158,3432.3713
3367.1466,3365.8599
3330.4537,3308.834
3484.265,3469.202
3365.1591,3366.3645
3423.7297,3425.7197
3434.403,3432.6252
3445.5248,3442.9856
3443.3392,3435.1624
3583.4652,3575.229
3468.0367,3471.5925
3401.8642,3392.663
3484.3105,3477.0994
3360.2146,3358.199
3488.1773,3478.9639
3341.6329,3353.2715
3383.7748,3373.976
3400.2133,3388.625
3298.7055,3285.6907
3536.1446,3526.0034
3409.4528,3448.2378
3501.1823,3504.508
3190.6739,3197.5115
3440.5032,3439.7283
3596.3734,3598.7673
3380.0663,3376.668
3584.1247,3566.5857
3714.2547,3705.2222
3541.7473,3554.1216
3562.8337,3556.2249
3162.8717,3165.8606
3439.1797,3429.7273
3530.3508,3536.846
3522.6375,3521.3447
3424.8098,3398.0032
3468.0335,3458.0012
3505.7318,3497.9326
3418.3948,3405.6436
3385.3063,3383.4424
3444.9443,3445.604
3490.7159,3482.262
3373.8998,3377.8071
3460.727,3471.3623
3365.7794,3383.303
3310.1856,3299.77
3561.1047,3558.276
3411.8385,3425.2314
3545.2424,3543.172
3340.3822,3333.053
3733.2141,3728.6987
3424.3773,3421.9536
3317.0014,3295.9897
3470.4774,3462.6316
3494.4952,3481.1594
3379.8234,3379.1707
3503.5332,3482.741
3473.3394,3461.8135
3380.5829,3357.3682
3460.1345,3448.325
3517.8863,3532.3367
3344.4151,3340.0117
3445.2702,3447.1802
3488.9265,3490.4595
3469.1181,3464.1685
3383.5376,3377.595
3528.6781,3508.6343
3315.4666,3302.3948
3399.0174,3396.48
3344.7493,3346.4172
3541.8368,3515.1035
3347.7288,3335.7527
3331.0954,3355.2375
3511.7772,3514.287
3475.9691,3467.7402
3572.3456,3559.8245
3424.5375,3425.5083
3185.4146,3196.2039
3549.0937,3528.4277
3481.3567,3470.8708
3662.1245,3684.2002
3417.2874,3412.5684
3477.3078,3466.0496
3649.3783,3635.709
3521.1149,3525.5698
3461.1332,3467.976
3451.4938,3442.793
3375.3214,3379.0464
3479.5535,3473.0295
3487.4053,3481.736
3442.1322,3434.4868
3473.5288,3460.0552
3213.483,3206.0474
3454.6061,3454.3137
3424.4719,3417.5293
3499.5612,3489.0093
3436.6272,3432.7285
3446.892,3429.0352
3208.932,3197.8691
3385.9798,3377.5295
3513.262,3509.1064
3471.5701,3489.882
3439.3391,3443.238
3647.4478,3613.2502
3536.9038,3515.761
3559.2793,3552.9495
3576.6886,3564.09
3588.0173,3573.2703
3534.3059,3533.336
3515.6838,3512.585
3678.7496,3686.187
3394.6709,3402.6167
3454.5207,3449.5293
3730.5167,3745.8613
3383.6298,3381.369
3667.2073,3679.8997
3349.1473,3345.713
3552.138,3538.2412
3538.116,3535.0398
3552.3463,3572.128
3441.886,3446.685
3466.4483,3462.7664
3592.394,3598.8086
3575.9348,3582.7744
3272.1605,3251.34
3255.9337,3262.9048
3358.4839,3346.6738
3457.324,3452.16
3339.3819,3352.8142
3606.8655,3586.016
3164.8045,3171.07
3502.0235,3492.2908
3500.5997,3505.581
3481.4624,3484.9922
3419.3517,3418.4438
3455.5691,3470.5852
3431.7938,3434.6816
3528.87,3508.133
3495.9741,3482.437
3504.8259,3505.1204
3291.3298,3271.7185
3454.1833,3459.484
3485.1587,3494.5696
3666.8677,3659.6855
3251.7147,3257.1492
3182.3608,3190.4119
3342.8597,3345.2483
3511.5155,3491.4485
3332.7892,3335.3276
3341.0019,3350.343
3526.3106,3514.9478
3417.4991,3414.8513
3495.4769,3503.9915
3366.4691,3340.8445
3339.6487,3345.8958
3510.4848,3488.392
3402.0998,3388.3208
3586.8098,3578.2668
3424.5454,3446.1301
3621.5929,3633.125
3548.4215,3531.1025
3465.2703,3461.678
3551.1624,3548.5059
3461.4305,3459.5635
3326.8135,3331.6873
3398.2469,3387.869
3403.4052,3404.1665
3493.285,3470.734
3246.6282,3260.4417
3433.678,3409.55
3475.037,3472.9475
3498.3709,3484.7664
3460.3078,3460.5608
3453.4529,3468.0632
3587.108,3588.5056
3428.093,3434.8643
3334.5156,3350.611
3584.0603,3580.3154
3473.3468,3469.7905
3429.9138,3429.4885
3403.7646,3426.6975
3669.6307,3666.6726
3411.5205,3405.7253
3470.5422,3477.0952
3335.3613,3335.5308
3385.7761,3378.647
3582.3671,3571.983
3480.5174,3472.7126
3243.8406,3236.6387
3538.2427,3538.1199
3414.6158,3418.5022
3551.8434,3534.7217
3448.2166,3446.4753
3508.5188,3498.5454
3552.2134,3537.6257
3162.507,3151.7263
3505.7857,3500.903
3472.5784,3475.9785
3426.5003,3422.946
3385.1535,3385.428
3324.4463,3309.4407
3509.4785,3481.839
3423.7263,3421.2026
3380.3127,3389.8743
3531.9304,3526.0305
3669.8809,3679.6135
3299.3215,3340.7795
3398.9297,3406.2659
3472.7781,3489.8845
3331.2204,3331.3806
3609.4834,3599.733
3490.3713,3493.0752
3559.6183,3563.26
3305.4501,3301.389
3201.1276,3218.7761
3444.5397,3433.93
3391.6597,3388.4714
3434.9772,3445.3425
3356.34,3346.592
3640.7898,3623.67
3278.7728,3291.439
3409.7102,3415.9648
3668.4345,3649.259
3214.7829,3212.0889
3540.8103,3549.6716
3535.232,3524.5894
3415.0514,3422.4092
3507.2193,3496.6504
3375.4427,3372.6555
3331.022,3336.458
3412.4339,3399.5352
3548.1842,3557.6184
3648.7146,3657.598
3351.1231,3341.2722
3493.3286,3491.9192
3408.219,3411.95
3387.9946,3395.2632
3313.839,3325.3704
3547.168,3539.102
3439.794,3424.4753
3519.9777,3520.468
3477.3128,3474.6162
3620.8562,3618.232
3525.487,3522.543
3384.391,3373.426
3309.972,3291.5525
3143.4639,3149.7253
3416.7272,3420.3757
3338.1657,3317.6382
3401.3581,3395.6533
3452.2062,3465.662
3566.7532,3555.4587
3325.7844,3332.2512
3699.8583,3683.2625
3611.6909,3609.9656
3370.7888,3374.269
3329.1228,3297.3296
3548.2444,3554.165
3492.0386,3480.829
3380.8758,3373.8406
3490.3377,3494.5916
3517.2916,3528.675
3520.7167,3547.8213
3256.11,3269.9058
3562.7256,3547.8665
3424.7956,3418.8596
3290.7913,3292.5803
3294.3874,3321.204
3590.0978,3592.1619
3442.5463,3428.2146
3349.9358,3358.547
3347.3428,3356.2961
3451.9917,3465.4006
3557.7451,3550.317
3289.219,3290.0461
3339.9094,3326.3286
3615.2958,3616.4512
3474.8154,3481.784
3438.8193,3424.027
3498.9823,3495.896
3431.0872,3423.3655
3412.5757,3419.9988
3451.07,3438.3137
3341.8829,3360.6309
3189.8543,3177.1907
3429.5494,3433.4778
3533.1802,3537.082
3487.7093,3490.2285
3261.7919,3247.3506
3443.801,3417.336
3322.4594,3327.6616
3448.9047,3438.606
3434.3826,3427.1487
3549.0624,3547.1094
3384.9463,3387.9414
3298.7947,3301.97
3382.4561,3374.0776
3379.35,3383.6455
3176.2132,3173.1255
3450.758,3445.421
3563.2145,3559.7312
3514.3519,3500.5596
3239.048,3226.2832
3261.3029,3259.3052
3586.5285,3583.5737
3540.0638,3524.3525
3569.8804,3551.674
3486.1202,3500.0786
3130.7749,3139.394
3376.6073,3381.9055
3329.7573,3321.904
3562.7517,3555.5266
3468.7806,3459.0212
3468.1235,3471.4272
3489.053,3484.0166
3458.5019,3459.0312
3299.1558,3275.4517
3421.6147,3422.474
3467.586,3450.236
3316.5963,3333.3706
3398.8694,3397.6248
3418.2938,3411.7646
3732.5577,3728.029
3301.0614,3287.8867
3386.228,3392.53
3504.4311,3511.882
3298.5103,3286.4846
3422.7954,3410.714
3465.9173,3469.679
3533.1745,3544.956
3366.8002,3372.2288
3228.7857,3226.7007
3645.396,3642.4
3321.7993,3328.5066
3439.4343,3440.013
3416.2169,3412.6318
3479.1374,3464.101
3447.7299,3447.7007
3503.0812,3495.7185
3506.0201,3482.7002
3404.3076,3390.635
3506.6715,3517.6821
3570.7185,3553.7168
3490.5144,3491.0767
3379.5976,3377.49
3521.1116,3520.0798
3206.8598,3201.6511
3600.6607,3599.9216
3349.0531,3326.5012
3436.0137,3427.322
3400.7953,3387.1084
3481.0481,3474.9316
3331.2824,3333.1326
3347.2048,3346.3037
3589.1136,3578.6306
3518.6879,3513.3481
3506.5465,3513.4575
3321.4105,3324.8774
3532.275,3525.6833
3535.992,3534.0847
3496.0588,3497.492
3385.2817,3378.4336
3374.5218,3384.0261
3532.0554,3537.5735
3377.4455,3370.2434
3457.2142,3435.1646
3442.5069,3408.2417
3506.7282,3477.1785
3377.3899,3387.0378
3342.6526,3345.6533
3363.1911,3365.4092
3636.9938,3646.0342
3638.0123,3630.77
3576.8101,3552.9995
3550.3186,3553.0476
3352.0566,3339.3555
3573.2832,3567.5698
3593.117,3609.0813
3492.1848,3483.1882
3439.7321,3447.7312
3217.8963,3216.8748
3457.042,3459.7332
3378.3475,3342.2673
3352.2031,3332.7673
3460.3547,3477.7593
3443.8583,3443.4106
3458.4398,3455.18
3367.4902,3343.7324
3461.2242,3454.865
3373.7054,3367.938
3448.2083,3435.0806
3466.3206,3464.0325
3484.2499,3480.6206
3249.1572,3257.882
3373.9939,3369.7014
3469.6878,3453.784
3538.1763,3547.8694
3555.5934,3551.926
3269.0289,3268.0513
3625.4622,3641.4807
3576.2411,3582.4119
3403.4945,3427.843
3401.8607,3408.0632
3616.1397,3608.3552
3475.7583,3476.89
3399.5195,3402.3618
3626.5108,3632.3955
3583.6989,3573.1775
3349.1749,3344.985
3394.5683,3399.2288
3423.6333,3409.2268
3295.6532,3293.2944
3437.9533,3446.056
3472.71,3456.8057
3198.5708,3196.9624
3435.2977,3422.471
3549.1378,3546.0117
3420.3247,3411.1165
3332.7897,3328.5251
3504.7012,3517.9846
3197.3011,3206.82
3418.5534,3410.4614
3313.0792,3303.7217
3421.5271,3412.027
3659.1998,3664.4575
3627.393,3641.4001
3240.6931,3227.8147
3456.6517,3450.8552
3519.8411,3502.3699
3475.1927,3484.3425
3297.3972,3297.5786
3408.9461,3403.6917
3470.7361,3451.347
3178.703,3192.334
3351.5392,3342.5469
3547.9565,3550.1956
3479.5115,3490.0906
3451.4575,3467.7795
3449.7507,3430.467
3496.9719,3495.2937
3442.4333,3419.7686
3499.9465,3498.5645
3410.5608,3426.3835
3228.6784,3238.765
3211.5533,3203.8418
3518.5966,3518.8584
3527.4937,3540.0994
3501.8232,3496.7449
3458.7048,3460.8362
3430.6045,3435.1492
3477.3657,3468.9473
3372.8646,3373.4612
3399.9083,3393.7185
3470.4189,3482.1667
3470.5722,3459.9155
3498.193,3523.336
3421.2859,3433.3828
3658.954,3663.8237
3587.1729,3588.7808
3414.6522,3403.4353
3515.326,3522.1858
3231.8614,3238.2703
3442.2975,3426.1372
3452.6177,3458.2048
3223.1451,3233.1033
3242.4864,3256.6013
3445.5445,3459.363
3618.1473,3624.282
3313.4544,3312.2812
3255.0605,3246.5886
3432.1006,3418.19
3440.7032,3455.0566
3155.3614,3169.5715
3572.423,3577.4534
3394.0337,3396.3203
3404.1202,3403.463
3368.9391,3365.0881
3450.9049,3450.7378
3386.4424,3388.158
3431.8776,3422.7957
3689.6217,3660.4846
3421.1499,3403.18
3477.1305,3482.3982
3493.8566,3473.5505
3721.1115,3721.5803
3728.8958,3702.4583
3450.5218,3445.9436
3181.657,3166.6304
3439.9656,3434.8982
3485.1042,3476.1724
3539.3768,3538.4734
3288.9635,3312.3103
3494.4912,3482.8657
3334.0935,3334.4375
3443.333,3435.3813
3627.7246,3627.3633
3547.1746,3533.9067
3421.4699,3428.8984
3421.2419,3413.576
3245.3769,3263.5088
3498.2351,3495.507
3429.97,3440.5815
3338.7331,3342.9282
3443.0025,3433.8057
3358.742,3358.7957
3386.144,3381.8647
3396.0811,3395.297
3575.0287,3562.5579
3426.1392,3422.5999
3496.9779,3490.789
3424.8203,3418.9292
3438.6631,3446.4639
3315.7269,3308.3884
3542.8904,3531.7622
3443.6614,3454.8403
3351.9917,3347.812
3603.0813,3614.1125
3464.6284,3465.271
3391.2648,3388.3801
3497.8061,3464.0093
3386.724,3378.0625
3511.8237,3498.3984
3442.2335,3419.454
3303.8406,3315.131
3539.4993,3524.8528
3565.2488,3542.1873
3232.6008,3236.381
3528.018,3535.8633
3489.434,3493.0728
3454.5057,3451.0637
3451.1638,3444.1157
3506.4341,3510.5037
3346.6237,3338.898
3589.173,3586.0767
3661.3337,3644.5146
3349.4818,3362.4143
3292.1881,3302.593
3299.3884,3313.7053
3477.9616,3460.5046
3249.4558,3240.483
3478.0269,3479.0896
3409.6647,3389.906
3227.5161,3231.675
3280.3507,3294.2832
3513.7331,3484.4402
3315.0441,3304.9521
3447.1673,3442.785
3461.2833,3457.6963
3336.6976,3339.4717
3472.0924,3468.349
3286.134,3267.9263
3603.6477,3611.2175
3425.3621,3417.6223
3328.5738,3305.4397
3425.2985,3429.902
3481.6729,3476.2817
3302.3558,3303.2976
3648.0971,3668.015
3483.4896,3483.4548
3505.4327,3497.2346
3546.7654,3556.3787
3398.3303,3395.1638
3262.3371,3231.748
3564.3748,3563.422
3436.9246,3416.1082
3419.6786,3386.164
3607.041,3613.516
3509.7872,3505.2773
3532.7943,3549.169
3565.8314,3543.032
3672.1306,3673.1484
3390.3958,3408.779
3454.5033,3471.8816
3520.5621,3515.8179
3095.8706,3096.605
3399.0401,3398.7983
3265.6883,3254.3616
3473.9515,3446.3018
3578.9089,3577.1804
3545.294,3551.8665
3600.581,3594.4673
3528.0343,3531.9695
3224.1073,3220.595
3450.1319,3439.175
3374.9271,3376.676
3523.9637,3510.3225
3314.2118,3298.744
3332.1265,3306.3738
3606.113,3581.9148
3387.1004,3382.3103
3410.1067,3402.241
3442.5084,3438.0886
3453.7132,3445.5698
3414.3478,3416.424
3372.7183,3371.1394
3415.7964,3423.1997
3324.4098,3316.6887
3253.2651,3253.3389
3141.1401,3144.466
3303.1916,3302.8364
3693.9197,3690.7925
3522.2,3524.9019
3500.2693,3484.5173
3524.6999,3536.8748
3138.9022,3139.8108
3247.669,3251.2063
3395.4883,3391.3154
3482.1787,3477.5972
3509.1852,3506.0896
3337.8738,3344.8552
3547.4046,3524.1296
3315.615,3312.644
3568.6016,3565.8774
3534.4213,3529.2546
3533.4856,3530.9019
3533.7358,3517.6304
3498.6528,3484.8643
3547.8735,3542.7834
3498.9617,3499.8186
3381.7424,3387.122
3602.8289,3606.451
3716.5207,3715.295
3550.7092,3527.4138
3504.9207,3508.7556
3481.6643,3471.1628
3281.1685,3298.03
3489.8007,3494.803
3247.9067,3240.097
3520.9315,3502.6165
3335.8801,3317.5308
3390.1731,3391.4749
3590.1162,3574.5496
3409.4352,3392.9382
3460.2961,3471.3743
3608.9704,3596.3423
3504.1382,3524.192
3559.3769,3553.7444
3433.063,3440.5215
3519.1672,3546.5698
3633.4954,3624.1003
3454.1734,3460.8867
3349.0901,3372.8137
3285.2877,3294.1887
3518.4234,3499.653
3518.9016,3518.4138
3484.3723,3499.8965
3531.521,3519.9673
3267.8129,3266.3164
3281.1727,3279.0034
3438.2563,3440.545
3407.1203,3414.2312
3285.3589,3281.3472
3365.5441,3351.959
3496.2549,3489.2068
3442.3003,3432.759
3380.897,3371.3079
3275.4281,3254.012
3499.7091,3498.8887
3251.1318,3279.9785
3306.6811,3285.1506
3428.7027,3424.406
3369.5397,3374.4639
3489.9608,3482.1172
3412.0435,3406.621
3372.2691,3354.1946
3330.814,3352.955
3328.871,3327.6304
3612.1484,3609.4744
3429.7533,3432.5012
3371.2355,3386.768
3385.1647,3355.4272
3635.7537,3617.0535
3348.3004,3345.711
3373.4288,3371.008
3487.6769,3485.772
3235.8773,3207.6338
3353.5763,3348.234
3425.6576,3408.583
3228.7948,3217.8145
3388.1086,3385.763
3546.1881,3530.4722
3299.1423,3327.2058
3325.4907,3317.3423
