Actual_Value,Predicted_Value
3488.1773,3473.7195
3341.6329,3344.4028
3383.7748,3352.5837
3400.2133,3395.5728
3298.7055,3291.1763
3536.1446,3532.978
3409.4528,3435.2842
3501.1823,3497.8372
3190.6739,3195.1284
3440.5032,3440.0393
3596.3734,3612.742
3380.0663,3358.8303
3584.1247,3573.5806
3714.2547,3713.5962
3541.7473,3547.5068
3562.8337,3571.5813
3162.8717,3169.6763
3439.1797,3444.0647
3530.3508,3551.1921
3522.6375,3526.3271
3424.8098,3405.568
3468.0335,3466.692
3505.7318,3486.9404
3418.3948,3405.5327
3385.3063,3372.888
3444.9443,3453.9553
3490.7159,3504.2727
3373.8998,3376.3862
3460.727,3453.663
3365.7794,3361.4233
3310.1856,3305.6023
3561.1047,3547.7427
3411.8385,3405.377
3545.2424,3531.9702
3340.3822,3380.2317
3733.2141,3741.9
3424.3773,3433.2874
3317.0014,3296.9026
3470.4774,3470.182
3494.4952,3512.3242
3379.8234,3381.482
3503.5332,3511.3923
3473.3394,3460.8374
3380.5829,3375.189
3460.1345,3460.8987
3517.8863,3519.6184
3344.4151,3344.3367
3445.2702,3443.772
3488.9265,3492.3867
3469.1181,3471.1108
3383.5376,3383.4663
3528.6781,3538.3445
3315.4666,3308.1313
3399.0174,3404.304
3344.7493,3329.3025
3541.8368,3521.0754
3347.7288,3347.3948
3331.0954,3333.4229
3511.7772,3497.6274
3475.9691,3488.9907
3572.3456,3583.9395
3424.5375,3398.4517
3185.4146,3188.6091
3549.0937,3562.0789
3481.3567,3482.6697
3662.1245,3643.709
3417.2874,3419.4197
3477.3078,3462.7651
3649.3783,3646.849
3521.1149,3520.6074
3461.1332,3467.373
3451.4938,3448.468
3375.3214,3369.9963
3479.5535,3473.1448
3487.4053,3445.6943
3442.1322,3444.6587
3473.5288,3483.3772
3213.483,3211.8938
3454.6061,3437.8948
3424.4719,3438.5986
3499.5612,3501.426
3436.6272,3426.8152
3446.892,3465.161
3208.932,3207.0273
3385.9798,3386.1213
3513.262,3502.362
3471.5701,3487.9673
3439.3391,3449.022
3647.4478,3657.6833
3536.9038,3536.2034
3559.2793,3547.008
3576.6886,3565.5203
3588.0173,3597.3918
3534.3059,3544.4329
3515.6838,3519.3083
3678.7496,3690.1885
3394.6709,3395.2236
3454.5207,3466.6306
3730.5167,3731.842
3383.6298,3367.829
3667.2073,3663.8137
3349.1473,3344.2644
3552.138,3543.188
3538.116,3550.7048
3552.3463,3561.6233
3441.886,3420.8474
3466.4483,3476.156
3592.394,3609.4382
3575.9348,3586.0657
3272.1605,3290.609
3255.9337,3304.024
3358.4839,3370.1846
3457.324,3449.3093
3339.3819,3345.0906
3606.8655,3591.976
3164.8045,3164.761
3502.0235,3497.8755
3500.5997,3535.4365
3481.4624,3478.0571
3419.3517,3403.2078
3455.5691,3456.3772
3431.7938,3449.1328
3528.87,3512.6963
3495.9741,3484.6785
3504.8259,3507.2454
3291.3298,3297.278
3454.1833,3452.3628
3485.1587,3479.8464
