Actual_Value,Predicted_Value
3314.9462,3352.8596
3410.5494,3383.1926
3475.5757,3465.5623
3306.4116,3344.17
3233.8162,3287.2717
3104.9398,3100.2224
3228.5752,3237.0493
3351.9711,3333.0977
3564.3061,3579.0537
3485.0737,3455.5422
3401.52,3395.9045
3316.62,3333.3176
3538.3329,3544.2517
3712.1508,3712.9963
3586.7426,3574.9746
3506.3199,3500.978
3442.4431,3469.0063
3560.2079,3563.386
3289.3176,3304.9731
3468.4294,3465.6423
3477.7842,3400.18
3551.0668,3556.8044
3164.4458,3201.936
3541.2657,3540.313
3477.9166,3506.8608
3474.9819,3505.7417
3482.2281,3504.129
3455.1583,3428.6372
3291.2263,3303.627
3653.0276,3660.364
3529.1463,3533.2244
3567.1993,3571.7817
3306.2977,3326.9402
3445.0033,3442.797
3507.9715,3501.0996
3541.0453,3563.8267
3361.2625,3347.231
3460.9456,3473.0916
3516.4665,3528.6196
3540.4159,3577.1174
3292.872,3238.99
3489.7675,3496.0544
3322.6962,3350.5354
3402.323,3436.9934
3436.7454,3421.652
3529.3884,3545.455
3282.2407,3282.0774
3265.4199,3273.3875
3496.7313,3556.0356
3555.0463,3595.0403
3198.0496,3202.0493
3485.5552,3517.8494
3553.4146,3555.634
3331.3754,3307.6365
3589.9073,3599.4753
3280.5304,3304.9922
3534.5302,3549.2266
3174.3743,3175.721
3650.2125,3664.5913
3440.7774,3464.6973
3409.3922,3417.345
3280.4483,3321.5603
3513.6007,3509.815
3449.0157,3422.399
3296.5028,3307.9177
3545.894,3539.463
3519.3632,3543.5706
3636.8144,3627.676
3353.7905,3342.7935
3628.994,3655.6858
3441.7869,3458.1016
3442.8788,3452.6953
3433.2208,3459.7202
3224.9785,3249.4138
3202.9825,3193.5554
3464.6263,3467.5957
3591.2045,3591.4788
3386.4049,3396.4294
3643.6928,3630.2207
3400.8601,3391.3674
3494.5449,3498.3572
3559.5651,3553.1853
3390.0247,3389.4688
3292.322,3297.9
3424.8877,3420.8596
3225.2911,3255.4175
3390.611,3408.76
3536.6836,3586.4297
3452.0143,3465.9946
3508.3945,3483.4785
3436.778,3422.023
3426.0932,3434.1562
3608.5448,3622.1487
3603.0135,3631.3584
3401.1001,3415.4282
3422.409,3427.3218
3371.9255,3364.9783
3269.4061,3275.4194
3538.05,3575.2268
3384.1403,3368.3577
3486.014,3486.9058
3518.7471,3495.8987
3344.1339,3370.892
3460.2297,3458.705
3521.9059,3513.5867
3568.456,3569.45
3363.7757,3358.332
3377.1326,3385.9263
3334.6969,3332.739
3438.2534,3442.174
3164.3113,3188.69
3549.4582,3531.959
3479.2247,3482.473
3350.3847,3396.6626
3716.9807,3705.1733
3298.8297,3303.2583
3283.4249,3296.4834
3345.3275,3338.4028
3446.6863,3445.7349
3624.9849,3646.4514
3364.1581,3369.1746
3451.4343,3438.1091
3470.0023,3436.5527
3397.4378,3410.9465
3381.4745,3430.2998
3610.5107,3603.3545
3547.6822,3542.5044
3414.4092,3423.7737
3367.9376,3374.005
3349.9992,3371.9294
3460.3917,3481.1511
3379.0522,3377.3748
3138.1934,3136.3716
3167.1935,3177.7893
3624.2068,3615.4172
3397.4932,3405.7227
3365.8985,3373.0679
3519.9572,3506.257
3406.3131,3396.6633
3282.9366,3301.4758
3590.6545,3608.6074
3387.647,3396.1401
3336.0017,3353.484
3555.8778,3573.9297
3484.6787,3459.5112
3397.9921,3407.0137
3686.6937,3678.2952
3542.3714,3543.5469
3350.1599,3362.796
3373.4906,3397.963
3322.3961,3343.4495
3411.2829,3415.053
3371.6698,3325.5518
3523.0982,3522.2173
3521.3562,3534.6694
3439.608,3440.7312
3457.4844,3416.0322
3450.9283,3454.14
3567.9953,3553.6633
3220.544,3212.348
3291.5119,3296.127
3165.2056,3171.792
3428.6627,3440.1538
3212.1881,3243.1267
3600.1855,3593.4475
3583.6104,3592.8806
3443.738,3484.151
3481.2425,3432.1438
3631.0803,3643.0178
3381.9263,3358.6304
3504.4779,3500.6045
3215.8894,3197.4736
3414.5045,3437.4211
3520.1732,3516.2441
3475.1512,3481.89
3486.4587,3497.8896
3479.7668,3472.1272
3465.6252,3447.6387
3406.849,3436.489
3305.9966,3337.57
3429.4776,3429.4907
3282.3952,3279.5828
3574.2593,3621.9006
3298.9794,3286.5264
3432.2734,3438.934
3545.8139,3566.0125
3413.7881,3398.7175
3504.3293,3480.466
3369.8641,3388.596
3440.2293,3468.2756
3636.4074,3615.3728
3465.4497,3429.5364
3442.9501,3468.5605
3403.834,3392.084
3406.3945,3404.5999
3457.0139,3449.9587
3255.7854,3263.8948
3401.3641,3414.0103
3477.6875,3475.7812
3508.9534,3535.591
3574.3004,3545.1055
3594.1984,3608.2004
3602.8604,3645.4365
3350.7193,3324.1064
3471.0772,3450.8457
3344.6299,3347.2183
3443.3061,3421.9014
3350.6317,3355.7097
3319.4263,3332.471
3173.875,3198.778
3558.7745,3573.9255
3410.5835,3421.5417
3380.7797,3360.8916
3617.4601,3559.3706
3501.3951,3520.911
3475.2424,3471.3042
3445.7666,3445.3682
3394.8817,3432.182
3573.3129,3584.3252
3550.3924,3533.6357
3422.2465,3447.2676
3385.2233,3361.6206
3513.1156,3488.9668
3434.7685,3440.1548
3452.8586,3460.669
3434.8125,3479.7517
3462.2413,3437.1562
3281.5533,3260.689
3570.1856,3570.994
3345.5892,3301.9517
3206.6786,3209.9443
3479.406,3468.542
3362.0308,3387.8667
3326.9509,3321.435
3382.0264,3359.406
3551.8475,3545.9236
3547.3213,3546.7942
3558.9761,3574.8457
3302.2315,3317.2676
3422.3554,3444.9011
3555.9162,3539.4038
3301.7586,3342.5686
3493.3837,3521.1404
3305.6476,3336.3032
3480.568,3469.5327
3642.2785,3653.5195
3332.5244,3336.548
3463.7399,3481.8193
3421.7158,3394.0537
3367.1466,3387.8835
3330.4537,3325.2766
3484.265,3469.3347
3365.1591,3351.6987
3423.7297,3446.7698
3434.403,3437.6465
3445.5248,3463.6096
3443.3392,3437.0896
3583.4652,3607.5356
3468.0367,3518.2234
3401.8642,3421.0247
3484.3105,3487.3503
3360.2146,3355.4731
3488.1773,3522.378
3341.6329,3381.9802
3383.7748,3367.6274
3400.2133,3390.253
3298.7055,3300.3545
3536.1446,3529.3381
3409.4528,3397.1384
3501.1823,3517.387
3190.6739,3208.4272
3440.5032,3428.8457
3596.3734,3601.2654
3380.0663,3398.8333
3584.1247,3552.511
3714.2547,3716.954
3541.7473,3514.96
3562.8337,3578.8533
3162.8717,3188.0388
3439.1797,3440.6824
3530.3508,3534.2725
3522.6375,3525.5781
3424.8098,3416.6711
3468.0335,3490.959
3505.7318,3512.43
3418.3948,3414.1973
3385.3063,3386.924
3444.9443,3414.7302
3490.7159,3529.063
3373.8998,3379.589
3460.727,3434.0723
3365.7794,3337.5432
3310.1856,3309.7493
3561.1047,3570.4812
3411.8385,3415.0466
3545.2424,3543.7043
3340.3822,3354.296
3733.2141,3770.1711
3424.3773,3447.7673
3317.0014,3281.4414
3470.4774,3513.1648
3494.4952,3516.939
3379.8234,3406.6968
3503.5332,3471.0938
3473.3394,3466.2341
3380.5829,3397.2747
3460.1345,3470.492
3517.8863,3562.9084
3344.4151,3316.1455
3445.2702,3452.1396
3488.9265,3474.0676
3469.1181,3464.9126
3383.5376,3385.9543
3528.6781,3536.163
3315.4666,3324.1338
3399.0174,3363.3987
3344.7493,3344.1726
3541.8368,3569.2903
3347.7288,3346.1497
3331.0954,3352.3691
3511.7772,3511.6265
3475.9691,3493.2998
3572.3456,3543.4514
3424.5375,3393.7625
3185.4146,3208.6887
3549.0937,3576.5527
3481.3567,3469.8787
3662.1245,3672.791
3417.2874,3432.3408
3477.3078,3476.039
3649.3783,3598.627
3521.1149,3545.9243
3461.1332,3479.6765
3451.4938,3458.0037
3375.3214,3388.2183
3479.5535,3472.753
3487.4053,3469.6729
3442.1322,3444.7305
3473.5288,3517.5686
3213.483,3205.22
3454.6061,3489.2192
3424.4719,3459.932
3499.5612,3507.4573
3436.6272,3448.1348
3446.892,3446.0251
3208.932,3176.7188
3385.9798,3421.7268
3513.262,3515.6016
3471.5701,3503.033
3439.3391,3459.2227
3647.4478,3678.9304
3536.9038,3553.136
3559.2793,3535.811
3576.6886,3597.7869
3588.0173,3583.3384
3534.3059,3544.4023
3515.6838,3515.1082
3678.7496,3673.0864
3394.6709,3374.9436
3454.5207,3436.5977
3730.5167,3725.5583
3383.6298,3378.7017
3667.2073,3665.5332
3349.1473,3346.7668
3552.138,3545.969
3538.116,3548.8096
3552.3463,3540.8333
3441.886,3453.8342
3466.4483,3468.962
3592.394,3605.7986
3575.9348,3609.1257
3272.1605,3289.3835
3255.9337,3285.5178
3358.4839,3409.6023
3457.324,3480.2024
3339.3819,3356.1274
3606.8655,3599.3345
3164.8045,3202.2905
3502.0235,3508.5918
3500.5997,3515.546
3481.4624,3515.5972
3419.3517,3417.0505
3455.5691,3470.6138
3431.7938,3450.865
3528.87,3535.1887
3495.9741,3515.4905
3504.8259,3475.8816
3291.3298,3310.7327
3454.1833,3425.9165
3485.1587,3515.8567
3666.8677,3663.9578
3251.7147,3263.663
3182.3608,3194.0918
3342.8597,3367.2986
3511.5155,3513.4907
3332.7892,3330.0266
3341.0019,3335.098
3526.3106,3491.1597
3417.4991,3431.9963
3495.4769,3470.0767
3366.4691,3389.5554
3339.6487,3339.6938
3510.4848,3485.2505
3402.0998,3404.397
3586.8098,3577.9001
3424.5454,3419.1099
3621.5929,3604.2402
3548.4215,3563.879
3465.2703,3516.5605
3551.1624,3574.5383
3461.4305,3458.1323
3326.8135,3355.0261
3398.2469,3395.0974
3403.4052,3412.0327
3493.285,3502.2556
3246.6282,3270.458
3433.678,3432.5686
3475.037,3492.5596
3498.3709,3501.7236
3460.3078,3465.0005
3453.4529,3469.01
3587.108,3603.3428
3428.093,3479.8179
3334.5156,3351.01
3584.0603,3610.3115
3473.3468,3473.8325
3429.9138,3447.8345
3403.7646,3427.2676
3669.6307,3693.1829
3411.5205,3423.538
3470.5422,3483.2036
3335.3613,3352.5432
3385.7761,3399.1897
3582.3671,3596.459
3480.5174,3487.9763
3243.8406,3256.966
3538.2427,3560.9392
3414.6158,3404.4922
3551.8434,3534.1853
3448.2166,3449.009
3508.5188,3516.4436
3552.2134,3558.7917
3162.507,3136.453
3505.7857,3535.1536
3472.5784,3469.79
3426.5003,3446.2517
3385.1535,3385.9001
3324.4463,3317.1409
3509.4785,3499.9875
3423.7263,3445.481
3380.3127,3373.601
3531.9304,3527.6619
3669.8809,3684.5708
3299.3215,3300.8176
3398.9297,3448.5325
3472.7781,3484.552
3331.2204,3348.47
3609.4834,3630.2708
3490.3713,3509.236
3559.6183,3584.6606
3305.4501,3314.9038
3201.1276,3243.2415
3444.5397,3463.8286
3391.6597,3348.7053
3434.9772,3450.5122
3356.34,3360.2476
3640.7898,3647.5762
3278.7728,3279.5183
3409.7102,3398.7656
3668.4345,3670.5012
3214.7829,3210.0525
3540.8103,3527.5103
3535.232,3548.212
3415.0514,3430.222
3507.2193,3492.1172
3375.4427,3411.7568
3331.022,3326.796
3412.4339,3400.2798
3548.1842,3547.3257
3648.7146,3647.1628
3351.1231,3338.9053
3493.3286,3504.6584
3408.219,3404.7832
3387.9946,3379.0193
3313.839,3342.1582
3547.168,3564.2742
3439.794,3449.6328
3519.9777,3545.0007
3477.3128,3448.117
3620.8562,3621.3281
3525.487,3512.8877
3384.391,3386.7747
3309.972,3306.3557
3143.4639,3151.3345
3416.7272,3405.691
3338.1657,3382.5273
3401.3581,3431.9414
3452.2062,3463.8086
3566.7532,3609.6633
3325.7844,3325.1553
3699.8583,3735.5962
3611.6909,3631.4382
3370.7888,3367.7754
3329.1228,3315.5505
3548.2444,3538.5112
3492.0386,3516.1428
3380.8758,3403.2156
3490.3377,3481.1
3517.2916,3520.7544
3520.7167,3499.692
3256.11,3252.8735
3562.7256,3585.3203
3424.7956,3443.5264
3290.7913,3293.7593
3294.3874,3305.423
3590.0978,3584.5654
3442.5463,3465.7595
3349.9358,3375.7932
3347.3428,3342.8413
3451.9917,3460.971
3557.7451,3538.7944
3289.219,3293.5833
3339.9094,3330.8645
3615.2958,3670.023
3474.8154,3472.0356
3438.8193,3449.511
3498.9823,3492.402
3431.0872,3463.1802
3412.5757,3424.9004
3451.07,3451.675
3341.8829,3338.467
3189.8543,3219.3232
3429.5494,3448.6365
3533.1802,3558.055
3487.7093,3482.6943
3261.7919,3268.148
3443.801,3458.1692
3322.4594,3316.474
3448.9047,3419.2578
3434.3826,3463.3457
3549.0624,3562.8188
3384.9463,3351.7488
3298.7947,3305.2275
3382.4561,3381.758
3379.35,3408.582
3176.2132,3180.3657
3450.758,3444.542
3563.2145,3566.5667
3514.3519,3526.1575
3239.048,3225.0784
3261.3029,3276.893
3586.5285,3591.5103
3540.0638,3528.973
3569.8804,3526.9363
3486.1202,3508.2246
3130.7749,3142.9531
3376.6073,3392.0627
3329.7573,3333.6914
3562.7517,3575.357
3468.7806,3471.1965
3468.1235,3492.579
3489.053,3472.3782
3458.5019,3485.8557
3299.1558,3289.8809
3421.6147,3428.2505
3467.586,3502.7246
3316.5963,3334.559
3398.8694,3381.2717
3418.2938,3408.1897
3732.5577,3715.3025
3301.0614,3309.685
3386.228,3373.361
3504.4311,3516.4197
3298.5103,3353.4312
3422.7954,3457.9446
3465.9173,3479.2026
3533.1745,3586.4534
3366.8002,3358.1143
3228.7857,3225.4155
3645.396,3623.3333
3321.7993,3318.3352
3439.4343,3441.218
3416.2169,3411.228
3479.1374,3501.9133
3447.7299,3454.869
3503.0812,3469.0198
3506.0201,3479.7844
3404.3076,3426.7544
3506.6715,3489.9114
3570.7185,3578.0808
3490.5144,3513.5251
3379.5976,3380.6277
3521.1116,3529.0234
3206.8598,3253.6255
3600.6607,3603.1
3349.0531,3360.1006
3436.0137,3453.0466
3400.7953,3403.0298
3481.0481,3449.38
3331.2824,3313.032
3347.2048,3363.9854
3589.1136,3592.921
3518.6879,3539.5151
3506.5465,3519.2322
3321.4105,3321.588
3532.275,3570.31
3535.992,3551.2068
3496.0588,3464.8918
3385.2817,3395.1125
3374.5218,3379.8745
3532.0554,3527.8816
3377.4455,3361.0884
3457.2142,3431.9856
3442.5069,3409.4453
3506.7282,3528.8555
3377.3899,3369.928
3342.6526,3364.546
3363.1911,3369.3103
3636.9938,3639.089
3638.0123,3628.0288
3576.8101,3569.5967
3550.3186,3547.753
3352.0566,3363.2979
3573.2832,3562.1235
3593.117,3602.508
3492.1848,3504.7559
3439.7321,3466.6282
3217.8963,3251.019
3457.042,3427.308
3378.3475,3365.5696
3352.2031,3348.502
3460.3547,3475.7515
3443.8583,3416.4614
3458.4398,3497.4138
3367.4902,3380.085
3461.2242,3465.4954
3373.7054,3383.4397
3448.2083,3460.2026
3466.3206,3463.6438
3484.2499,3480.5361
3249.1572,3286.3694
3373.9939,3399.4326
3469.6878,3447.6204
3538.1763,3567.0015
3555.5934,3576.6118
3269.0289,3296.0527
3625.4622,3613.7097
3576.2411,3553.479
3403.4945,3421.1196
3401.8607,3387.1682
3616.1397,3604.1775
3475.7583,3525.9622
3399.5195,3415.6045
3626.5108,3642.4287
3583.6989,3597.2366
3349.1749,3385.1042
3394.5683,3389.3264
3423.6333,3453.507
3295.6532,3285.0334
3437.9533,3447.6904
3472.71,3477.4712
3198.5708,3201.4546
3435.2977,3446.897
3549.1378,3566.3835
3420.3247,3408.078
3332.7897,3315.3608
3504.7012,3533.16
3197.3011,3233.7085
3418.5534,3391.1174
3313.0792,3309.502
3421.5271,3418.324
3659.1998,3663.2878
3627.393,3622.8237
3240.6931,3254.7444
3456.6517,3452.7725
3519.8411,3516.4097
3475.1927,3496.4485
3297.3972,3300.3738
3408.9461,3441.4531
3470.7361,3457.7778
3178.703,3194.6838
3351.5392,3370.742
3547.9565,3556.141
3479.5115,3480.8528
3451.4575,3450.707
3449.7507,3423.2505
3496.9719,3494.9585
3442.4333,3457.6646
3499.9465,3505.6743
3410.5608,3413.5962
3228.6784,3275.8342
3211.5533,3233.6868
3518.5966,3513.1533
3527.4937,3527.2075
3501.8232,3502.6035
3458.7048,3444.6445
3430.6045,3419.883
3477.3657,3457.062
3372.8646,3388.925
3399.9083,3413.525
3470.4189,3495.3694
3470.5722,3499.46
3498.193,3496.4463
3421.2859,3457.06
3658.954,3654.866
3587.1729,3626.6206
3414.6522,3442.9524
3515.326,3544.2046
3231.8614,3259.2507
3442.2975,3428.3657
3452.6177,3444.853
3223.1451,3376.3142
3242.4864,3290.179
3445.5445,3454.7246
3618.1473,3621.9353
3313.4544,3315.681
3255.0605,3274.1611
3432.1006,3428.4514
3440.7032,3476.4285
3155.3614,3176.9646
3572.423,3584.9426
3394.0337,3358.519
3404.1202,3398.7734
3368.9391,3385.8777
3450.9049,3449.6907
3386.4424,3403.1775
3431.8776,3436.5786
3689.6217,3683.8225
3421.1499,3437.7263
3477.1305,3461.3748
3493.8566,3499.4573
3721.1115,3760.9624
3728.8958,3700.5815
3450.5218,3480.214
3181.657,3205.9448
3439.9656,3471.5198
3485.1042,3499.429
3539.3768,3527.8816
3288.9635,3344.9907
3494.4912,3483.6096
3334.0935,3356.1335
3443.333,3476.1865
3627.7246,3628.497
3547.1746,3562.0938
3421.4699,3427.4597
3421.2419,3456.4219
3245.3769,3267.906
3498.2351,3502.4758
3429.97,3450.012
3338.7331,3358.4202
3443.0025,3461.0713
3358.742,3379.802
3386.144,3385.11
3396.0811,3399.8032
3575.0287,3587.6084
3426.1392,3450.8018
3496.9779,3509.2812
3424.8203,3434.9277
3438.6631,3447.7642
3315.7269,3289.7139
3542.8904,3587.9368
3443.6614,3461.6506
3351.9917,3346.716
3603.0813,3622.1375
3464.6284,3485.385
3391.2648,3374.628
3497.8061,3455.7512
3386.724,3394.0671
3511.8237,3492.3843
3442.2335,3438.079
3303.8406,3315.171
3539.4993,3505.055
3565.2488,3567.187
3232.6008,3261.4001
3528.018,3570.5115
3489.434,3528.1475
3454.5057,3466.2856
3451.1638,3445.574
3506.4341,3545.0388
3346.6237,3368.2866
3589.173,3579.889
3661.3337,3656.4502
3349.4818,3352.1033
3292.1881,3313.3894
3299.3884,3324.1558
3477.9616,3492.6787
3249.4558,3252.2131
3478.0269,3475.8965
3409.6647,3428.4124
3227.5161,3228.3064
3280.3507,3312.833
3513.7331,3485.9453
3315.0441,3326.7136
3447.1673,3417.0684
3461.2833,3450.9893
3336.6976,3321.1235
3472.0924,3477.1946
3286.134,3291.0068
3603.6477,3627.1433
3425.3621,3436.4739
3328.5738,3308.8286
3425.2985,3432.4324
3481.6729,3476.3667
3302.3558,3321.2153
3648.0971,3699.8257
3483.4896,3484.6985
3505.4327,3526.4321
3546.7654,3558.237
3398.3303,3407.2612
3262.3371,3269.7756
3564.3748,3533.8696
3436.9246,3451.6787
3419.6786,3400.3335
3607.041,3593.1082
3509.7872,3552.5454
3532.7943,3518.6082
3565.8314,3586.9102
3672.1306,3649.0784
3390.3958,3405.4197
3454.5033,3483.1128
3520.5621,3526.8228
3095.8706,3130.7256
3399.0401,3392.1338
3265.6883,3250.8481
3473.9515,3422.7676
3578.9089,3543.7732
3545.294,3566.2637
3600.581,3616.8965
3528.0343,3494.5122
3224.1073,3221.0134
3450.1319,3465.383
3374.9271,3403.9153
3523.9637,3525.186
3314.2118,3350.0864
3332.1265,3327.7634
3606.113,3580.413
3387.1004,3386.7646
3410.1067,3418.6226
3442.5084,3421.0356
3453.7132,3496.016
3414.3478,3445.8984
3372.7183,3373.119
3415.7964,3450.8347
3324.4098,3359.7542
3253.2651,3293.5586
3141.1401,3181.4607
3303.1916,3302.6704
3693.9197,3680.76
3522.2,3533.658
3500.2693,3471.3384
3524.6999,3524.258
3138.9022,3149.8716
3247.669,3251.25
3395.4883,3391.0881
3482.1787,3500.3235
3509.1852,3510.6833
3337.8738,3349.351
3547.4046,3547.0889
3315.615,3302.5723
3568.6016,3574.4902
3534.4213,3530.6855
3533.4856,3564.861
3533.7358,3559.7317
3498.6528,3513.115
3547.8735,3546.2034
3498.9617,3496.5564
3381.7424,3381.5122
3602.8289,3626.6892
3716.5207,3736.2322
3550.7092,3525.861
3504.9207,3528.7395
3481.6643,3453.5513
3281.1685,3290.092
3489.8007,3490.1123
3247.9067,3282.8428
3520.9315,3514.6772
3335.8801,3399.3276
3390.1731,3389.8757
3590.1162,3558.7383
3409.4352,3375.7832
3460.2961,3497.5613
3608.9704,3597.6958
3504.1382,3532.5862
3559.3769,3566.674
3433.063,3425.1428
3519.1672,3488.2593
3633.4954,3604.0142
3454.1734,3473.5999
3349.0901,3380.694
3285.2877,3308.2654
3518.4234,3521.6746
3518.9016,3512.616
3484.3723,3495.2683
3531.521,3551.4414
3267.8129,3288.2344
3281.1727,3271.7224
3438.2563,3467.8267
3407.1203,3419.7192
3285.3589,3302.146
3365.5441,3356.9202
3496.2549,3534.634
3442.3003,3446.1033
3380.897,3399.4656
3275.4281,3255.3706
3499.7091,3503.2615
3251.1318,3273.2139
3306.6811,3312.5552
3428.7027,3411.9954
3369.5397,3381.824
3489.9608,3483.7817
3412.0435,3420.0232
3372.2691,3387.5461
3330.814,3380.841
3328.871,3345.519
3612.1484,3629.4524
3429.7533,3469.1008
3371.2355,3386.6362
3385.1647,3375.6707
3635.7537,3659.1067
3348.3004,3375.163
3373.4288,3383.8484
3487.6769,3479.2493
3235.8773,3247.113
3353.5763,3369.1023
3425.6576,3402.3054
3228.7948,3240.4023
3388.1086,3367.4165
