Actual_Value,Predicted_Value
3448.2166,3502.3418
3508.5188,3485.5361
3552.2134,3542.73
3162.507,3184.1604
3505.7857,3525.7666
3472.5784,3455.655
3426.5003,3448.1638
3385.1535,3405.053
3324.4463,3363.645
3509.4785,3504.2659
3423.7263,3417.1365
3380.3127,3367.4087
3531.9304,3549.561
3669.8809,3673.9805
3299.3215,3330.0344
3398.9297,3399.3923
3472.7781,3499.6821
3331.2204,3367.0698
3609.4834,3625.769
3490.3713,3496.694
3559.6183,3612.328
3305.4501,3290.2668
3201.1276,3208.1853
3444.5397,3421.6304
3391.6597,3403.4583
3434.9772,3447.864
3356.34,3374.3713
3640.7898,3639.8442
3278.7728,3334.9856
3409.7102,3407.8613
3668.4345,3666.1753
3214.7829,3211.281
3540.8103,3522.2354
3535.232,3541.409
3415.0514,3444.2104
3507.2193,3496.05
3375.4427,3369.0884
3331.022,3365.3044
3412.4339,3398.4263
3548.1842,3486.6885
3648.7146,3643.368
3351.1231,3344.0637
3493.3286,3500.0366
3408.219,3400.3623
3387.9946,3399.2263
3313.839,3413.881
3547.168,3600.4434
3439.794,3412.8767
3519.9777,3560.3555
3477.3128,3479.523
3620.8562,3612.17
3525.487,3547.4956
3384.391,3373.3652
3309.972,3350.0066
3143.4639,3087.1062
3416.7272,3387.7917
3338.1657,3286.8245
3401.3581,3458.1897
3452.2062,3493.8376
3566.7532,3555.7227
3325.7844,3360.384
3699.8583,3677.0215
3611.6909,3608.027
3370.7888,3392.7673
3329.1228,3333.461
3548.2444,3528.7874
3492.0386,3467.257
3380.8758,3390.9263
3490.3377,3484.6335
3517.2916,3540.5942
3520.7167,3541.6436
3256.11,3260.1492
3562.7256,3566.3625
3424.7956,3390.1306
3290.7913,3295.8638
3294.3874,3264.4004
3590.0978,3599.227
3442.5463,3465.3633
3349.9358,3354.012
3347.3428,3389.6423
3451.9917,3429.4563
3557.7451,3511.564
3289.219,3366.6726
3339.9094,3292.8752
3615.2958,3645.4333
3474.8154,3493.09
3438.8193,3446.0935
3498.9823,3505.1414
3431.0872,3432.369
3412.5757,3419.874
3451.07,3444.16
3341.8829,3389.1821
3189.8543,3141.2117
3429.5494,3482.534
3533.1802,3538.7595
3487.7093,3457.136
3261.7919,3275.6804
3443.801,3473.6863
3322.4594,3289.2756
3448.9047,3452.7842
3434.3826,3430.931
3549.0624,3578.1458
3384.9463,3409.9749
3298.7947,3313.5261
3382.4561,3372.4707
3379.35,3390.8308
3176.2132,3195.2556
3450.758,3456.5422
3563.2145,3556.8918
3514.3519,3493.017
3239.048,3256.0757
3261.3029,3215.5962
3586.5285,3603.374
3540.0638,3572.2446
3569.8804,3533.7834
3486.1202,3508.2537
3130.7749,3170.3623
3376.6073,3374.6772
3329.7573,3312.4082
3562.7517,3553.7283
3468.7806,3524.2542
3468.1235,3522.463
3489.053,3491.4177
3458.5019,3441.0757
3299.1558,3351.738
3421.6147,3443.2312
3467.586,3425.5815
3316.5963,3330.2305
3398.8694,3426.0305
3418.2938,3418.1672
3732.5577,3731.5105
3301.0614,3291.267
3386.228,3409.0723
3504.4311,3528.7136
3298.5103,3308.3962
3422.7954,3464.1458
3465.9173,3497.9775
3533.1745,3563.1787
3366.8002,3417.2615
3228.7857,3218.033
3645.396,3613.447
3321.7993,3336.1387
3439.4343,3378.4038
3416.2169,3387.2102
3479.1374,3520.967
3447.7299,3475.6035
3503.0812,3541.0967
3506.0201,3491.2139
3404.3076,3434.5479
3506.6715,3536.267
3570.7185,3530.2737
3490.5144,3477.427
3379.5976,3349.688
3521.1116,3474.3796
3206.8598,3250.257
3600.6607,3628.2207
3349.0531,3309.6958
3436.0137,3427.9548
3400.7953,3412.443
3481.0481,3480.5808
3331.2824,3356.2297
3347.2048,3352.3306
3589.1136,3594.9192
3518.6879,3507.7954
3506.5465,3523.7646
3321.4105,3375.4246
3532.275,3518.911
3535.992,3492.3457
3496.0588,3500.7332
3385.2817,3383.52
3374.5218,3376.2615
3532.0554,3506.3267
3377.4455,3352.5461
3457.2142,3442.828
3442.5069,3414.318
3506.7282,3482.5168
3377.3899,3395.854
3342.6526,3384.954
3363.1911,3393.4607
3636.9938,3646.5347
3638.0123,3597.8887
3576.8101,3641.8904
3550.3186,3525.641
3352.0566,3373.9495
3573.2832,3565.9385
3593.117,3589.2273
3492.1848,3500.6643
3439.7321,3437.6306
3217.8963,3201.1294
3457.042,3462.048
3378.3475,3410.2866
3352.2031,3329.2559
3460.3547,3485.6392
3443.8583,3442.0732
3458.4398,3463.6104
3367.4902,3419.6138
3461.2242,3465.297
3373.7054,3367.2168
3448.2083,3451.8218
3466.3206,3465.275
3484.2499,3497.1978
3249.1572,3321.6555
3373.9939,3431.171
3469.6878,3443.7842
3538.1763,3526.8684
3555.5934,3515.3496
3269.0289,3326.138
3625.4622,3559.9778
3576.2411,3568.1821
3403.4945,3474.8872
3401.8607,3411.645
3616.1397,3579.1729
3475.7583,3522.855
3399.5195,3395.8975
3626.5108,3643.8665
3583.6989,3547.7695
3349.1749,3363.3093
3394.5683,3415.317
3423.6333,3466.1008
3295.6532,3271.2097
3437.9533,3376.9163
3472.71,3453.3489
3198.5708,3232.1826
3435.2977,3415.1921
3549.1378,3481.254
3420.3247,3438.744
3332.7897,3376.7983
3504.7012,3495.9583
3197.3011,3179.6128
3418.5534,3430.3591
3313.0792,3298.171
3421.5271,3468.024
3659.1998,3665.0957
3627.393,3610.4924
3240.6931,3264.8105
3456.6517,3478.0642
3519.8411,3483.2883
3475.1927,3445.6182
3297.3972,3294.0598
3408.9461,3422.2556
3470.7361,3463.7124
3178.703,3188.2996
3351.5392,3386.0974
3547.9565,3554.33
3479.5115,3522.3745
3451.4575,3452.737
3449.7507,3437.4553
3496.9719,3519.5208
3442.4333,3445.6143
3499.9465,3529.3743
3410.5608,3439.572
3228.6784,3254.8474
3211.5533,3275.277
3518.5966,3510.4558
3527.4937,3527.3994
3501.8232,3533.1792
3458.7048,3460.9001
3430.6045,3442.598
3477.3657,3462.9087
3372.8646,3399.2612
3399.9083,3386.6506
3470.4189,3514.1218
3470.5722,3454.815
3498.193,3493.4287
3421.2859,3437.1257
3658.954,3680.4312
3587.1729,3642.5293
3414.6522,3420.4453
3515.326,3500.378
3231.8614,3274.2988
3442.2975,3430.3315
3452.6177,3468.4255
3223.1451,3253.7112
3242.4864,3234.7505
3445.5445,3480.2014
3618.1473,3598.5312
3313.4544,3347.083
3255.0605,3238.0393
3432.1006,3400.3696
3440.7032,3484.74
3155.3614,3166.1196
3572.423,3558.4814
3394.0337,3412.8066
3404.1202,3465.7954
3368.9391,3373.279
3450.9049,3434.1375
3386.4424,3371.5564
3431.8776,3431.1135
3689.6217,3649.9836
3421.1499,3411.3076
3477.1305,3500.571
3493.8566,3442.4949
3721.1115,3643.718
3728.8958,3768.615
3450.5218,3470.0598
3181.657,3206.0918
3439.9656,3437.6458
3485.1042,3522.2812
3539.3768,3561.9814
3288.9635,3289.8596
3494.4912,3512.4492
3334.0935,3362.9998
3443.333,3441.5273
3627.7246,3623.828
3547.1746,3537.325
3421.4699,3443.5183
3421.2419,3417.2202
3245.3769,3344.0623
3498.2351,3474.213
3429.97,3461.669
3338.7331,3339.7327
3443.0025,3433.0996
3358.742,3373.6401
3386.144,3427.9692
3396.0811,3420.5115
3575.0287,3602.0212
3426.1392,3429.0156
3496.9779,3467.1726
3424.8203,3425.4412
3438.6631,3414.8657
3315.7269,3315.7573
3542.8904,3531.9526
3443.6614,3444.9978
3351.9917,3365.1504
3603.0813,3620.5066
3464.6284,3481.0303
3391.2648,3402.9324
3497.8061,3516.2822
3386.724,3394.8774
3511.8237,3497.0962
3442.2335,3466.6392
3303.8406,3318.4277
3539.4993,3486.8516
3565.2488,3562.0796
3232.6008,3272.9888
3528.018,3575.9727
3489.434,3513.4236
3454.5057,3469.5273
3451.1638,3466.8105
3506.4341,3503.078
3346.6237,3330.9058
3589.173,3569.187
3661.3337,3664.61
3349.4818,3325.2383
3292.1881,3309.5825
3299.3884,3303.1628
3477.9616,3463.855
3249.4558,3322.4702
3478.0269,3433.586
3409.6647,3429.082
3227.5161,3231.9238
3280.3507,3282.3157
3513.7331,3492.877
3315.0441,3333.0647
3447.1673,3460.2961
3461.2833,3500.895
3336.6976,3329.015
3472.0924,3439.4521
3286.134,3282.0203
3603.6477,3614.1404
3425.3621,3435.1797
3328.5738,3306.4084
3425.2985,3420.8745
3481.6729,3530.2852
3302.3558,3322.214
3648.0971,3635.1392
3483.4896,3483.8315
3505.4327,3538.5625
3546.7654,3555.6887
3398.3303,3429.315
3262.3371,3241.8743
3564.3748,3483.1997
3436.9246,3467.8394
3419.6786,3465.7546
3607.041,3580.4126
3509.7872,3479.839
3532.7943,3539.1177
3565.8314,3576.294
3672.1306,3646.7014
3390.3958,3403.4692
3454.5033,3482.023
3520.5621,3541.4097
3095.8706,3170.4028
3399.0401,3387.6174
3265.6883,3269.2742
3473.9515,3458.3271
3578.9089,3575.9055
3545.294,3516.9219
3600.581,3615.8416
3528.0343,3543.0647
3224.1073,3233.1428
3450.1319,3466.412
3374.9271,3356.9468
3523.9637,3522.6812
3314.2118,3314.6775
3332.1265,3322.3938
3606.113,3619.0505
3387.1004,3362.2678
3410.1067,3425.7852
3442.5084,3423.5667
3453.7132,3457.0437
3414.3478,3413.3577
3372.7183,3367.5088
3415.7964,3427.5432
3324.4098,3384.2192
3253.2651,3255.6592
3141.1401,3175.4421
3303.1916,3318.9978
3693.9197,3696.9382
3522.2,3533.1558
3500.2693,3519.3328
3524.6999,3530.7805
3138.9022,3151.9592
3247.669,3249.2722
3395.4883,3356.3433
3482.1787,3512.434
3509.1852,3518.6685
3337.8738,3287.5305
3547.4046,3523.2078
3315.615,3343.2476
3568.6016,3527.3528
3534.4213,3554.5164
3533.4856,3568.974
3533.7358,3529.495
3498.6528,3495.2278
3547.8735,3547.279
3498.9617,3544.8032
3381.7424,3402.124
3602.8289,3566.2012
3716.5207,3719.6287
3550.7092,3587.9734
3504.9207,3520.7056
3481.6643,3500.727
3281.1685,3203.6362
3489.8007,3501.2117
3247.9067,3267.5542
3520.9315,3529.767
3335.8801,3337.9624
3390.1731,3383.1042
3590.1162,3590.2031
3409.4352,3420.6553
3460.2961,3445.6558
3608.9704,3586.8826
3504.1382,3535.0383
3559.3769,3559.6614
3433.063,3404.2874
3519.1672,3563.5671
3633.4954,3560.2485
3454.1734,3434.848
3349.0901,3316.5657
3285.2877,3337.6936
3518.4234,3484.3477
3518.9016,3552.5115
3484.3723,3475.3901
3531.521,3540.953
3267.8129,3337.8389
3281.1727,3361.0918
3438.2563,3464.689
3407.1203,3417.869
3285.3589,3302.1938
3365.5441,3366.7234
3496.2549,3470.8188
3442.3003,3436.8691
3380.897,3370.4329
3275.4281,3317.2056
3499.7091,3509.55
3251.1318,3210.6409
3306.6811,3319.251
3428.7027,3422.716
3369.5397,3388.656
3489.9608,3564.1575
3412.0435,3374.0364
3372.2691,3384.4326
3330.814,3350.5886
3328.871,3361.3032
3612.1484,3661.5713
3429.7533,3423.399
3371.2355,3352.8928
3385.1647,3349.8901
3635.7537,3611.1074
3348.3004,3353.4429
3373.4288,3402.7603
3487.6769,3533.711
3235.8773,3268.773
3353.5763,3353.2625
3425.6576,3481.1177
3228.7948,3268.3677
3388.1086,3348.915
3546.1881,3496.489
