Actual_Value,Predicted_Value
3608.2625,3618.7922
3415.9312,3408.2126
3396.7995,3399.168
3290.2926,3296.382
3468.9517,3471.6914
3308.286,3298.3433
3537.2983,3519.5781
3436.2225,3446.1465
3319.6426,3306.7537
3343.8313,3351.7783
3270.7929,3293.349
3532.6751,3544.0852
3392.4407,3352.8552
3437.9471,3453.933
3344.5924,3357.3704
3486.5027,3498.0186
3583.9548,3582.908
3333.1265,3324.2937
3341.3032,3330.293
3220.5956,3211.0422
3622.8281,3608.0442
3410.4103,3396.1611
3427.7884,3421.3643
3525.4562,3540.1167
3226.6535,3230.8281
3498.8576,3501.108
3370.9604,3378.17
3502.2332,3508.7493
3427.2608,3410.5627
3416.6325,3409.6208
3603.7046,3603.4568
3538.7631,3538.7317
3338.7597,3324.4736
3336.7589,3346.399
3537.2397,3542.5476
3422.9159,3424.3228
3498.6877,3476.293
3286.6098,3297.3247
3650.5551,3656.3467
3427.9075,3435.7512
3408.5741,3415.7432
3417.2031,3412.6233
3564.3679,3568.5632
3369.2382,3361.441
3397.3109,3391.391
3473.4879,3466.5852
3627.0233,3632.7317
3554.7443,3564.5623
3367.142,3365.7712
3600.7343,3623.9011
3512.3537,3510.7886
3493.2203,3496.6606
3213.9343,3217.7532
3418.9305,3416.953
3528.3299,3513.1853
3553.8219,3549.104
3579.5723,3591.12
3332.5804,3323.003
3416.578,3414.9133
3545.9594,3544.349
3406.3731,3405.089
3621.5821,3646.965
3328.5273,3317.5957
3386.0827,3381.0774
3410.1671,3412.1475
3480.3172,3488.7517
3477.6511,3461.933
3595.2414,3607.7874
3238.7171,3220.032
3332.4702,3326.627
3490.8903,3497.906
3409.6138,3421.1375
3379.6968,3393.477
3408.9594,3409.1077
3437.3461,3459.8887
3412.9639,3424.7505
3348.8155,3366.86
3620.5057,3626.7998
3565.6889,3568.0144
3401.2031,3404.1333
3292.7225,3280.187
3462.7333,3455.4036
3455.6829,3460.3147
3179.5476,3176.9792
3509.0205,3495.7341
3435.9775,3435.2363
3312.908,3308.0254
3373.4221,3364.3838
3371.8652,3379.5696
3447.4236,3464.2864
3664.0905,3660.0007
3379.2701,3378.3015
3588.148,3598.9297
3264.4524,3270.0464
3365.479,3347.5278
3394.0592,3402.0457
3573.2329,3569.6824
3294.7531,3293.385
3487.3534,3498.5962
3539.0283,3552.221
3360.5779,3379.8748
3465.5152,3477.3684
3486.2795,3488.6807
3479.8856,3486.4802
3728.2015,3733.5374
3477.5684,3480.171
3216.3132,3218.5298
3469.3757,3476.5366
3567.5036,3560.4048
3478.5126,3485.9226
3564.4138,3560.7988
3404.0351,3394.9614
3376.8808,3374.2964
3555.8144,3544.377
3541.9128,3535.5085
3518.7458,3531.291
3458.1327,3454.7083
3386.6417,3384.1318
3246.2482,3248.2202
3442.8828,3415.8396
3481.618,3468.873
3475.5263,3466.4548
3450.1978,3465.8237
3608.2369,3620.2493
3400.2959,3427.2927
3307.498,3308.6353
3459.5901,3460.7407
3760.0794,3741.1038
3190.1398,3188.1772
3545.4496,3539.684
3491.1413,3481.4497
3529.1225,3519.6292
3219.8621,3230.1099
3185.3671,3178.353
3493.0053,3493.6519
3443.3106,3441.1604
3147.5811,3142.5225
3313.7973,3323.8772
3059.1682,3067.5146
3493.4192,3498.2998
3420.0772,3415.4941
3465.8844,3453.0571
3414.909,3406.1814
3527.0338,3532.3804
3477.7025,3474.3376
3394.2805,3405.5854
3468.1329,3484.8528
3386.4402,3388.0688
3370.9231,3365.7222
3491.6116,3483.1233
3450.4899,3460.6516
3308.1236,3306.1804
3458.3282,3457.11
3273.2213,3264.3662
3340.5839,3320.1946
3454.309,3457.36
3380.5779,3404.5994
3295.9698,3294.967
3519.4477,3523.809
3440.4534,3434.5208
3324.9747,3353.309
3580.1755,3574.979
3511.1935,3484.0535
3389.4644,3406.5862
3618.4863,3630.2566
3398.5657,3391.2358
3364.9749,3353.032
3240.5719,3254.4001
3397.0492,3407.99
3415.7128,3439.5728
3584.1645,3592.8257
3312.8787,3318.3628
3643.3174,3655.7134
3546.2746,3568.7427
3467.6268,3453.1003
3384.3209,3385.017
3517.317,3515.2288
3389.1507,3390.354
3528.814,3536.7961
3701.9492,3712.3225
3394.8126,3398.4702
3497.9185,3512.8538
3576.2604,3570.5415
3331.6015,3333.1418
3557.5302,3553.6787
3432.7719,3435.8875
3514.8468,3525.456
3391.5398,3387.7861
3492.1963,3467.9048
3444.2429,3417.732
3514.0072,3520.459
3553.5614,3537.3442
3527.3897,3535.5383
3364.3804,3356.9575
3383.1687,3368.152
3450.6608,3438.8152
3657.3813,3673.168
3610.7362,3632.0374
3322.498,3322.3254
3623.6958,3618.5962
3607.9421,3616.527
3533.0453,3509.7896
3409.3689,3415.7659
3234.0327,3237.8223
3197.1797,3196.248
